股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
001389.SZ,2024-04-02,51.88,50.0,58.1,48.1,17.43,34.45,197.6477,289910.27,1522338.08,1.0,50.0,49.23683,51.88,51.08813,58.1,57.2132,48.1,47.36583,17.43,17.16396,0.0,0.0,0.0,,,,,,,,,,
001389.SZ,2024-04-03,50.44,52.05,55.05,48.0,51.88,-1.44,-2.7756,223388.82,1150483.53,1.0,52.05,51.25554,50.44,49.67011,55.05,54.20975,48.0,47.26736,51.88,51.08813,-0.113,-0.023,-0.181,,,,0.0,0.0,0.0,,,,
001389.SZ,2024-04-08,46.97,48.97,50.88,46.06,50.44,-3.47,-6.8795,172966.37,824331.26,1.0,48.97,48.22255,46.97,46.25308,50.88,50.1034,46.06,45.35697,50.44,49.67011,-0.473,-0.113,-0.721,,,,0.0,0.0,0.0,,,,
001389.SZ,2024-04-09,47.5,46.83,47.7,45.12,46.97,0.53,1.1284,124218.97,583921.78,1.0,46.83,46.11521,47.5,46.77499,47.7,46.97194,45.12,44.43131,46.97,46.25308,-0.708,-0.232,-0.952,,,,5.625,2.907,1.489,,,,
001389.SZ,2024-04-10,44.2,47.74,48.48,43.8,47.5,-3.3,-6.9474,145810.61,676014.51,1.0,47.74,47.01132,44.2,43.52536,48.48,47.74003,43.8,43.13146,47.5,46.77499,-1.143,-0.414,-1.458,,,,3.961,2.428,1.358,,,,
001389.SZ,2024-04-11,45.8,45.1,48.4,44.44,44.2,1.6,3.6199,143749.86,665860.23,1.0,45.1,44.41162,45.8,45.10094,48.4,47.66125,44.44,43.76169,44.2,43.52536,-1.346,-0.6,-1.49,,,,18.067,10.255,5.572,,,,
001389.SZ,2024-04-12,50.38,46.0,50.38,46.0,45.8,4.58,10.0,152943.34,742463.28,1.0,46.0,45.29788,50.38,49.61103,50.38,49.61103,46.0,45.29788,45.8,45.10094,-1.129,-0.706,-0.846,,,,45.544,28.234,16.257,,,,
001389.SZ,2024-04-15,51.87,55.42,55.42,50.8,50.38,1.49,2.9575,221918.61,1185514.64,1.0,55.42,54.5741,51.87,51.07829,55.42,54.5741,50.8,50.02462,50.38,49.61103,-0.829,-0.731,-0.197,,,,51.848,32.998,19.355,,,,
001389.SZ,2024-04-16,53.65,52.8,55.68,50.48,51.87,1.78,3.4317,180050.86,956730.65,1.0,52.8,51.99409,53.65,52.83112,55.68,54.83013,50.48,49.7095,51.87,51.07829,-0.445,-0.674,0.457,68.881,68.881,68.881,58.701,38.333,22.91,,,,
001389.SZ,2024-04-17,55.0,56.11,57.93,52.53,53.65,1.35,2.5163,195092.52,1083706.88,1.0,56.11,55.25357,55.0,54.16051,57.93,57.04579,52.53,51.72821,53.65,52.83112,-0.033,-0.546,1.025,72.342,70.035,76.957,63.438,42.144,25.509,,,,
