股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
002486.SZ,2024-01-02,3.02,2.92,3.03,2.92,2.92,0.1,3.4247,157023.16,46944.19,4.197,12.25524,2.92,12.67494,3.02,12.71691,3.03,12.25524,2.92,12.25524,2.92,-0.013,-0.011,-0.004,48.21,37.007,70.616,66.89,57.232,53.741,3.069,2.96,2.85,56.628
002486.SZ,2024-01-03,3.01,3.03,3.04,2.98,3.02,-0.01,-0.3311,113852.0,34137.35,4.197,12.71691,3.03,12.63297,3.01,12.75888,3.04,12.50706,2.98,12.67494,3.02,-0.007,-0.01,0.007,58.529,44.181,87.225,64.124,55.991,53.116,3.07,2.96,2.85,78.984
002486.SZ,2024-01-04,3.06,3.01,3.07,2.99,3.01,0.05,1.6611,186868.94,56673.37,4.197,12.63297,3.01,12.84282,3.06,12.88479,3.07,12.54903,2.99,12.63297,3.01,0.002,-0.008,0.02,71.019,53.127,106.804,71.256,60.646,55.8,3.074,2.961,2.848,111.786
002486.SZ,2024-01-05,2.99,3.06,3.07,2.97,3.06,-0.07,-2.2876,175455.86,52937.42,4.197,12.84282,3.06,12.54903,2.99,12.88479,3.07,12.46509,2.97,12.84282,3.06,0.004,-0.005,0.018,70.013,58.756,92.527,53.416,52.211,51.493,3.072,2.96,2.848,70.906
002486.SZ,2024-01-08,2.95,2.98,3.02,2.94,2.99,-0.04,-1.3378,111063.0,33115.33,4.197,12.50706,2.98,12.38115,2.95,12.67494,3.02,12.33918,2.94,12.54903,2.99,0.002,-0.004,0.011,64.009,60.507,71.012,45.589,48.045,49.227,3.072,2.962,2.852,22.455
002486.SZ,2024-01-09,3.01,2.94,3.03,2.94,2.95,0.06,2.0339,128249.0,38463.65,4.197,12.33918,2.94,12.63297,3.01,12.71691,3.03,12.33918,2.94,12.38115,2.95,0.005,-0.002,0.014,68.006,63.006,78.005,56.945,54.045,52.499,3.077,2.966,2.854,51.639
002486.SZ,2024-01-10,2.99,3.02,3.03,2.98,3.01,-0.02,-0.6645,107694.0,32320.61,4.197,12.67494,3.02,12.54903,2.99,12.71691,3.03,12.50706,2.98,12.63297,3.01,0.006,-0.001,0.012,68.004,64.672,74.667,52.557,51.867,51.348,3.077,2.966,2.855,53.752
002486.SZ,2024-01-11,3.03,2.99,3.04,2.97,2.99,0.04,1.3378,115196.0,34679.3,4.197,12.54903,2.99,12.71691,3.03,12.75888,3.04,12.46509,2.97,12.54903,2.99,0.009,0.001,0.016,71.652,66.999,80.958,59.961,55.757,53.476,3.084,2.969,2.854,66.158
002486.SZ,2024-01-12,3.0,3.02,3.05,2.98,3.03,-0.03,-0.9901,102006.04,30812.93,4.197,12.67494,3.02,12.591,3.0,12.80085,3.05,12.50706,2.98,12.71691,3.03,0.01,0.003,0.013,65.546,66.514,63.608,52.577,52.299,51.706,3.084,2.969,2.854,59.098
002486.SZ,2024-01-15,3.0,2.99,3.02,2.97,3.0,0.0,0.0,89928.0,27029.2,4.197,12.54903,2.99,12.591,3.0,12.67494,3.02,12.46509,2.97,12.591,3.0,0.01,0.004,0.011,59.082,64.037,49.171,52.577,52.299,51.706,3.081,2.968,2.855,37.838
002486.SZ,2024-01-16,2.98,3.01,3.02,2.95,3.0,-0.02,-0.6667,93407.0,27813.16,4.197,12.63297,3.01,12.50706,2.98,12.67494,3.02,12.38115,2.95,12.591,3.0,0.008,0.005,0.006,49.644,59.239,30.454,47.018,49.846,50.493,3.081,2.968,2.854,12.561
002486.SZ,2024-01-17,3.03,2.98,3.07,2.97,2.98,0.05,1.6779,275231.0,83588.66,4.197,12.50706,2.98,12.71691,3.03,12.88479,3.07,12.46509,2.97,12.50706,2.98,0.011,0.006,0.009,56.173,58.217,52.085,59.776,55.534,53.348,3.087,2.97,2.854,78.822
002486.SZ,2024-01-18,2.96,3.01,3.03,2.88,3.03,-0.07,-2.3102,337948.0,99861.33,4.197,12.63297,3.01,12.42312,2.96,12.71691,3.03,12.08736,2.88,12.71691,3.03,0.008,0.007,0.002,51.484,55.973,42.506,42.559,47.335,49.202,3.087,2.972,2.857,-109.22
002486.SZ,2024-01-19,3.04,2.95,3.09,2.93,2.96,0.08,2.7027,371138.0,112012.88,4.197,12.38115,2.95,12.75888,3.04,12.96873,3.09,12.29721,2.93,12.42312,2.96,0.011,0.008,0.007,59.719,57.222,64.715,58.824,55.522,53.511,3.09,2.973,2.856,74.178
002486.SZ,2024-01-22,2.82,3.03,3.1,2.78,3.04,-0.22,-7.2368,486147.0,144546.02,4.197,12.71691,3.03,11.83554,2.82,13.0107,3.1,11.66766,2.78,12.75888,3.04,-0.004,0.005,-0.018,43.98,52.808,26.324,30.409,37.864,43.036,3.1,2.965,2.831,-259.404
002486.SZ,2024-01-23,2.74,2.75,2.78,2.54,2.82,-0.08,-2.8369,440628.33,118715.05,4.197,11.54175,2.75,11.49978,2.74,11.66766,2.78,10.66038,2.54,11.83554,2.82,-0.022,0.0,-0.044,41.224,48.947,25.78,25.115,33.622,40.06,3.122,2.958,2.794,-356.25
002486.SZ,2024-01-24,2.77,2.76,2.85,2.64,2.74,0.03,1.0949,279570.68,77091.04,4.197,11.58372,2.76,11.62569,2.77,11.96145,2.85,11.08008,2.64,11.49978,2.74,-0.033,-0.007,-0.053,41.173,46.356,30.809,30.555,36.531,41.639,3.132,2.954,2.775,-179.787
002486.SZ,2024-01-25,2.82,2.78,2.82,2.71,2.77,0.05,1.8051,237977.0,65896.78,4.197,11.66766,2.78,11.83554,2.82,11.83554,2.82,11.37387,2.71,11.62569,2.77,-0.038,-0.013,-0.05,44.116,45.609,41.129,39.365,41.214,44.196,3.135,2.952,2.768,-114.775
002486.SZ,2024-01-26,2.87,2.81,2.93,2.79,2.82,0.05,1.773,268785.06,76935.31,4.197,11.79357,2.81,12.04539,2.87,12.29721,2.93,11.70963,2.79,11.83554,2.82,-0.037,-0.018,-0.039,49.053,46.757,53.646,47.377,45.594,46.635,3.136,2.95,2.765,-45.966
002486.SZ,2024-01-29,2.71,2.86,2.88,2.71,2.87,-0.16,-5.5749,255563.02,70618.57,4.197,12.00342,2.86,11.37387,2.71,12.08736,2.88,11.37387,2.71,12.04539,2.87,-0.049,-0.024,-0.05,42.821,45.445,37.574,31.43,36.183,40.695,3.153,2.94,2.727,-94.485
002486.SZ,2024-01-30,2.56,2.71,2.71,2.56,2.71,-0.15,-5.5351,204984.0,53670.83,4.197,11.37387,2.71,10.74432,2.56,11.37387,2.71,10.74432,2.56,11.37387,2.71,-0.07,-0.033,-0.073,29.738,40.209,8.795,22.798,29.876,36.186,3.183,2.917,2.651,-152.457
002486.SZ,2024-01-31,2.4,2.55,2.56,2.39,2.56,-0.16,-6.25,251123.0,61833.78,4.197,10.70235,2.55,10.0728,2.4,10.74432,2.56,10.03083,2.39,10.74432,2.56,-0.098,-0.046,-0.103,20.295,33.571,-6.258,16.868,24.838,32.214,3.231,2.887,2.542,-181.885
002486.SZ,2024-02-01,2.35,2.41,2.41,2.27,2.4,-0.05,-2.0833,211931.06,49447.73,4.197,10.11477,2.41,9.86295,2.35,10.11477,2.41,9.52719,2.27,10.0728,2.4,-0.123,-0.061,-0.122,16.743,27.962,-5.695,15.369,23.488,31.1,3.258,2.851,2.444,-179.574
002486.SZ,2024-02-02,2.27,2.35,2.39,2.18,2.35,-0.08,-3.4043,215119.0,49617.67,4.197,9.86295,2.35,9.52719,2.27,10.03083,2.39,9.14946,2.18,9.86295,2.35,-0.147,-0.079,-0.137,15.162,23.695,-1.905,13.128,21.452,29.404,3.288,2.815,2.342,-160.324
002486.SZ,2024-02-05,2.04,2.27,2.27,2.04,2.27,-0.23,-10.1322,291424.1,60751.07,4.197,9.52719,2.27,8.56188,2.04,9.52719,2.27,8.56188,2.04,9.52719,2.27,-0.183,-0.099,-0.167,10.108,19.166,-8.008,8.735,16.868,25.268,3.346,2.77,2.193,-163.781
002486.SZ,2024-02-06,1.94,2.0,2.06,1.84,2.04,-0.1,-4.902,342041.15,65275.53,4.197,8.394,2.0,8.14218,1.94,8.64582,2.06,7.72248,1.84,8.56188,2.04,-0.217,-0.123,-0.188,9.797,16.043,-2.696,7.437,15.315,23.753,3.384,2.716,2.048,-162.608
002486.SZ,2024-02-07,1.85,1.94,1.98,1.81,1.94,-0.09,-4.6392,265679.5,49957.72,4.197,8.14218,1.94,7.76445,1.85,8.31006,1.98,7.59657,1.81,8.14218,1.94,-0.248,-0.148,-0.201,7.722,13.269,-3.373,6.408,14.046,22.486,3.413,2.659,1.905,-140.464
002486.SZ,2024-02-08,2.03,1.89,2.04,1.86,1.85,0.18,9.7297,258142.0,50069.24,4.197,7.93233,1.89,8.51991,2.03,8.56188,2.04,7.80642,1.86,7.76445,1.85,-0.256,-0.17,-0.172,12.001,12.847,10.311,29.734,27.208,30.249,3.39,2.609,1.828,-101.958
002486.SZ,2024-02-19,2.11,2.08,2.14,2.06,2.03,0.08,3.9409,237969.51,49970.29,4.197,8.72976,2.08,8.85567,2.11,8.98158,2.14,8.64582,2.06,8.51991,2.03,-0.252,-0.186,-0.132,19.112,14.935,27.466,37.978,32.239,33.344,3.353,2.564,1.776,-64.271
002486.SZ,2024-02-20,2.13,2.1,2.14,2.07,2.11,0.02,0.9479,144407.06,30397.96,4.197,8.8137,2.1,8.93961,2.13,8.98158,2.14,8.68779,2.07,8.85567,2.11,-0.245,-0.198,-0.094,26.964,18.945,43.002,40.087,33.493,34.107,3.304,2.521,1.738,-54.239
002486.SZ,2024-02-21,2.18,2.11,2.25,2.09,2.13,0.05,2.3474,168766.0,37063.53,4.197,8.85567,2.11,9.14946,2.18,9.44325,2.25,8.77173,2.09,8.93961,2.13,-0.232,-0.205,-0.055,38.531,25.473,64.647,45.633,36.687,36.018,3.248,2.481,1.714,-34.231
002486.SZ,2024-02-22,2.35,2.17,2.39,2.16,2.18,0.17,7.7982,316903.23,73054.35,4.197,9.10749,2.17,9.86295,2.35,10.03083,2.39,9.06552,2.16,9.14946,2.18,-0.206,-0.205,-0.003,56.722,35.89,98.387,60.537,46.261,41.985,3.173,2.447,1.721,5.583
002486.SZ,2024-02-23,2.36,2.34,2.37,2.3,2.35,0.01,0.4255,167445.0,39064.9,4.197,9.82098,2.34,9.90492,2.36,9.94689,2.37,9.6531,2.3,9.86295,2.35,-0.183,-0.201,0.035,69.424,47.068,114.136,61.286,46.778,42.315,3.104,2.417,1.73,33.613
002486.SZ,2024-02-26,2.37,2.36,2.42,2.34,2.36,0.01,0.4237,200411.21,47690.68,4.197,9.90492,2.36,9.94689,2.37,10.15674,2.42,9.82098,2.34,9.90492,2.36,-0.162,-0.193,0.062,76.884,57.006,116.638,62.148,47.33,42.656,3.008,2.384,1.759,62.953
002486.SZ,2024-02-27,2.43,2.38,2.44,2.38,2.37,0.06,2.5316,160617.0,38721.07,4.197,9.98886,2.38,10.19871,2.43,10.24068,2.44,9.98886,2.38,9.94689,2.37,-0.138,-0.182,0.087,84.06,66.024,120.132,67.379,50.679,44.7,2.957,2.364,1.771,91.313
002486.SZ,2024-02-28,2.25,2.46,2.49,2.24,2.43,-0.18,-7.4074,259609.0,61816.23,4.197,10.32462,2.46,9.44325,2.25,10.45053,2.49,9.40128,2.24,10.19871,2.43,-0.133,-0.172,0.079,76.675,69.574,90.876,44.994,41.949,40.213,2.908,2.34,1.771,60.246
002486.SZ,2024-02-29,2.35,2.22,2.39,2.18,2.25,0.1,4.4444,215858.8,49923.94,4.197,9.31734,2.22,9.86295,2.35,10.03083,2.39,9.14946,2.18,9.44325,2.25,-0.119,-0.162,0.085,73.597,70.915,78.961,54.968,47.437,43.501,2.852,2.318,1.785,53.377
002486.SZ,2024-03-01,2.32,2.35,2.36,2.3,2.35,-0.03,-1.2766,144192.48,33479.27,4.197,9.86295,2.35,9.73704,2.32,9.90492,2.36,9.6531,2.3,9.86295,2.35,-0.109,-0.151,0.084,68.906,70.246,66.227,51.6,46.013,42.765,2.775,2.294,1.812,59.638
002486.SZ,2024-03-04,2.31,2.32,2.34,2.25,2.32,-0.01,-0.431,111730.0,25569.96,4.197,9.73704,2.32,9.69507,2.31,9.82098,2.34,9.44325,2.25,9.73704,2.32,-0.101,-0.141,0.08,64.271,68.254,56.304,50.365,45.516,42.514,2.668,2.266,1.863,41.777
002486.SZ,2024-03-05,2.26,2.3,2.3,2.25,2.31,-0.05,-2.1645,97127.0,22052.03,4.197,9.6531,2.3,9.48522,2.26,9.6531,2.3,9.44325,2.25,9.69507,2.31,-0.098,-0.132,0.069,52.948,63.152,32.54,44.043,42.985,41.254,2.59,2.243,1.896,20.965
002486.SZ,2024-03-06,2.32,2.25,2.33,2.24,2.26,0.06,2.6549,132750.0,30576.27,4.197,9.44325,2.25,9.73704,2.32,9.77901,2.33,9.40128,2.24,9.48522,2.26,-0.089,-0.124,0.069,50.353,58.886,33.287,52.609,46.854,43.356,2.549,2.231,1.913,26.018
002486.SZ,2024-03-07,2.31,2.32,2.36,2.29,2.32,-0.01,-0.431,138683.0,32195.62,4.197,9.73704,2.32,9.69507,2.31,9.90492,2.36,9.61113,2.29,9.73704,2.32,-0.082,-0.115,0.067,47.547,55.106,32.429,51.046,46.283,43.088,2.537,2.226,1.916,35.538
002486.SZ,2024-03-08,2.31,2.31,2.33,2.26,2.31,0.0,0.0,86154.0,19802.94,4.197,9.69507,2.31,9.69507,2.31,9.77901,2.33,9.48522,2.26,9.69507,2.31,-0.076,-0.108,0.064,45.676,51.963,33.104,51.046,46.283,43.088,2.533,2.224,1.916,2.958
002486.SZ,2024-03-11,2.34,2.32,2.34,2.3,2.31,0.03,1.2987,111341.06,25857.26,4.197,9.73704,2.32,9.82098,2.34,9.82098,2.34,9.6531,2.3,9.69507,2.31,-0.067,-0.099,0.064,47.655,50.527,41.912,56.614,48.523,44.215,2.54,2.228,1.916,25.85
002486.SZ,2024-03-12,2.38,2.36,2.38,2.33,2.34,0.04,1.7094,140689.0,33148.85,4.197,9.90492,2.36,9.98886,2.38,9.98886,2.38,9.77901,2.33,9.82098,2.34,-0.057,-0.091,0.068,63.516,54.857,80.835,63.294,51.466,45.71,2.551,2.245,1.939,88.506
002486.SZ,2024-03-13,2.36,2.38,2.4,2.35,2.38,-0.02,-0.8403,117817.8,27926.03,4.197,9.98886,2.38,9.90492,2.36,10.0728,2.4,9.86295,2.35,9.98886,2.38,-0.05,-0.083,0.066,67.344,59.019,83.994,57.942,49.91,45.08,2.541,2.266,1.991,84.514
002486.SZ,2024-03-14,2.37,2.36,2.38,2.33,2.36,0.01,0.4237,112279.0,26503.37,4.197,9.90492,2.36,9.94689,2.37,9.98886,2.38,9.77901,2.33,9.90492,2.36,-0.043,-0.075,0.064,71.979,63.339,89.26,59.973,50.723,45.472,2.494,2.292,2.09,56.959
002486.SZ,2024-03-15,2.4,2.37,2.41,2.35,2.37,0.03,1.2658,115953.8,27660.82,4.197,9.94689,2.37,10.0728,2.4,10.11477,2.41,9.86295,2.35,9.94689,2.37,-0.034,-0.067,0.065,79.359,68.679,100.718,65.901,53.208,46.665,2.477,2.31,2.144,108.29
002486.SZ,2024-03-18,2.45,2.42,2.45,2.41,2.4,0.05,2.0833,135383.0,32836.1,4.197,10.15674,2.42,10.28265,2.45,10.28265,2.45,10.11477,2.41,10.0728,2.4,-0.023,-0.058,0.069,86.239,74.532,109.653,73.693,57.139,48.62,2.478,2.328,2.177,196.322
002486.SZ,2024-03-19,2.43,2.45,2.48,2.42,2.45,-0.02,-0.8163,118189.0,28953.71,4.197,10.28265,2.45,10.19871,2.43,10.40856,2.48,10.15674,2.42,10.28265,2.45,-0.016,-0.05,0.067,83.25,77.438,94.874,66.409,55.118,47.888,2.469,2.343,2.216,155.556
002486.SZ,2024-03-20,2.5,2.43,2.5,2.42,2.43,0.07,2.8807,143816.61,35525.58,4.197,10.19871,2.43,10.4925,2.5,10.4925,2.5,10.15674,2.42,10.19871,2.43,-0.005,-0.041,0.072,88.834,81.237,104.027,76.263,60.457,50.606,2.479,2.359,2.238,158.974
002486.SZ,2024-03-21,2.52,2.5,2.55,2.46,2.5,0.02,0.8,131685.48,32970.32,4.197,10.4925,2.5,10.57644,2.52,10.70235,2.55,10.32462,2.46,10.4925,2.5,0.006,-0.031,0.075,88.556,83.676,98.314,78.432,61.871,51.362,2.507,2.367,2.227,161.247
002486.SZ,2024-03-22,2.47,2.51,2.53,2.43,2.52,-0.05,-1.9841,117262.0,29012.26,4.197,10.53447,2.51,10.36659,2.47,10.61841,2.53,10.19871,2.43,10.57644,2.52,0.01,-0.023,0.066,80.249,82.534,75.68,61.556,56.374,49.389,2.519,2.372,2.226,101.296
002486.SZ,2024-03-25,2.42,2.46,2.48,2.41,2.47,-0.05,-2.0243,103632.0,25349.53,4.197,10.32462,2.46,10.15674,2.42,10.40856,2.48,10.11477,2.41,10.36659,2.47,0.009,-0.016,0.052,67.136,77.401,46.605,48.923,51.393,47.486,2.523,2.375,2.227,48.733
002486.SZ,2024-03-26,2.43,2.42,2.45,2.38,2.42,0.01,0.4132,96544.0,23290.07,4.197,10.15674,2.42,10.19871,2.43,10.28265,2.45,9.98886,2.38,10.15674,2.42,0.01,-0.011,0.042,59.909,71.57,36.585,51.321,52.313,47.905,2.523,2.375,2.227,22.222
002486.SZ,2024-03-27,2.36,2.43,2.44,2.35,2.43,-0.07,-2.8807,93266.0,22354.35,4.197,10.19871,2.43,9.90492,2.36,10.24068,2.44,9.86295,2.35,10.19871,2.43,0.004,-0.008,0.024,41.606,61.582,1.653,36.808,45.711,45.267,2.517,2.38,2.244,-30.189
002486.SZ,2024-03-28,2.4,2.36,2.43,2.35,2.36,0.04,1.6949,97703.02,23409.07,4.197,9.90492,2.36,10.0728,2.4,10.19871,2.43,9.86295,2.35,9.90492,2.36,0.003,-0.006,0.017,36.071,53.078,2.055,47.071,49.67,47.007,2.519,2.383,2.247,-29.71
