股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
000069.SZ,2024-01-02,3.03,3.12,3.12,3.02,3.11,-0.08,-2.5723,462322.23,140873.45,45.255,141.1956,3.12,137.12265,3.03,141.1956,3.12,136.6701,3.02,140.74305,3.11,-0.13,-0.14,0.021,35.598,28.608,49.577,37.624,34.921,33.3,3.397,3.17,2.944,-57.183
000069.SZ,2024-01-03,3.05,3.02,3.06,3.01,3.03,0.02,0.6601,310392.0,94457.32,45.255,136.6701,3.02,138.02775,3.05,138.4803,3.06,136.21755,3.01,137.12265,3.03,-0.125,-0.137,0.024,36.013,31.077,45.885,41.455,36.971,34.404,3.384,3.158,2.933,-65.617
000069.SZ,2024-01-04,2.95,3.05,3.06,2.94,3.05,-0.1,-3.2787,627742.64,186948.82,45.255,138.02775,3.05,133.50225,2.95,138.4803,3.06,133.0497,2.94,138.02775,3.05,-0.128,-0.135,0.014,25.458,29.204,17.966,30.291,31.55,31.669,3.368,3.14,2.911,-116.463
000069.SZ,2024-01-05,2.95,2.95,2.99,2.92,2.95,0.0,0.0,477644.84,141387.73,45.255,133.50225,2.95,133.50225,2.95,135.31245,2.99,132.1446,2.92,133.50225,2.95,-0.129,-0.134,0.01,20.972,26.46,9.996,30.291,31.55,31.669,3.34,3.12,2.899,-149.011
000069.SZ,2024-01-08,2.86,2.95,2.98,2.86,2.95,-0.09,-3.0508,505162.61,146561.72,45.255,133.50225,2.95,129.4293,2.86,134.8599,2.98,129.4293,2.86,133.50225,2.95,-0.135,-0.134,-0.002,13.981,22.3,-2.657,22.455,27.268,29.381,3.332,3.098,2.864,-194.771
000069.SZ,2024-01-09,2.94,2.88,2.97,2.86,2.86,0.08,2.7972,543067.34,158545.83,45.255,130.3344,2.88,133.0497,2.94,134.40735,2.97,129.4293,2.86,129.4293,2.86,-0.133,-0.134,0.003,17.923,20.841,12.087,39.226,35.727,33.817,3.315,3.082,2.85,-134.085
000069.SZ,2024-01-10,2.96,2.93,2.98,2.89,2.94,0.02,0.6803,354914.25,104566.33,45.255,132.59715,2.93,133.9548,2.96,134.8599,2.98,130.78695,2.89,133.0497,2.94,-0.127,-0.133,0.011,22.701,21.461,25.182,42.929,37.703,34.884,3.272,3.064,2.856,-89.233
000069.SZ,2024-01-11,2.99,2.96,3.01,2.94,2.96,0.03,1.0135,300737.73,89408.36,45.255,133.9548,2.96,135.31245,2.99,136.21755,3.01,133.0497,2.94,133.9548,2.96,-0.119,-0.13,0.022,29.113,24.012,39.315,48.569,40.687,36.487,3.25,3.052,2.855,-37.322
000069.SZ,2024-01-12,2.99,2.98,3.04,2.97,2.99,0.0,0.0,275459.66,82804.87,45.255,134.8599,2.98,135.31245,2.99,137.5752,3.04,134.40735,2.97,135.31245,2.99,-0.111,-0.126,0.03,36.075,28.033,52.16,48.569,40.687,36.487,3.222,3.04,2.859,-8.295
000069.SZ,2024-01-15,3.0,2.99,3.03,2.95,2.99,0.01,0.3344,244650.0,73376.35,45.255,135.31245,2.99,135.765,3.0,137.12265,3.03,133.50225,2.95,135.31245,2.99,-0.103,-0.122,0.037,47.383,34.483,73.184,50.899,41.793,37.049,3.186,3.028,2.871,-13.333
000069.SZ,2024-01-16,2.99,2.99,3.02,2.95,3.0,-0.01,-0.3333,286129.5,85301.5,45.255,135.31245,2.99,135.31245,2.99,136.6701,3.02,133.50225,2.95,135.765,3.0,-0.097,-0.117,0.04,53.256,40.741,78.286,48.275,40.96,36.71,3.161,3.019,2.877,-18.901
000069.SZ,2024-01-17,2.9,2.97,2.99,2.9,2.99,-0.09,-3.01,327552.4,96197.58,45.255,134.40735,2.97,131.2395,2.9,135.31245,2.99,131.2395,2.9,135.31245,2.99,-0.097,-0.113,0.031,42.911,41.464,45.805,31.011,34.255,33.804,3.146,3.007,2.868,-84.255
000069.SZ,2024-01-18,2.9,2.9,2.92,2.79,2.9,0.0,0.0,510619.52,145738.72,45.255,131.2395,2.9,131.2395,2.9,132.1446,2.92,126.26145,2.79,131.2395,2.9,-0.097,-0.11,0.025,43.274,42.067,45.687,31.011,34.255,33.804,3.146,3.0,2.854,-145.271
000069.SZ,2024-01-19,2.89,2.89,2.93,2.86,2.9,-0.01,-0.3448,330396.54,95828.98,45.255,130.78695,2.89,130.78695,2.89,132.59715,2.93,129.4293,2.86,131.2395,2.9,-0.096,-0.107,0.021,42.183,42.106,42.336,29.332,33.529,33.483,3.135,2.99,2.844,-100.709
000069.SZ,2024-01-22,2.77,2.88,2.91,2.73,2.89,-0.12,-4.1522,501603.0,142272.89,45.255,130.3344,2.88,125.35635,2.77,131.69205,2.91,123.54615,2.73,130.78695,2.89,-0.104,-0.106,0.004,32.423,38.878,19.512,16.485,26.249,29.927,3.147,2.976,2.804,-193.126
000069.SZ,2024-01-23,2.76,2.77,2.8,2.7,2.77,-0.01,-0.361,436704.98,120488.28,45.255,125.35635,2.77,124.9038,2.76,126.714,2.8,122.1885,2.7,125.35635,2.77,-0.11,-0.107,-0.006,27.498,35.085,12.323,15.793,25.74,29.654,3.153,2.961,2.769,-201.296
000069.SZ,2024-01-24,2.91,2.78,2.91,2.77,2.76,0.15,5.4348,553005.24,156974.96,45.255,125.8089,2.78,131.69205,2.91,131.69205,2.91,125.35635,2.77,124.9038,2.76,-0.101,-0.106,0.009,38.92,36.363,44.034,52.028,43.605,38.466,3.149,2.956,2.764,-58.959
000069.SZ,2024-01-25,3.08,2.91,3.1,2.9,2.91,0.17,5.8419,808202.47,244517.5,45.255,131.69205,2.91,139.3854,3.08,140.2905,3.1,131.2395,2.9,131.69205,2.91,-0.08,-0.101,0.042,57.613,43.447,85.947,69.738,56.533,46.405,3.157,2.96,2.762,116.538
000069.SZ,2024-01-26,3.15,3.08,3.2,3.06,3.08,0.07,2.2727,775967.48,244039.6,45.255,139.3854,3.08,142.55325,3.15,144.816,3.2,138.4803,3.06,139.3854,3.08,-0.057,-0.092,0.071,68.409,51.767,101.692,74.406,60.591,49.22,3.155,2.959,2.763,181.877
000069.SZ,2024-01-29,3.11,3.18,3.22,3.1,3.15,-0.04,-1.2698,705211.2,222135.1,45.255,143.9109,3.18,140.74305,3.11,145.7211,3.22,140.2905,3.1,142.55325,3.15,-0.041,-0.082,0.082,71.888,58.474,98.716,67.288,57.258,47.725,3.155,2.959,2.763,147.842
000069.SZ,2024-01-30,3.06,3.08,3.15,3.06,3.11,-0.05,-1.6077,667199.53,206911.01,45.255,139.3854,3.08,138.4803,3.06,142.55325,3.15,138.4803,3.06,140.74305,3.11,-0.032,-0.072,0.079,71.002,62.65,87.706,58.844,53.264,45.907,3.159,2.96,2.762,90.469
000069.SZ,2024-01-31,2.95,3.06,3.11,2.95,3.06,-0.11,-3.5948,584817.86,176426.98,45.255,138.4803,3.06,133.50225,2.95,140.74305,3.11,133.50225,2.95,138.4803,3.06,-0.034,-0.064,0.061,63.36,62.887,64.307,44.2,45.625,42.214,3.15,2.956,2.761,27.549
000069.SZ,2024-02-01,2.91,2.94,3.01,2.87,2.95,-0.04,-1.3559,503996.93,147857.26,45.255,133.0497,2.94,131.69205,2.91,136.21755,3.01,129.88185,2.87,133.50225,2.95,-0.038,-0.059,0.043,55.702,60.492,46.122,39.871,43.169,40.964,3.149,2.954,2.758,-20.116
000069.SZ,2024-02-02,2.84,2.92,3.04,2.76,2.91,-0.07,-2.4055,619186.09,180089.95,45.255,132.1446,2.92,128.5242,2.84,137.5752,3.04,124.9038,2.76,131.69205,2.91,-0.046,-0.056,0.021,46.109,55.698,26.932,33.069,39.146,38.862,3.149,2.948,2.747,-48.36
000069.SZ,2024-02-05,2.69,2.83,2.85,2.66,2.84,-0.15,-5.2817,661347.32,180952.16,45.255,128.07165,2.83,121.73595,2.69,128.97675,2.85,120.3783,2.66,128.5242,2.84,-0.064,-0.058,-0.012,32.525,47.973,1.628,22.985,32.143,34.863,3.167,2.94,2.712,-126.204
000069.SZ,2024-02-06,2.83,2.67,2.87,2.61,2.69,0.14,5.2045,633779.05,173354.45,45.255,120.83085,2.67,128.07165,2.83,129.88185,2.87,118.11555,2.61,121.73595,2.69,-0.066,-0.059,-0.013,33.705,43.217,14.681,42.591,42.598,40.797,3.167,2.934,2.701,-87.881
000069.SZ,2024-02-07,2.94,2.84,2.95,2.81,2.83,0.11,3.8869,702324.52,203324.19,45.255,128.5242,2.84,133.0497,2.94,133.50225,2.95,127.16655,2.81,128.07165,2.83,-0.058,-0.059,0.002,40.503,42.313,36.884,53.704,49.294,44.912,3.166,2.933,2.7,-13.783
