股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
000795.SZ,2024-01-02,6.24,6.23,6.28,6.2,6.23,0.01,0.1605,93138.93,58175.99,4.34,27.0382,6.05803,27.0816,6.06775,27.2552,6.10665,26.908,6.02886,27.0382,6.05803,-0.038,-0.056,0.036,62.573,43.233,101.251,65.771,54.713,50.6,6.191,5.971,5.751,78.19
000795.SZ,2024-01-03,6.18,6.23,6.26,6.12,6.24,-0.06,-0.9615,88158.87,54536.21,4.34,27.0382,6.05803,26.8212,6.00941,27.1684,6.0872,26.5608,5.95107,27.0816,6.06775,-0.032,-0.051,0.04,65.525,50.664,95.246,56.077,51.004,48.982,6.193,5.973,5.753,68.696
000795.SZ,2024-01-04,6.13,6.18,6.19,6.1,6.18,-0.05,-0.8091,68611.87,42145.87,4.34,26.8212,6.00941,26.6042,5.96079,26.8646,6.01913,26.474,5.93162,26.8212,6.00941,-0.03,-0.047,0.034,63.524,54.951,80.672,48.874,48.044,47.656,6.182,5.967,5.752,45.037
000795.SZ,2024-01-05,6.01,6.12,6.2,5.98,6.13,-0.12,-1.9576,116406.2,70753.96,4.34,26.5608,5.95107,26.0834,5.8441,26.908,6.02886,25.9532,5.81493,26.6042,5.96079,-0.038,-0.045,0.015,52.667,54.189,49.622,35.676,41.705,44.631,6.172,5.956,5.74,-22.104
000795.SZ,2024-01-08,5.83,6.01,6.02,5.83,6.01,-0.18,-2.995,119006.0,70099.83,4.34,26.0834,5.8441,25.3022,5.66907,26.1268,5.85383,25.3022,5.66907,26.0834,5.8441,-0.057,-0.048,-0.019,35.111,47.83,9.674,24.007,34.3,40.598,6.192,5.942,5.693,-164.141
000795.SZ,2024-01-09,5.85,5.83,5.95,5.81,5.83,0.02,0.3431,86833.0,50966.13,4.34,25.3022,5.66907,25.389,5.68852,25.823,5.78576,25.2154,5.64962,25.3022,5.66907,-0.07,-0.052,-0.036,26.244,40.635,-2.536,27.183,35.685,41.214,6.189,5.923,5.658,-151.459
000795.SZ,2024-01-10,5.82,5.83,5.91,5.73,5.85,-0.03,-0.5128,80813.02,47128.42,4.34,25.3022,5.66907,25.2588,5.65935,25.6494,5.74686,24.8682,5.57183,25.389,5.68852,-0.082,-0.058,-0.048,22.951,34.74,-0.628,25.281,34.495,40.556,6.18,5.902,5.624,-153.416
000795.SZ,2024-01-11,5.93,5.82,5.94,5.78,5.82,0.11,1.89,92070.26,54015.27,4.34,25.2588,5.65935,25.7362,5.76631,25.7796,5.77604,25.0852,5.62045,25.2588,5.65935,-0.082,-0.063,-0.038,27.422,32.301,17.664,42.867,42.2,43.979,6.121,5.879,5.638,-94.348
000795.SZ,2024-01-12,5.88,5.92,5.98,5.87,5.93,-0.05,-0.8432,60972.17,36096.24,4.34,25.6928,5.75659,25.5192,5.71769,25.9532,5.81493,25.4758,5.70797,25.7362,5.76631,-0.085,-0.067,-0.035,27.372,30.658,20.801,37.99,39.875,42.81,6.099,5.862,5.625,-66.705
000795.SZ,2024-01-15,5.83,5.87,5.9,5.82,5.88,-0.05,-0.8503,65108.75,38098.83,4.34,25.4758,5.70797,25.3022,5.66907,25.606,5.73714,25.2588,5.65935,25.5192,5.71769,-0.09,-0.072,-0.036,24.537,28.618,16.377,33.426,37.613,41.654,6.094,5.848,5.601,-84.559
