股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
000858.SZ,2024-01-02,136.0,140.3,140.3,135.8,140.31,-4.31,-3.0718,215269.99,2947170.56,18.415,2583.6245,126.31946,2504.44,122.44794,2583.6245,126.31946,2500.757,122.26787,2583.80865,126.32846,-2.749,-3.657,1.815,60.369,53.31,74.487,47.083,42.223,39.299,130.303,123.211,116.118,97.986
000858.SZ,2024-01-03,134.88,135.98,136.67,133.75,136.0,-1.12,-0.8235,164171.09,2211980.5,18.415,2504.0717,122.42993,2483.8152,121.43955,2516.77805,123.05118,2463.00625,120.42215,2504.44,122.44794,-2.677,-3.461,1.568,51.401,52.673,48.856,42.479,39.933,38.185,129.563,122.86,116.156,10.768
000858.SZ,2024-01-04,132.32,134.88,134.9,132.01,134.88,-2.56,-1.898,178763.23,2371204.45,18.415,2483.8152,121.43955,2436.6728,119.13464,2484.1835,121.45755,2430.96415,118.85554,2483.8152,121.43955,-2.773,-3.323,1.1,35.34,46.896,12.229,33.496,35.175,35.767,128.422,122.33,116.237,-65.996
000858.SZ,2024-01-05,131.24,132.0,133.3,130.78,132.32,-1.08,-0.8162,156303.69,2062827.52,18.415,2430.78,118.84653,2416.7846,118.16226,2454.7195,120.01699,2408.3137,117.7481,2436.6728,119.13464,-2.895,-3.238,0.685,24.972,39.588,-4.259,30.256,33.347,34.797,127.513,121.822,116.131,-104.34
000858.SZ,2024-01-08,128.1,131.01,131.14,128.0,131.24,-3.14,-2.3926,210200.47,2706248.46,18.415,2412.54915,117.95518,2358.9615,115.33516,2414.9431,118.07223,2357.12,115.24512,2416.7846,118.16226,-3.183,-3.227,0.087,16.892,32.023,-13.368,22.623,28.628,32.152,126.594,121.154,115.714,-174.052
000858.SZ,2024-01-09,127.81,128.1,129.38,127.41,128.1,-0.29,-0.2264,174838.16,2241449.42,18.415,2358.9615,115.33516,2353.62115,115.07405,2382.5327,116.48761,2346.25515,114.71391,2358.9615,115.33516,-3.393,-3.26,-0.266,12.199,25.415,-14.233,22.008,28.225,31.918,126.338,120.641,114.945,-169.657
000858.SZ,2024-01-10,128.8,127.81,129.58,126.01,127.81,0.99,0.7746,165304.11,2118536.48,18.415,2353.62115,115.07405,2371.852,115.9654,2386.2157,116.66768,2320.47415,113.45342,2353.62115,115.07405,-3.448,-3.298,-0.301,14.082,21.637,-1.027,29.827,31.796,33.637,125.769,120.169,114.568,-141.801
000858.SZ,2024-01-11,129.62,128.7,130.5,127.22,128.8,0.82,0.6366,156463.96,2021717.96,18.415,2370.0105,115.87537,2386.9523,116.70369,2403.1575,117.496,2342.7563,114.54285,2371.852,115.9654,-3.393,-3.317,-0.152,17.087,20.121,11.02,36.186,34.73,35.055,125.779,119.981,114.184,-95.657
000858.SZ,2024-01-12,128.75,128.88,130.12,128.1,129.62,-0.87,-0.6712,119207.66,1539729.13,18.415,2373.3252,116.03743,2370.93125,115.92039,2396.1598,117.15387,2358.9615,115.33516,2386.9523,116.70369,-3.374,-3.328,-0.091,17.783,19.341,14.666,32.443,33.083,34.245,125.866,119.806,113.746,-82.427
000858.SZ,2024-01-15,128.68,128.0,129.39,127.08,128.75,-0.07,-0.0544,115825.58,1485609.94,18.415,2357.12,115.24512,2369.6422,115.85736,2382.71685,116.49661,2340.1782,114.4168,2370.93125,115.92039,-3.325,-3.327,0.005,20.204,19.629,21.355,32.122,32.946,34.179,125.87,119.58,113.289,-80.35
000858.SZ,2024-01-16,128.41,127.92,129.28,126.93,128.68,-0.27,-0.2098,125286.53,1604334.71,18.415,2355.6468,115.17309,2364.67015,115.61427,2380.6912,116.39757,2337.41595,114.28174,2369.6422,115.85736,-3.268,-3.316,0.095,22.468,20.575,26.254,30.716,32.381,33.914,125.827,119.328,112.829,-72.709
000858.SZ,2024-01-17,125.14,127.6,127.8,125.14,128.41,-3.27,-2.5465,176757.46,2232551.98,18.415,2349.754,114.88498,2304.4531,112.67011,2353.437,115.06505,2304.4531,112.67011,2364.67015,115.61427,-3.422,-3.337,-0.169,14.979,18.71,7.517,18.774,26.4,30.896,126.063,118.96,111.856,-97.755
000858.SZ,2024-01-18,127.9,124.8,128.13,123.19,125.14,2.76,2.2055,235948.21,2961463.08,18.415,2298.192,112.36399,2355.2785,115.15509,2359.51395,115.36217,2268.54385,110.91443,2304.4531,112.67011,-3.304,-3.33,0.052,29.734,22.385,44.434,41.722,37.098,35.919,126.063,118.769,111.475,-83.908
000858.SZ,2024-01-19,128.89,127.0,129.51,126.12,127.9,0.99,0.774,225020.46,2891090.56,18.415,2338.705,114.34477,2373.50935,116.04644,2384.92665,116.60465,2322.4998,113.55246,2355.2785,115.15509,-3.104,-3.285,0.362,45.815,30.195,77.055,48.041,40.483,37.616,125.862,118.535,111.207,-43.996
000858.SZ,2024-01-22,127.0,128.4,129.15,125.8,128.89,-1.89,-1.4664,213409.58,2733754.46,18.415,2364.486,115.60526,2338.705,114.34477,2378.29725,116.28053,2316.607,113.26435,2373.50935,116.04644,-3.047,-3.237,0.381,47.917,36.102,71.546,38.482,36.403,35.731,125.753,118.246,110.738,-67.972
000858.SZ,2024-01-23,127.38,126.8,128.12,125.48,127.0,0.38,0.2992,161986.59,2053575.26,18.415,2335.022,114.1647,2345.7027,114.6869,2359.3298,115.35316,2310.7142,112.97623,2338.705,114.34477,-2.941,-3.178,0.475,51.051,41.085,70.982,41.3,37.778,36.4,125.459,117.923,110.386,-79.382
000858.SZ,2024-01-24,128.05,128.18,128.48,125.26,127.38,0.67,0.526,166823.87,2118643.96,18.415,2360.4347,115.40719,2358.04075,115.29014,2365.9592,115.67729,2306.6629,112.77816,2345.7027,114.6869,-2.776,-3.098,0.644,57.41,46.527,79.178,46.487,40.263,37.595,125.127,117.641,110.154,-61.134
000858.SZ,2024-01-25,131.11,128.0,131.11,127.56,128.05,3.06,2.3897,273421.27,3546308.96,18.415,2357.12,115.24512,2414.39065,118.04522,2414.39065,118.04522,2349.0174,114.84897,2358.04075,115.29014,-2.395,-2.957,1.124,71.607,54.887,105.047,63.945,50.177,42.723,124.894,117.518,110.143,147.011
000858.SZ,2024-01-26,131.0,130.11,131.99,129.5,131.11,-0.11,-0.0839,193174.16,2522565.25,18.415,2395.97565,117.14487,2412.365,117.94618,2430.59585,118.83753,2384.7425,116.59565,2414.39065,118.04522,-2.077,-2.781,1.408,77.321,62.365,107.234,63.058,49.852,42.591,123.345,117.108,110.872,187.27
000858.SZ,2024-01-29,131.78,131.09,133.67,131.09,131.0,0.78,0.5954,216149.65,2860907.56,18.415,2414.02235,118.02721,2426.7287,118.64845,2461.53305,120.35012,2414.02235,118.02721,2412.365,117.94618,-1.749,-2.575,1.652,78.869,67.866,100.875,66.959,52.241,43.868,121.391,116.724,112.058,196.519
000858.SZ,2024-01-30,127.71,130.8,130.9,127.58,131.78,-4.07,-3.0885,170719.77,2196117.73,18.415,2408.682,117.76611,2351.77965,114.98402,2410.5235,117.85614,2349.3857,114.86697,2426.7287,118.64845,-1.764,-2.412,1.298,66.956,67.563,65.743,40.305,41.097,39.131,120.26,116.351,112.443,13.68
000858.SZ,2024-01-31,126.3,127.5,128.68,126.29,127.71,-1.41,-1.1041,135218.37,1717132.84,18.415,2347.9125,114.79495,2325.8145,113.71452,2369.6422,115.85736,2325.63035,113.70552,2351.77965,114.98402,-1.856,-2.301,0.89,48.76,61.295,23.688,34.582,38.031,37.661,119.265,115.965,112.665,-63.181
000858.SZ,2024-02-01,126.5,125.74,127.72,125.14,126.3,0.2,0.1584,137875.49,1745356.48,18.415,2315.5021,113.21033,2329.4975,113.89459,2351.9638,114.99302,2304.4531,112.67011,2325.8145,113.71452,-1.894,-2.22,0.652,37.821,53.47,6.522,36.126,38.739,38.006,118.78,115.703,112.626,-83.451
000858.SZ,2024-02-02,123.82,126.5,128.65,122.56,126.5,-2.68,-2.1186,210862.17,2658388.9,18.415,2329.4975,113.89459,2280.1453,111.48165,2369.08975,115.83035,2256.9424,110.3472,2329.4975,113.89459,-2.094,-2.195,0.201,28.994,45.312,-3.64,26.188,33.2,35.278,118.741,115.369,111.996,-126.73
000858.SZ,2024-02-05,126.57,123.82,127.88,122.91,123.82,2.75,2.221,308042.09,3864410.35,18.415,2280.1453,111.48165,2330.78655,113.95762,2354.9102,115.13708,2263.38765,110.66233,2280.1453,111.48165,-2.029,-2.161,0.265,31.361,40.661,12.759,44.864,42.416,39.897,118.728,115.3,111.872,-80.859
000858.SZ,2024-02-06,132.99,126.0,133.0,125.7,126.57,6.42,5.0723,323841.9,4239033.65,18.415,2320.29,113.44442,2449.01085,119.73788,2449.195,119.74688,2314.7655,113.17431,2330.78655,113.95762,-1.494,-2.028,1.067,52.2,44.508,67.585,67.734,57.388,48.798,119.466,115.533,111.601,96.922
000858.SZ,2024-02-07,133.87,133.11,134.7,132.1,132.99,0.88,0.6617,290673.28,3882655.96,18.415,2451.22065,119.84592,2465.21605,120.53019,2480.5005,121.27748,2432.6215,118.93657,2449.01085,119.73788,-0.995,-1.821,1.653,65.855,51.623,94.317,69.795,58.983,49.86,120.257,115.761,111.266,161.713
000858.SZ,2024-02-08,133.59,134.8,136.12,132.7,133.87,-0.28,-0.2092,243747.98,3267001.02,18.415,2482.342,121.36752,2460.05985,120.27809,2506.6498,122.55598,2443.6705,119.47678,2465.21605,120.53019,-0.613,-1.58,1.934,71.017,58.088,96.875,68.133,58.227,49.519,120.838,115.94,111.043,139.171
000858.SZ,2024-02-19,136.15,138.9,138.95,134.78,133.59,2.56,1.9163,288578.83,3951748.63,18.415,2557.8435,125.05896,2507.20225,122.58299,2558.76425,125.10398,2481.9737,121.34951,2460.05985,120.27809,-0.122,-1.288,2.332,74.984,63.72,97.511,74.733,62.964,52.611,121.963,116.273,110.584,160.729
000858.SZ,2024-02-20,134.38,136.0,137.0,133.0,136.15,-1.77,-1.3,211818.74,2841706.72,18.415,2504.44,122.44794,2474.6077,120.98937,2522.855,123.34829,2449.195,119.74688,2507.20225,122.58299,0.136,-1.003,2.279,74.028,67.156,87.772,63.775,58.003,50.384,122.573,116.53,110.487,100.817
000858.SZ,2024-02-21,141.02,133.4,142.68,132.84,134.38,6.64,4.9412,466562.81,6492866.98,18.415,2456.561,120.10703,2596.8833,126.96771,2627.4522,128.4623,2446.2486,119.60283,2474.6077,120.98937,0.814,-0.64,2.908,79.935,71.416,96.974,78.179,68.243,57.436,124.638,117.098,109.558,152.391
000858.SZ,2024-02-22,141.1,140.11,141.66,139.43,141.02,0.08,0.0567,188401.09,2646660.0,18.415,2580.12565,126.14839,2598.3565,127.03974,2608.6689,127.54394,2567.60345,125.53615,2596.8833,126.96771,1.342,-0.243,3.171,84.006,75.612,100.793,78.303,68.345,57.512,126.221,117.816,109.412,147.603
000858.SZ,2024-02-23,141.71,141.04,143.38,140.05,141.1,0.61,0.4323,184393.23,2613714.17,18.415,2597.2516,126.98572,2609.58965,127.58895,2640.3427,129.09254,2579.02075,126.09437,2598.3565,127.03974,1.784,0.162,3.243,86.618,79.281,101.292,79.382,69.164,58.107,127.753,118.438,109.122,131.878
000858.SZ,2024-02-26,139.76,141.5,142.28,139.05,141.71,-1.95,-1.376,139947.07,1961062.78,18.415,2605.7225,127.39988,2573.6804,125.83327,2620.0862,128.10216,2560.60575,125.19402,2609.58965,127.58895,1.969,0.523,2.892,84.254,80.938,90.884,66.671,63.437,55.515,128.705,118.927,109.149,94.821
000858.SZ,2024-02-27,139.76,139.01,139.8,138.05,139.76,0.0,0.0,150617.41,2092382.02,18.415,2559.86915,125.158,2573.6804,125.83327,2574.417,125.86928,2542.19075,124.29366,2573.6804,125.83327,2.093,0.837,2.511,78.805,80.227,75.96,66.671,63.437,55.515,129.483,119.502,109.52,70.336
000858.SZ,2024-02-28,139.53,139.76,141.4,138.77,139.76,-0.23,-0.1646,196194.11,2753522.61,18.415,2573.6804,125.83327,2569.44495,125.62619,2603.881,127.30985,2555.44955,124.94192,2573.6804,125.83327,2.149,1.1,2.098,73.854,78.103,65.356,64.905,62.709,55.199,130.113,120.049,109.984,70.476
000858.SZ,2024-02-29,142.25,139.0,142.33,138.7,139.53,2.72,1.9494,176603.77,2496984.97,18.415,2559.685,125.149,2619.53375,128.07515,2621.00695,128.14717,2554.1605,124.87889,2569.44495,125.62619,2.364,1.352,2.022,78.995,78.4,80.186,74.49,67.522,58.141,131.081,120.688,110.294,77.391
000858.SZ,2024-03-01,142.59,142.05,143.78,140.88,142.25,0.34,0.239,158813.06,2261267.89,18.415,2615.85075,127.89507,2625.79485,128.38126,2647.7087,129.45268,2594.3052,126.84166,2619.53375,128.07515,2.529,1.588,1.883,82.371,79.724,87.666,75.494,68.084,58.496,132.04,121.205,110.37,90.553
000858.SZ,2024-03-04,140.33,141.51,142.2,140.04,142.59,-2.26,-1.585,154306.82,2170817.66,18.415,2605.90665,127.40888,2584.17695,126.34647,2618.613,128.03013,2578.8366,126.08537,2625.79485,128.38126,2.468,1.764,1.409,77.736,79.061,75.084,57.457,60.496,55.243,132.572,121.625,110.677,58.142
