股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
000504.SZ,2024-01-02,11.8,11.7,12.18,11.7,11.6,0.2,1.7241,39494.0,47068.78,2.103,24.6051,11.7,24.8154,11.8,25.61454,12.18,24.6051,11.7,24.3948,11.6,-0.062,-0.092,0.061,58.544,40.936,93.761,76.384,62.511,56.422,11.928,11.418,10.908,187.765
000504.SZ,2024-01-03,11.7,11.8,11.89,11.66,11.8,-0.1,-0.8475,23078.05,27063.43,2.103,24.8154,11.8,24.6051,11.7,25.00467,11.89,24.52098,11.66,24.8154,11.8,-0.032,-0.08,0.097,60.333,47.401,86.195,67.897,58.516,54.504,11.923,11.416,10.91,126.179
000504.SZ,2024-01-04,11.63,11.67,11.75,11.6,11.7,-0.07,-0.5983,22357.12,26098.47,2.103,24.54201,11.67,24.45789,11.63,24.71025,11.75,24.3948,11.6,24.6051,11.7,-0.013,-0.067,0.107,59.771,51.524,76.263,62.101,55.793,53.183,11.887,11.406,10.926,97.009
000504.SZ,2024-01-05,11.3,11.63,11.7,11.24,11.63,-0.33,-2.8375,20986.0,23992.04,2.103,24.45789,11.63,23.7639,11.3,24.6051,11.7,23.63772,11.24,24.45789,11.63,-0.025,-0.058,0.067,51.125,51.391,50.593,41.877,45.019,47.517,11.85,11.386,10.923,23.702
000504.SZ,2024-01-08,11.02,11.35,11.36,11.01,11.3,-0.28,-2.4779,26046.0,29023.59,2.103,23.86905,11.35,23.17506,11.02,23.89008,11.36,23.15403,11.01,23.7639,11.3,-0.056,-0.058,0.003,38.344,47.042,20.948,31.449,38.193,43.422,11.835,11.357,10.879,-53.388
000504.SZ,2024-01-09,11.1,11.02,11.24,10.92,11.02,0.08,0.726,25186.0,27974.94,2.103,23.17506,11.02,23.3433,11.1,23.63772,11.24,22.96476,10.92,23.17506,11.02,-0.074,-0.061,-0.025,31.828,41.971,11.543,36.841,40.982,44.84,11.821,11.336,10.852,-57.652
000504.SZ,2024-01-10,10.95,11.15,11.17,10.95,11.1,-0.15,-1.3514,16302.72,18025.18,2.103,23.44845,11.15,23.02785,10.95,23.49051,11.17,23.02785,10.95,23.3433,11.1,-0.099,-0.069,-0.06,22.769,35.57,-2.833,31.301,37.519,42.744,11.807,11.306,10.805,-66.008
000504.SZ,2024-01-11,10.88,10.96,11.05,10.88,10.95,-0.07,-0.6393,17451.68,19099.01,2.103,23.04888,10.96,22.88064,10.88,23.23815,11.05,22.88064,10.88,23.02785,10.95,-0.123,-0.08,-0.086,15.18,28.774,-12.008,28.87,35.971,41.794,11.804,11.276,10.749,-79.136
000504.SZ,2024-01-12,10.71,10.82,10.94,10.7,10.88,-0.17,-1.5625,24861.0,26861.81,2.103,22.75446,10.82,22.52313,10.71,23.00682,10.94,22.5021,10.7,22.88064,10.88,-0.154,-0.094,-0.118,10.345,22.631,-14.226,23.542,32.427,39.563,11.794,11.232,10.671,-105.47
000504.SZ,2024-01-15,10.73,10.7,10.86,10.56,10.71,0.02,0.1867,18843.01,20220.0,2.103,22.5021,10.7,22.56519,10.73,22.83858,10.86,22.20768,10.56,22.52313,10.71,-0.174,-0.11,-0.128,11.157,18.806,-4.141,25.483,33.271,39.957,11.805,11.204,10.603,-108.427
