股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
000999.SZ,2024-01-02,52.2,49.73,52.89,49.53,49.73,2.47,4.9668,108038.08,556282.73,2.151,106.96923,27.44208,112.2822,28.80508,113.76639,29.18584,106.53903,27.33172,106.96923,27.44208,0.391,0.333,0.117,65.929,55.497,86.792,76.181,67.46,61.324,28.106,27.094,26.082,319.45
000999.SZ,2024-01-03,52.33,51.87,53.5,51.71,52.2,0.13,0.249,85510.73,449673.15,2.151,111.57237,28.62298,112.56183,28.87682,115.0785,29.52245,111.22821,28.53469,112.2822,28.80508,0.489,0.364,0.25,70.408,60.467,90.288,76.768,67.899,61.604,28.44,27.167,25.895,259.526
000999.SZ,2024-01-04,51.58,52.09,52.3,51.03,52.33,-0.75,-1.4332,49747.91,256097.4,2.151,112.04559,28.74438,110.94858,28.46295,112.4973,28.86026,109.76553,28.15945,112.56183,28.87682,0.527,0.396,0.261,68.635,63.19,79.526,65.568,62.586,59.035,28.624,27.259,25.895,137.588
000999.SZ,2024-01-05,50.52,51.66,51.72,50.26,51.58,-1.06,-2.0551,46409.7,235802.33,2.151,111.12066,28.5071,108.66852,27.87802,111.24972,28.54021,108.10926,27.73455,110.94858,28.46295,0.504,0.418,0.172,61.03,62.47,58.149,52.562,55.847,55.615,28.687,27.31,25.933,69.107
000999.SZ,2024-01-08,50.2,50.22,50.95,49.52,50.52,-0.32,-0.6334,58041.1,291217.4,2.151,108.02322,27.71247,107.9802,27.70144,109.59345,28.1153,106.51752,27.3262,108.66852,27.87802,0.466,0.428,0.077,54.02,59.653,42.753,49.039,53.935,54.619,28.724,27.346,25.967,26.539
000999.SZ,2024-01-09,51.1,50.0,51.6,49.55,50.2,0.9,1.7928,57439.92,292417.9,2.151,107.55,27.59107,109.9161,28.19808,110.9916,28.47399,106.58205,27.34275,107.9802,27.70144,0.471,0.436,0.07,53.991,57.766,46.442,58.442,58.315,56.886,28.809,27.381,25.954,48.278
000999.SZ,2024-01-10,49.81,50.99,51.53,49.35,51.1,-1.29,-2.5245,54959.3,276735.05,2.151,109.67949,28.13738,107.14131,27.48623,110.84103,28.43536,106.15185,27.23239,109.9161,28.19808,0.413,0.432,-0.038,45.163,53.565,28.358,44.363,50.767,52.931,28.823,27.402,25.98,10.109
000999.SZ,2024-01-11,49.54,49.69,49.87,48.12,49.81,-0.27,-0.5421,60889.75,299022.1,2.151,106.88319,27.42001,106.56054,27.33723,107.27037,27.51934,103.50612,26.55365,107.14131,27.48623,0.35,0.415,-0.13,38.906,48.679,19.362,41.832,49.31,52.139,28.825,27.405,25.984,-58.154
000999.SZ,2024-01-12,49.51,49.55,50.31,49.3,49.54,-0.03,-0.0606,47629.93,237183.23,2.151,106.58205,27.34275,106.49601,27.32068,108.21681,27.76214,106.0443,27.2048,106.56054,27.33723,0.296,0.392,-0.191,34.55,43.969,15.711,41.516,49.139,52.048,28.829,27.423,26.017,-24.864
000999.SZ,2024-01-15,50.53,49.4,50.75,48.91,49.51,1.02,2.0602,45903.36,230604.36,2.151,106.2594,27.25998,108.69003,27.88354,109.16325,28.00494,105.20541,26.98959,106.49601,27.32068,0.295,0.372,-0.154,37.965,41.968,29.96,55.288,54.935,54.824,28.819,27.503,26.188,-7.881
