股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
002352.SZ,2024-01-02,39.2,40.4,40.4,39.15,40.4,-1.2,-2.9703,180354.38,709767.53,3.523,142.3292,37.76412,138.1016,36.64242,142.3292,37.76412,137.92545,36.59568,142.3292,37.76412,-0.314,-0.266,-0.095,46.681,37.989,64.064,38.707,40.881,43.154,38.788,37.529,36.27,-59.055
002352.SZ,2024-01-03,38.79,39.2,39.2,38.09,39.2,-0.41,-1.0459,199500.44,769877.47,3.523,138.1016,36.64242,136.65717,36.25917,138.1016,36.64242,134.19107,35.60484,138.1016,36.64242,-0.369,-0.287,-0.165,41.008,38.995,45.032,33.64,37.831,41.459,38.815,37.45,36.085,-201.64
002352.SZ,2024-01-04,38.25,38.71,38.75,37.91,38.79,-0.54,-1.3921,157031.21,599298.21,3.523,136.37533,36.18439,134.75475,35.7544,136.51625,36.22178,133.55693,35.43658,136.65717,36.25917,-0.449,-0.319,-0.26,31.8,36.597,22.207,27.873,34.168,39.336,38.896,37.352,35.808,-202.694
002352.SZ,2024-01-05,38.24,38.16,38.74,37.95,38.25,-0.01,-0.0261,149371.6,573661.21,3.523,134.43768,35.67027,134.71952,35.74505,136.48102,36.21243,133.69785,35.47397,134.75475,35.7544,-0.507,-0.357,-0.3,25.531,32.908,10.776,27.767,34.101,39.297,38.93,37.25,35.57,-150.599
002352.SZ,2024-01-08,38.3,38.35,38.65,37.96,38.24,0.06,0.1569,137387.21,525393.82,3.523,135.10705,35.84787,134.9309,35.80114,136.16395,36.1283,133.73308,35.48332,134.71952,35.74505,-0.542,-0.394,-0.297,22.139,29.318,7.779,29.688,34.933,39.67,38.805,37.115,35.425,-120.676
002352.SZ,2024-01-09,38.96,38.35,39.05,38.0,38.3,0.66,1.7232,158837.64,615900.62,3.523,135.10705,35.84787,137.25608,36.41807,137.57315,36.5022,133.874,35.52071,134.9309,35.80114,-0.514,-0.418,-0.193,28.539,29.059,27.499,47.96,43.489,43.649,38.496,36.992,35.487,-64.543
002352.SZ,2024-01-10,39.04,38.77,39.51,38.55,38.96,0.08,0.2053,112098.69,438497.33,3.523,136.58671,36.24047,137.53792,36.49285,139.19373,36.93219,135.81165,36.03482,137.25608,36.41807,-0.481,-0.43,-0.1,33.855,30.657,40.251,49.856,44.455,44.116,38.169,36.88,35.591,-17.39
002352.SZ,2024-01-11,39.45,39.04,39.7,38.82,39.04,0.41,1.0502,106914.35,421604.32,3.523,137.53792,36.49285,138.98235,36.8761,139.8631,37.10979,136.76286,36.28721,137.53792,36.49285,-0.418,-0.428,0.019,42.78,34.698,58.944,59.032,49.299,46.484,38.069,36.838,35.607,23.304
002352.SZ,2024-01-12,38.85,39.26,39.45,38.78,39.45,-0.6,-1.5209,75348.82,294855.28,3.523,138.31298,36.6985,136.86855,36.31525,138.98235,36.8761,136.62194,36.24982,138.98235,36.8761,-0.409,-0.424,0.03,41.104,36.833,49.644,44.675,43.274,43.659,37.969,36.773,35.576,-8.714
002352.SZ,2024-01-15,38.84,38.66,39.33,38.57,38.85,-0.01,-0.0257,87340.45,340792.08,3.523,136.19918,36.13765,136.83332,36.3059,138.55959,36.76393,135.88211,36.05352,136.86855,36.31525,-0.398,-0.419,0.041,44.721,39.463,55.238,44.459,43.178,43.613,37.879,36.713,35.548,-18.883
