股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
002320.SZ,2024-01-02,5.89,5.83,5.94,5.82,5.83,0.06,1.0292,112291.18,66221.81,13.798,80.44234,5.67543,81.27022,5.73383,81.96012,5.78251,80.30436,5.66569,80.44234,5.67543,0.0,0.016,-0.032,41.009,35.905,51.218,56.451,52.471,52.042,5.883,5.737,5.591,-4.516
002320.SZ,2024-01-03,5.93,5.85,5.97,5.85,5.89,0.04,0.6791,116187.13,68837.02,13.798,80.7183,5.69489,81.82214,5.77277,82.37406,5.81171,80.7183,5.69489,81.27022,5.73383,0.006,0.014,-0.016,54.612,42.141,79.555,62.181,55.521,53.586,5.884,5.737,5.591,26.747
002320.SZ,2024-01-04,5.89,5.94,5.94,5.86,5.93,-0.04,-0.6745,95795.31,56526.79,13.798,81.96012,5.78251,81.27022,5.73383,81.96012,5.78251,80.85628,5.70463,81.82214,5.77277,0.007,0.012,-0.011,59.64,47.974,82.974,53.702,51.888,51.844,5.883,5.736,5.59,14.099
002320.SZ,2024-01-05,5.87,5.89,5.94,5.83,5.89,-0.02,-0.3396,99305.37,58483.45,13.798,81.27022,5.73383,80.99426,5.71436,81.96012,5.78251,80.44234,5.67543,81.27022,5.73383,0.006,0.011,-0.01,62.341,52.763,81.497,49.641,50.1,50.98,5.879,5.733,5.588,3.178
002320.SZ,2024-01-08,5.71,5.89,5.89,5.7,5.87,-0.16,-2.7257,102063.42,58953.04,13.798,81.27022,5.73383,78.78658,5.55861,81.27022,5.73383,78.6486,5.54887,80.99426,5.71436,-0.007,0.008,-0.029,46.937,50.821,39.169,28.761,38.516,44.751,5.89,5.727,5.564,-94.311
002320.SZ,2024-01-09,5.84,5.72,5.86,5.67,5.71,0.13,2.2767,117415.69,68096.59,13.798,78.92456,5.56834,80.58032,5.68516,80.85628,5.70463,78.23466,5.51967,78.78658,5.55861,-0.007,0.005,-0.023,50.646,50.763,50.413,49.48,48.974,49.937,5.886,5.723,5.56,-60.0
002320.SZ,2024-01-10,5.82,5.82,5.85,5.75,5.84,-0.02,-0.3425,88122.39,51145.27,13.798,80.30436,5.66569,80.30436,5.66569,80.7183,5.69489,79.3385,5.59755,80.58032,5.68516,-0.008,0.002,-0.021,50.968,50.831,51.243,46.958,47.615,49.196,5.878,5.716,5.555,-34.662
002320.SZ,2024-01-11,5.86,5.82,5.89,5.76,5.82,0.04,0.6873,68531.71,40035.5,13.798,80.30436,5.66569,80.85628,5.70463,81.27022,5.73383,79.47648,5.60728,80.30436,5.66569,-0.006,0.0,-0.014,55.09,52.251,60.768,52.738,50.605,50.722,5.874,5.714,5.553,7.477
002320.SZ,2024-01-12,5.89,5.84,5.94,5.83,5.86,0.03,0.5119,85931.32,50690.49,13.798,80.58032,5.68516,81.27022,5.73383,81.96012,5.78251,80.44234,5.67543,80.85628,5.70463,-0.002,0.0,-0.004,61.171,55.224,73.065,56.959,52.81,51.855,5.865,5.71,5.555,81.188
002320.SZ,2024-01-15,5.89,5.87,5.94,5.86,5.89,0.0,0.0,85249.48,50260.39,13.798,80.99426,5.71436,81.27022,5.73383,81.96012,5.78251,80.85628,5.70463,81.27022,5.73383,0.001,0.0,0.001,65.225,58.558,78.56,56.959,52.81,51.855,5.857,5.707,5.557,81.69
002320.SZ,2024-01-16,5.86,5.89,5.9,5.81,5.89,-0.03,-0.5093,69607.0,40727.33,13.798,81.27022,5.73383,80.85628,5.70463,81.4082,5.74357,80.16638,5.65596,81.27022,5.73383,0.001,0.0,0.001,66.94,61.352,78.117,50.469,50.147,50.589,5.823,5.698,5.573,21.769
002320.SZ,2024-01-17,5.73,5.86,5.87,5.73,5.86,-0.13,-2.2184,74431.15,43100.64,13.798,80.85628,5.70463,79.06254,5.57808,80.99426,5.71436,79.06254,5.57808,80.85628,5.70463,-0.009,-0.002,-0.015,52.034,58.246,39.611,31.69,40.492,45.56,5.815,5.687,5.56,-101.075
002320.SZ,2024-01-18,5.6,5.71,5.73,5.45,5.73,-0.13,-2.2688,176868.5,98398.69,13.798,78.78658,5.55861,77.2688,5.45152,79.06254,5.57808,75.1991,5.3055,79.06254,5.57808,-0.027,-0.007,-0.04,44.894,53.795,27.09,21.908,33.464,41.279,5.835,5.673,5.511,-265.067
002320.SZ,2024-01-19,5.6,5.6,5.7,5.55,5.6,0.0,0.0,103560.85,58394.49,13.798,77.2688,5.45152,77.2688,5.45152,78.6486,5.54887,76.5789,5.40285,77.2688,5.45152,-0.041,-0.014,-0.054,40.133,49.241,21.917,21.908,33.464,41.279,5.84,5.657,5.475,-171.897
002320.SZ,2024-01-22,5.3,5.58,5.61,5.27,5.6,-0.3,-5.3571,156380.0,84870.11,13.798,76.99284,5.43205,73.1294,5.15948,77.40678,5.46126,72.71546,5.13027,77.2688,5.45152,-0.074,-0.026,-0.097,28.248,42.243,0.257,10.815,22.662,33.394,5.906,5.628,5.349,-239.992
002320.SZ,2024-01-23,5.39,5.27,5.42,5.15,5.3,0.09,1.6981,133257.45,70580.44,13.798,72.71546,5.13027,74.37122,5.24709,74.78516,5.2763,71.0597,5.01345,73.1294,5.15948,-0.093,-0.039,-0.107,28.959,37.815,11.245,24.566,30.052,37.152,5.932,5.608,5.284,-189.943
002320.SZ,2024-01-24,5.5,5.36,5.51,5.27,5.39,0.11,2.0408,123390.12,66678.59,13.798,73.95728,5.21789,75.889,5.35417,76.02698,5.36391,72.71546,5.13027,74.37122,5.24709,-0.097,-0.051,-0.093,34.074,36.568,29.085,38.478,37.956,41.371,5.939,5.597,5.255,-110.667
002320.SZ,2024-01-25,5.74,5.47,5.74,5.45,5.5,0.24,4.3636,152868.98,86163.8,13.798,75.47506,5.32497,79.20052,5.58781,79.20052,5.58781,75.1991,5.3055,75.889,5.35417,-0.082,-0.057,-0.049,47.61,40.249,62.333,58.511,51.107,49.144,5.939,5.597,5.254,-17.873
002320.SZ,2024-01-26,6.31,5.73,6.31,5.7,5.74,0.57,9.9303,342185.18,210483.17,13.798,79.06254,5.57808,87.06538,6.1427,87.06538,6.1427,78.6486,5.54887,79.20052,5.58781,-0.024,-0.05,0.053,65.074,48.524,98.173,78.482,68.439,61.721,6.036,5.619,5.203,145.385
002320.SZ,2024-01-29,5.98,6.5,6.5,5.97,6.31,-0.33,-5.2298,869031.29,534902.02,13.798,89.687,6.32766,82.51204,5.82145,89.687,6.32766,82.37406,5.81171,87.06538,6.1427,-0.004,-0.041,0.074,63.876,53.641,84.346,58.814,55.919,53.698,6.052,5.627,5.202,135.416
002320.SZ,2024-01-30,5.84,5.98,6.18,5.79,5.98,-0.14,-2.3411,413717.44,246773.88,13.798,82.51204,5.82145,80.58032,5.68516,85.27164,6.01615,79.89042,5.63649,82.51204,5.82145,0.001,-0.033,0.067,59.621,55.634,67.594,52.159,51.554,50.776,6.047,5.624,5.201,60.171
002320.SZ,2024-01-31,5.44,5.9,5.92,5.41,5.84,-0.4,-6.8493,358296.04,200633.47,13.798,81.4082,5.74357,75.06112,5.29577,81.68416,5.76304,74.64718,5.26656,80.58032,5.68516,-0.027,-0.031,0.01,46.908,52.726,35.273,37.581,41.466,43.689,6.041,5.6,5.16,-42.584
002320.SZ,2024-02-01,5.42,5.4,5.55,5.32,5.44,-0.02,-0.3676,214197.37,116537.35,13.798,74.5092,5.25683,74.78516,5.2763,76.5789,5.40285,73.40536,5.17895,75.06112,5.29577,-0.049,-0.035,-0.029,37.939,47.797,18.223,36.961,41.028,43.373,6.035,5.578,5.12,-79.904
002320.SZ,2024-02-02,5.47,5.42,5.73,5.29,5.42,0.05,0.9225,274782.01,151088.96,13.798,74.78516,5.2763,75.47506,5.32497,79.06254,5.57808,72.99142,5.14974,74.78516,5.2763,-0.063,-0.041,-0.044,33.194,42.929,13.723,39.933,42.679,44.422,6.024,5.558,5.093,-53.242
002320.SZ,2024-02-05,5.2,5.5,5.53,5.11,5.47,-0.27,-4.936,279610.83,148111.34,13.798,75.889,5.35417,71.7496,5.06213,76.30294,5.38338,70.50778,4.97451,75.47506,5.32497,-0.093,-0.051,-0.084,24.287,36.715,-0.568,30.588,36.637,40.226,6.047,5.533,5.02,-108.659
002320.SZ,2024-02-06,5.56,5.11,5.6,5.06,5.2,0.36,6.9231,282714.78,151613.2,13.798,70.50778,4.97451,76.71688,5.41258,77.2688,5.45152,69.81788,4.92584,71.7496,5.06213,-0.088,-0.059,-0.06,27.766,33.732,15.833,49.498,47.457,47.168,6.031,5.52,5.009,-61.699
002320.SZ,2024-02-07,5.78,5.6,5.83,5.54,5.56,0.22,3.9568,292316.51,167491.88,13.798,77.2688,5.45152,79.75244,5.62675,80.44234,5.67543,76.44092,5.39311,76.71688,5.41258,-0.066,-0.06,-0.013,35.177,34.214,37.104,57.907,52.827,50.812,6.027,5.518,5.009,33.302
002320.SZ,2024-02-08,6.13,5.81,6.19,5.74,5.78,0.35,6.0554,452560.66,271199.22,13.798,80.16638,5.65596,84.58174,5.96747,85.40962,6.02588,79.20052,5.58781,79.75244,5.62675,-0.021,-0.052,0.062,48.22,38.882,66.895,68.06,59.934,55.864,6.071,5.531,4.991,102.048
002320.SZ,2024-02-19,6.18,6.29,6.35,6.1,6.13,0.05,0.8157,379619.45,235864.7,13.798,86.78942,6.12323,85.27164,6.01615,87.6173,6.18164,84.1678,5.93827,84.58174,5.96747,0.018,-0.038,0.113,61.087,46.284,90.694,69.328,60.853,56.53,6.119,5.545,4.971,122.029
002320.SZ,2024-02-20,6.24,6.12,6.3,6.01,6.18,0.06,0.9709,264484.94,162780.24,13.798,84.44376,5.95774,86.09952,6.07455,86.9274,6.13296,82.92598,5.85065,85.27164,6.01615,0.054,-0.02,0.147,71.216,54.595,104.458,70.987,61.994,57.335,6.177,5.562,4.947,96.357
002320.SZ,2024-02-21,6.27,6.18,6.47,6.14,6.24,0.03,0.4808,321583.18,204697.85,13.798,85.27164,6.01615,86.51346,6.10376,89.27306,6.29846,84.71972,5.97721,86.09952,6.07455,0.083,0.001,0.165,76.082,61.757,104.733,71.899,62.589,57.744,6.238,5.582,4.926,102.127
002320.SZ,2024-02-22,6.28,6.25,6.39,6.22,6.27,0.01,0.1595,183278.71,114999.67,13.798,86.2375,6.08429,86.65144,6.11349,88.16922,6.22058,85.82356,6.05508,86.51346,6.10376,0.106,0.022,0.168,79.563,67.693,103.305,72.248,62.801,57.884,6.305,5.609,4.913,88.533
002320.SZ,2024-02-23,6.24,6.29,6.32,6.19,6.28,-0.04,-0.6369,182611.95,114098.69,13.798,86.78942,6.12323,86.09952,6.07455,87.20336,6.15243,85.40962,6.02588,86.65144,6.11349,0.12,0.041,0.157,80.938,72.108,98.599,68.184,61.287,57.093,6.36,5.64,4.92,74.827
