股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
000703.SZ,2024-01-02,6.69,6.72,6.77,6.69,6.72,-0.03,-0.4464,110407.32,74327.25,9.679,65.04288,6.57929,64.75251,6.54992,65.52683,6.62824,64.75251,6.54992,65.04288,6.57929,-0.055,-0.071,0.031,48.484,48.925,47.601,43.799,42.024,41.39,6.65,6.569,6.488,28.986
000703.SZ,2024-01-03,6.8,6.69,6.83,6.69,6.69,0.11,1.6442,130054.46,88130.27,9.679,64.75251,6.54992,65.8172,6.65762,66.10757,6.68699,64.75251,6.54992,64.75251,6.54992,-0.044,-0.065,0.042,61.11,52.986,77.358,66.058,54.368,46.973,6.664,6.574,6.484,156.923
000703.SZ,2024-01-04,6.76,6.79,6.87,6.71,6.8,-0.04,-0.5882,104786.58,70940.23,9.679,65.72041,6.64783,65.43004,6.61845,66.49473,6.72615,64.94609,6.5695,65.8172,6.65762,-0.038,-0.06,0.043,59.971,55.315,69.284,56.324,50.133,45.335,6.667,6.575,6.484,141.523
000703.SZ,2024-01-05,6.73,6.77,6.8,6.71,6.76,-0.03,-0.4438,77762.3,52572.74,9.679,65.52683,6.62824,65.13967,6.58908,65.8172,6.65762,64.94609,6.5695,65.43004,6.61845,-0.036,-0.055,0.039,54.647,55.092,53.758,49.729,47.13,44.13,6.668,6.576,6.485,67.538
000703.SZ,2024-01-08,6.68,6.72,6.73,6.51,6.73,-0.05,-0.7429,225079.76,149164.31,9.679,65.04288,6.57929,64.65572,6.54013,65.13967,6.58908,63.01029,6.37369,65.13967,6.58908,-0.037,-0.052,0.029,52.172,54.119,48.279,40.293,42.501,42.18,6.668,6.576,6.485,-128.947
000703.SZ,2024-01-09,6.7,6.61,6.71,6.53,6.68,0.02,0.2994,182114.24,120621.37,9.679,63.97819,6.4716,64.8493,6.55971,64.94609,6.5695,63.20387,6.39327,64.65572,6.54013,-0.036,-0.048,0.025,52.374,53.537,50.048,45.277,44.864,43.227,6.66,6.572,6.485,-113.118
000703.SZ,2024-01-10,6.69,6.68,6.74,6.63,6.7,-0.01,-0.1493,85986.58,57538.94,9.679,64.65572,6.54013,64.75251,6.54992,65.23646,6.59887,64.17177,6.49118,64.8493,6.55971,-0.036,-0.046,0.02,51.583,52.886,48.977,43.117,43.88,42.823,6.639,6.566,6.493,-34.866
000703.SZ,2024-01-11,6.68,6.67,6.72,6.63,6.69,-0.01,-0.1495,71674.07,47891.85,9.679,64.55893,6.53034,64.65572,6.54013,65.04288,6.57929,64.17177,6.49118,64.75251,6.54992,-0.036,-0.044,0.016,50.129,51.967,46.454,40.783,42.855,42.408,6.634,6.563,6.491,-48.557
000703.SZ,2024-01-12,6.77,6.67,6.82,6.65,6.68,0.09,1.3473,107442.48,72676.73,9.679,64.55893,6.53034,65.52683,6.62824,66.01078,6.6772,64.36535,6.51076,64.65572,6.54013,-0.029,-0.041,0.025,57.494,53.809,64.862,62.632,53.517,47.203,6.643,6.567,6.49,66.667
000703.SZ,2024-01-15,6.72,6.77,6.81,6.71,6.77,-0.05,-0.7386,50996.39,34404.74,9.679,65.52683,6.62824,65.04288,6.57929,65.91399,6.66741,64.94609,6.5695,65.52683,6.62824,-0.026,-0.038,0.023,57.773,55.131,63.059,50.267,48.08,45.03,6.641,6.57,6.5,58.333
000703.SZ,2024-01-16,6.7,6.71,6.75,6.64,6.72,-0.02,-0.2976,61152.46,40935.25,9.679,64.94609,6.5695,64.8493,6.55971,65.33325,6.60866,64.26856,6.50097,65.04288,6.57929,-0.026,-0.036,0.019,56.108,55.456,57.412,45.916,46.039,44.181,6.638,6.573,6.508,-29.796
000703.SZ,2024-01-17,6.67,6.66,6.71,6.5,6.7,-0.03,-0.4478,292593.16,193962.6,9.679,64.46214,6.52055,64.55893,6.53034,64.94609,6.5695,62.9135,6.3639,64.8493,6.55971,-0.028,-0.034,0.013,55.114,55.342,54.657,39.727,43.049,42.914,6.639,6.571,6.504,-135.088
000703.SZ,2024-01-18,6.6,6.6,6.67,6.44,6.67,-0.07,-1.0495,223840.65,146591.97,9.679,63.8814,6.4618,63.8814,6.4618,64.55893,6.53034,62.33276,6.30515,64.55893,6.53034,-0.034,-0.034,0.0,50.778,53.821,44.691,28.841,36.942,40.115,6.648,6.566,6.483,-171.564
000703.SZ,2024-01-19,6.57,6.56,6.61,6.52,6.6,-0.03,-0.4545,157111.76,103291.66,9.679,63.49424,6.42264,63.59103,6.43243,63.97819,6.4716,63.10708,6.38348,63.8814,6.4618,-0.041,-0.035,-0.011,45.255,50.966,33.835,25.279,34.644,38.977,6.661,6.56,6.459,-141.737
000703.SZ,2024-01-22,6.33,6.55,6.55,6.33,6.57,-0.24,-3.653,137416.73,88417.26,9.679,63.39745,6.41285,61.26807,6.19746,63.39745,6.41285,61.26807,6.19746,63.59103,6.43243,-0.065,-0.041,-0.047,30.17,44.034,2.443,11.565,22.455,31.518,6.73,6.542,6.355,-227.936
000703.SZ,2024-01-23,6.37,6.27,6.4,6.11,6.33,0.04,0.6319,102853.81,64520.77,9.679,60.68733,6.13871,61.65523,6.23662,61.9456,6.26599,59.13869,5.98206,61.26807,6.19746,-0.08,-0.049,-0.061,32.32,40.129,16.702,20.221,27.117,33.724,6.756,6.526,6.297,-227.235
000703.SZ,2024-01-24,6.43,6.34,6.44,6.27,6.37,0.06,0.9419,79451.87,50660.69,9.679,61.36486,6.20725,62.23597,6.29536,62.33276,6.30515,60.68733,6.13871,61.65523,6.23662,-0.086,-0.056,-0.059,36.57,38.943,31.825,32.171,33.646,36.905,6.763,6.513,6.263,-130.064
000703.SZ,2024-01-25,6.62,6.42,6.63,6.39,6.43,0.19,2.9549,106369.38,69703.78,9.679,62.13918,6.28557,64.07498,6.48139,64.17177,6.49118,61.84881,6.2562,62.23597,6.29536,-0.075,-0.06,-0.029,48.666,42.184,61.63,56.775,49.326,45.542,6.761,6.51,6.26,-24.959
000703.SZ,2024-01-26,6.59,6.6,6.67,6.57,6.62,-0.03,-0.4532,79111.64,52379.26,9.679,63.8814,6.4618,63.78461,6.45201,64.55893,6.53034,63.59103,6.43243,64.07498,6.48139,-0.067,-0.061,-0.012,57.444,47.271,77.791,53.124,47.397,44.537,6.748,6.502,6.256,15.201
000703.SZ,2024-01-29,6.53,6.6,6.65,6.52,6.59,-0.06,-0.9105,71899.58,47434.91,9.679,63.8814,6.4618,63.20387,6.39327,64.36535,6.51076,63.10708,6.38348,63.78461,6.45201,-0.066,-0.062,-0.007,61.629,52.057,80.774,46.021,43.67,42.577,6.741,6.493,6.245,-8.352
000703.SZ,2024-01-30,6.42,6.48,6.56,6.35,6.53,-0.11,-1.6845,61024.98,39564.1,9.679,62.71992,6.34432,62.13918,6.28557,63.49424,6.42264,61.46165,6.21704,63.20387,6.39327,-0.072,-0.064,-0.016,59.539,54.551,69.514,35.561,37.736,39.272,6.742,6.479,6.217,-74.547
000703.SZ,2024-01-31,6.23,6.37,6.44,6.22,6.42,-0.19,-2.9595,73454.54,46410.15,9.679,61.65523,6.23662,60.30017,6.09955,62.33276,6.30515,60.20338,6.08976,62.13918,6.28557,-0.091,-0.07,-0.043,46.835,51.979,36.548,24.173,30.043,34.45,6.748,6.452,6.155,-129.529
000703.SZ,2024-02-01,6.19,6.26,6.37,6.16,6.23,-0.04,-0.6421,87458.39,54653.37,9.679,60.59054,6.12892,59.91301,6.06039,61.65523,6.23662,59.62264,6.03102,60.30017,6.09955,-0.108,-0.077,-0.062,35.985,46.648,14.661,22.363,28.7,33.546,6.755,6.424,6.092,-128.932
000703.SZ,2024-02-02,6.17,6.25,6.44,6.1,6.19,-0.02,-0.3231,131374.73,82507.28,9.679,60.49375,6.11913,59.71943,6.04081,62.33276,6.30515,59.0419,5.97227,59.91301,6.06039,-0.122,-0.086,-0.071,28.084,40.46,3.332,21.402,28.016,33.092,6.758,6.396,6.034,-111.581
000703.SZ,2024-02-05,6.3,6.15,6.46,5.98,6.17,0.13,2.107,166538.25,102707.09,9.679,59.52585,6.02123,60.9777,6.16809,62.52634,6.32474,57.88042,5.85479,59.71943,6.04081,-0.121,-0.093,-0.056,34.181,38.367,25.81,41.136,38.416,38.711,6.746,6.378,6.009,-93.576
000703.SZ,2024-02-06,6.93,6.17,6.93,6.17,6.3,0.63,10.0,299896.16,200767.74,9.679,59.71943,6.04081,67.07547,6.78489,67.07547,6.78489,59.71943,6.04081,60.9777,6.16809,-0.07,-0.088,0.037,56.121,44.285,79.793,76.072,65.083,56.98,6.791,6.389,5.987,120.236
000703.SZ,2024-02-07,7.57,7.0,7.59,6.94,6.93,0.64,9.2352,504186.8,373192.33,9.679,67.753,6.85343,73.27003,7.41149,73.46361,7.43108,67.17226,6.79469,67.07547,6.78489,0.021,-0.067,0.175,70.333,52.968,105.064,86.117,76.406,67.309,7.031,6.432,5.833,294.509
000703.SZ,2024-02-08,7.49,7.55,7.95,7.45,7.57,-0.08,-1.0568,477045.11,370606.03,9.679,73.07645,7.39191,72.49571,7.33317,76.94805,7.78354,72.10855,7.29401,73.27003,7.41149,0.086,-0.036,0.244,72.439,59.458,98.4,81.015,73.17,65.265,7.187,6.472,5.756,246.122
000703.SZ,2024-02-19,7.19,7.59,7.59,7.15,7.49,-0.3,-4.0053,297337.13,216426.19,9.679,73.46361,7.43108,69.59201,7.03945,73.46361,7.43108,69.20485,7.00029,72.49571,7.33317,0.112,-0.006,0.237,68.766,62.561,81.177,63.964,62.366,58.333,7.247,6.492,5.737,128.856
