股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
001268.SZ,2024-01-02,25.21,25.05,25.47,25.0,25.0,0.21,0.84,14146.9,35797.48,1.014,25.4007,24.18193,25.56294,24.33639,25.82658,24.58738,25.35,24.13366,25.35,24.13366,-0.353,-0.434,0.161,60.27,42.192,96.425,66.383,52.106,47.578,24.793,24.043,23.294,99.042
001268.SZ,2024-01-03,25.02,25.21,25.43,24.84,25.21,-0.19,-0.7537,11262.0,28311.72,1.014,25.56294,24.33639,25.37028,24.15297,25.78602,24.54876,25.18776,23.97921,25.56294,24.33639,-0.311,-0.409,0.196,64.311,49.565,93.802,57.773,48.735,46.364,24.729,24.021,23.314,76.135
001268.SZ,2024-01-04,25.2,25.12,25.4,24.97,25.02,0.18,0.7194,12391.53,31238.63,1.014,25.47168,24.2495,25.5528,24.32673,25.7556,24.5198,25.31958,24.1047,25.37028,24.15297,-0.26,-0.379,0.238,70.686,56.605,98.847,63.199,51.948,47.684,24.666,24.005,23.343,96.572
001268.SZ,2024-01-05,24.66,25.33,25.35,24.5,25.2,-0.54,-2.1429,9449.09,23541.28,1.014,25.68462,24.45223,25.00524,23.80545,25.7049,24.47153,24.843,23.65099,25.5528,24.32673,-0.259,-0.355,0.192,63.893,59.034,73.609,43.21,43.105,44.273,24.625,23.978,23.33,24.386
001268.SZ,2024-01-08,24.08,24.72,24.73,24.07,24.66,-0.58,-2.352,8713.0,21234.8,1.014,25.06608,23.86337,24.41712,23.24554,25.07622,23.87302,24.40698,23.23589,25.00524,23.80545,-0.3,-0.344,0.088,47.503,55.191,32.128,30.696,35.937,40.987,24.66,23.939,23.218,-86.113
001268.SZ,2024-01-09,24.29,24.02,24.65,24.01,24.08,0.21,0.8721,9491.9,23111.82,1.014,24.35628,23.18762,24.63006,23.44827,24.9951,23.79579,24.34614,23.17797,24.41712,23.24554,-0.313,-0.338,0.051,40.871,50.417,21.779,38.442,39.886,42.596,24.632,23.898,23.164,-70.052
001268.SZ,2024-01-10,24.0,24.3,24.45,23.75,24.29,-0.29,-1.1939,11010.0,26515.25,1.014,24.6402,23.45792,24.336,23.16832,24.7923,23.60272,24.0825,22.92698,24.63006,23.44827,-0.341,-0.339,-0.005,32.092,44.309,7.659,32.435,36.497,40.985,24.613,23.84,23.068,-102.296
001268.SZ,2024-01-11,24.36,24.12,24.36,23.85,24.0,0.36,1.5,8299.09,20055.51,1.014,24.45768,23.28416,24.70104,23.51584,24.70104,23.51584,24.1839,23.02351,24.336,23.16832,-0.332,-0.337,0.011,33.217,40.612,18.427,45.193,43.05,43.742,24.545,23.798,23.052,-67.926
001268.SZ,2024-01-12,23.99,24.5,24.56,23.99,24.36,-0.37,-1.5189,9945.0,24085.17,1.014,24.843,23.65099,24.32586,23.15866,24.90384,23.70891,24.32586,23.15866,24.70104,23.51584,-0.349,-0.34,-0.019,26.796,36.006,8.374,36.656,38.586,41.655,24.508,23.743,22.979,-61.758
001268.SZ,2024-01-15,23.77,24.05,24.05,23.66,23.99,-0.22,-0.917,10372.53,24692.43,1.014,24.3867,23.21658,24.10278,22.94629,24.3867,23.21658,23.99124,22.8401,24.32586,23.15866,-0.376,-0.347,-0.058,19.935,30.649,-1.493,32.302,36.154,40.458,24.491,23.681,22.871,-108.287
001268.SZ,2024-01-16,23.43,23.81,24.04,23.05,23.77,-0.34,-1.4304,14210.53,33150.13,1.014,24.14334,22.9849,23.75802,22.61807,24.37656,23.20693,23.3727,22.25124,24.10278,22.94629,-0.419,-0.361,-0.115,18.68,26.66,2.722,26.471,32.681,38.666,24.544,23.618,22.692,-143.105
001268.SZ,2024-01-17,22.92,23.57,23.6,22.89,23.43,-0.51,-2.1767,9989.0,23267.22,1.014,23.89998,22.75322,23.24088,22.12574,23.9304,22.78218,23.21046,22.09678,23.75802,22.61807,-0.487,-0.386,-0.201,12.86,22.06,-5.539,19.98,28.242,36.158,24.629,23.521,22.413,-168.568
001268.SZ,2024-01-18,22.49,22.77,23.06,22.06,22.92,-0.43,-1.8761,15850.6,35558.27,1.014,23.08878,21.98094,22.80486,21.71064,23.38284,22.26089,22.36884,21.29554,23.24088,22.12574,-0.568,-0.423,-0.29,13.942,19.354,3.117,16.008,25.106,34.207,24.755,23.412,22.068,-188.871
001268.SZ,2024-01-19,22.33,22.67,22.85,22.29,22.49,-0.16,-0.7114,10973.0,24694.89,1.014,22.98738,21.88441,22.64262,21.55619,23.1699,22.05817,22.60206,21.51757,22.80486,21.71064,-0.637,-0.465,-0.343,12.769,17.159,3.99,14.703,24.023,33.505,24.829,23.29,21.751,-152.299
