股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
000048.SZ,2024-01-02,17.78,18.2,18.37,17.7,18.3,-0.52,-2.8415,59462.69,106578.47,9.488,172.6816,16.93687,168.69664,16.54602,174.29456,17.09508,167.9376,16.47158,173.6304,17.02993,-0.255,-0.112,-0.287,21.174,23.101,17.319,29.73,36.113,41.566,19.28,17.731,16.182,-74.661
000048.SZ,2024-01-03,17.95,17.75,18.18,17.66,17.78,0.17,0.9561,45269.3,81435.13,9.488,168.412,16.51811,170.3096,16.70423,172.49184,16.91826,167.55808,16.43435,168.69664,16.54602,-0.274,-0.144,-0.261,22.733,22.978,22.241,36.514,39.213,43.029,19.249,17.655,16.062,-69.701
000048.SZ,2024-01-04,18.09,17.91,18.16,17.76,17.95,0.14,0.7799,37193.0,66875.34,9.488,169.93008,16.667,171.63792,16.83451,172.30208,16.89965,168.50688,16.52741,170.3096,16.70423,-0.276,-0.171,-0.211,30.631,25.529,40.835,42.044,41.752,44.229,19.146,17.57,15.993,-57.455
000048.SZ,2024-01-05,17.53,18.08,18.18,17.44,18.09,-0.56,-3.0956,43457.0,77123.52,9.488,171.54304,16.8252,166.32464,16.31337,172.49184,16.91826,165.47072,16.22962,171.63792,16.83451,-0.316,-0.2,-0.232,22.821,24.626,19.21,29.648,35.315,40.655,19.061,17.459,15.856,-89.578
000048.SZ,2024-01-08,16.97,17.63,17.67,16.45,17.53,-0.56,-3.1945,76873.58,129718.25,9.488,167.27344,16.40643,161.01136,15.79224,167.65296,16.44366,156.0776,15.30833,166.32464,16.31337,-0.385,-0.237,-0.296,22.952,24.068,20.719,21.9,30.231,37.494,19.063,17.34,15.618,-172.943
000048.SZ,2024-01-09,16.99,16.89,17.18,16.82,16.97,0.02,0.1179,22035.48,37454.66,9.488,160.25232,15.71779,161.20112,15.81085,163.00384,15.98767,159.58816,15.65265,161.01136,15.79224,-0.433,-0.276,-0.314,23.337,23.824,22.362,22.765,30.621,37.674,18.993,17.213,15.434,-173.499
000048.SZ,2024-01-10,16.6,16.96,17.08,16.56,16.99,-0.39,-2.2955,27538.0,46165.48,9.488,160.91648,15.78293,157.5008,15.44792,162.05504,15.89461,157.12128,15.41069,161.20112,15.81085,-0.495,-0.32,-0.35,17.79,21.813,9.744,18.079,27.373,35.582,18.809,17.042,15.275,-175.204
000048.SZ,2024-01-11,16.91,16.63,17.0,16.58,16.6,0.31,1.8675,21570.64,36417.1,9.488,157.78544,15.47584,160.44208,15.7364,161.296,15.82016,157.31104,15.42931,157.5008,15.44792,-0.515,-0.359,-0.312,18.705,20.777,14.562,31.524,33.49,38.419,18.609,16.901,15.192,-126.889
000048.SZ,2024-01-12,16.63,16.91,17.2,16.62,16.91,-0.28,-1.6558,25048.32,42215.55,9.488,160.44208,15.7364,157.78544,15.47584,163.1936,16.00628,157.69056,15.46653,160.44208,15.7364,-0.545,-0.396,-0.298,15.595,19.05,8.686,26.763,30.923,36.888,18.466,16.763,15.06,-101.844
000048.SZ,2024-01-15,16.51,16.63,16.86,16.37,16.63,-0.12,-0.7216,34223.18,56728.06,9.488,157.78544,15.47584,156.64688,15.36416,159.96768,15.68987,155.31856,15.23388,157.78544,15.47584,-0.571,-0.431,-0.281,12.975,17.025,4.875,24.834,29.854,36.242,18.298,16.622,14.946,-106.148
