股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
002430.SZ,2024-01-02,28.65,28.5,29.29,28.13,29.21,-0.56,-1.9172,66235.23,191014.44,2.321,66.1485,27.13673,66.49665,27.27956,67.98209,27.88894,65.28973,26.78443,67.79641,27.81277,-0.597,-0.616,0.036,53.005,44.66,69.696,23.73,30.261,36.658,29.389,28.199,27.01,-104.645
002430.SZ,2024-01-03,28.17,28.55,28.71,27.95,28.65,-0.48,-1.6754,46545.99,131454.24,2.321,66.26455,27.18434,65.38257,26.82252,66.63591,27.33669,64.87195,26.61304,66.49665,27.27956,-0.641,-0.621,-0.041,46.065,45.128,47.938,16.95,26.068,34.394,29.354,28.088,26.822,-148.901
002430.SZ,2024-01-04,27.64,28.16,28.24,27.54,28.17,-0.53,-1.8814,45027.6,124800.81,2.321,65.35936,26.813,64.15244,26.31787,65.54504,26.88917,63.92034,26.22265,65.38257,26.82252,-0.708,-0.638,-0.14,34.669,41.642,20.723,12.295,22.339,32.109,29.4,27.964,26.527,-184.494
002430.SZ,2024-01-05,27.27,27.57,28.2,27.18,27.64,-0.37,-1.3386,37758.17,104156.34,2.321,63.98997,26.25122,63.29367,25.96557,65.4522,26.85108,63.08478,25.87987,64.15244,26.31787,-0.78,-0.666,-0.228,24.2,35.828,0.943,9.996,20.144,30.626,29.475,27.831,26.186,-187.052
002430.SZ,2024-01-08,26.49,27.08,27.28,26.22,27.27,-0.78,-2.8603,79946.33,211885.82,2.321,62.85268,25.78466,61.48329,25.22288,63.31688,25.97509,60.85662,24.96579,63.29367,25.96557,-0.888,-0.711,-0.354,18.552,30.069,-4.481,6.785,16.432,27.803,29.653,27.675,25.696,-216.927
002430.SZ,2024-01-09,26.53,26.55,27.08,26.22,26.49,0.04,0.151,48883.11,129893.7,2.321,61.62255,25.28001,61.57613,25.26097,62.85268,25.78466,60.85662,24.96579,61.48329,25.22288,-0.958,-0.76,-0.396,15.146,25.095,-4.752,8.592,17.285,28.157,29.544,27.468,25.392,-161.72
002430.SZ,2024-01-10,26.41,26.59,26.85,26.21,26.53,-0.12,-0.4523,25967.36,69044.87,2.321,61.71539,25.3181,61.29761,25.14671,62.31885,25.56566,60.83341,24.95627,61.57613,25.26097,-1.012,-0.811,-0.403,11.885,20.691,-5.729,8.032,16.726,27.731,29.412,27.264,25.116,-133.549
002430.SZ,2024-01-11,26.69,26.42,26.69,26.22,26.41,0.28,1.0602,45065.06,119341.73,2.321,61.32082,25.15623,61.94749,25.41331,61.94749,25.41331,60.85662,24.96579,61.29761,25.14671,-1.021,-0.853,-0.337,12.772,18.051,2.212,22.233,23.056,30.3,29.311,27.107,24.902,-105.263
002430.SZ,2024-01-12,26.27,26.69,26.75,26.26,26.69,-0.42,-1.5736,27316.8,72410.98,2.321,61.94749,25.41331,60.97267,25.0134,62.08675,25.47044,60.94946,25.00388,61.94749,25.41331,-1.049,-0.892,-0.314,9.164,15.089,-2.687,17.398,20.505,28.703,29.228,26.935,24.642,-94.522
002430.SZ,2024-01-15,25.88,26.25,26.48,25.88,26.27,-0.39,-1.4846,42429.75,111006.04,2.321,60.92625,24.99436,60.06748,24.64206,61.46008,25.21336,60.06748,24.64206,60.97267,25.0134,-1.088,-0.931,-0.314,6.109,12.096,-5.864,14.004,18.439,27.308,29.149,26.749,24.348,-100.0
