股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
001215.SZ,2024-01-02,51.81,52.8,52.82,51.62,52.81,-1.0,-1.8936,5169.63,26852.0,1.005,53.064,52.45033,52.06905,51.46689,53.0841,52.4702,51.8781,51.27815,53.07405,52.46026,-1.308,-1.427,0.238,53.57,37.063,86.583,50.372,43.609,41.592,56.177,52.308,48.439,26.325
001215.SZ,2024-01-03,51.23,51.8,52.05,51.16,51.81,-0.58,-1.1195,4297.0,22098.08,1.005,52.059,51.45695,51.48615,50.89073,52.31025,51.7053,51.4158,50.82119,52.06905,51.46689,-1.261,-1.394,0.265,51.877,42.001,71.629,44.535,40.881,40.25,55.65,52.067,48.484,-6.723
001215.SZ,2024-01-04,49.89,51.24,51.51,49.51,51.23,-1.34,-2.6157,6462.0,32328.41,1.005,51.4962,50.90066,50.13945,49.5596,51.76755,51.16887,49.75755,49.18212,51.48615,50.89073,-1.316,-1.378,0.123,40.385,41.463,38.231,33.706,35.313,37.347,54.959,51.739,48.519,-90.174
001215.SZ,2024-01-05,47.9,49.81,49.88,47.66,49.89,-1.99,-3.9888,11622.0,56323.0,1.005,50.05905,49.48013,48.1395,47.58278,50.1294,49.54967,47.8983,47.34437,50.13945,49.5596,-1.502,-1.403,-0.199,28.305,37.077,10.762,23.516,28.93,33.592,54.69,51.365,48.04,-188.875
001215.SZ,2024-01-08,48.0,48.0,48.97,47.44,47.9,0.1,0.2088,7071.0,34122.85,1.005,48.24,47.68212,48.24,47.68212,49.21485,48.6457,47.6772,47.12583,48.1395,47.58278,-1.623,-1.447,-0.352,21.976,32.043,1.842,24.885,29.627,33.941,54.379,51.022,47.664,-163.061
001215.SZ,2024-01-09,49.07,48.0,50.14,47.95,48.0,1.07,2.2292,8247.71,40449.49,1.005,48.24,47.68212,49.31535,48.74503,50.3907,49.80795,48.18975,47.63245,48.24,47.68212,-1.614,-1.48,-0.268,23.691,29.259,12.555,38.926,36.859,37.595,54.122,50.794,47.467,-89.859
001215.SZ,2024-01-10,49.56,49.0,49.87,47.99,49.07,0.49,0.9986,8370.0,41108.55,1.005,49.245,48.6755,49.8078,49.23179,50.11935,49.53974,48.22995,47.67219,49.31535,48.74503,-1.55,-1.494,-0.112,27.552,28.69,25.276,44.615,39.942,39.202,53.688,50.572,47.457,-73.1
001215.SZ,2024-01-11,50.3,49.56,50.55,49.56,49.56,0.74,1.4931,5833.0,29267.27,1.005,49.8078,49.23179,50.5515,49.96689,50.80275,50.21523,49.8078,49.23179,49.8078,49.23179,-1.424,-1.48,0.113,34.231,30.537,41.618,52.614,44.414,41.573,53.369,50.428,47.487,-9.71
001215.SZ,2024-01-12,50.1,51.58,51.58,49.7,50.3,-0.2,-0.3976,8119.31,41030.12,1.005,51.8379,51.23841,50.3505,49.76821,51.8379,51.23841,49.9485,49.37086,50.5515,49.96689,-1.324,-1.449,0.25,39.301,33.458,50.987,50.26,43.46,41.12,53.04,50.281,47.522,15.562
001215.SZ,2024-01-15,48.68,50.92,50.92,48.28,50.1,-1.42,-2.8343,12460.0,61052.47,1.005,51.1746,50.58278,48.9234,48.35762,51.1746,50.58278,48.5214,47.96026,50.3505,49.76821,-1.344,-1.428,0.169,35.167,34.028,37.445,36.387,37.26,38.053,52.769,50.077,47.384,-54.42
