股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
002293.SZ,2024-01-02,9.3,9.29,9.37,9.22,9.29,0.01,0.1076,35855.55,33327.69,8.391,77.95239,8.08283,78.0363,8.09153,78.62367,8.15243,77.36502,8.02192,77.95239,8.08283,-0.146,-0.158,0.025,41.294,30.912,62.057,51.559,44.623,41.827,8.496,8.168,7.839,-12.549
002293.SZ,2024-01-03,9.15,9.28,9.3,9.08,9.3,-0.15,-1.6129,41290.28,37808.87,8.391,77.86848,8.07413,76.77765,7.96102,78.0363,8.09153,76.19028,7.90011,78.0363,8.09153,-0.145,-0.156,0.021,37.529,33.118,46.352,39.447,39.557,39.483,8.488,8.152,7.816,-63.649
002293.SZ,2024-01-04,9.18,9.18,9.3,9.08,9.15,0.03,0.3279,33693.5,30943.14,8.391,77.02938,7.98712,77.02938,7.98712,78.0363,8.09153,76.19028,7.90011,76.77765,7.96102,-0.141,-0.153,0.024,36.686,34.307,41.444,42.679,41.018,40.183,8.468,8.135,7.801,-49.157
002293.SZ,2024-01-05,9.33,9.18,9.39,9.18,9.18,0.15,1.634,42623.86,39704.08,8.391,77.02938,7.98712,78.28803,8.11763,78.79149,8.16983,77.02938,7.98712,77.02938,7.98712,-0.126,-0.147,0.044,53.029,40.548,77.991,56.582,47.889,43.586,8.444,8.124,7.803,51.714
002293.SZ,2024-01-08,9.13,9.33,9.33,9.12,9.33,-0.2,-2.1436,32908.6,30334.25,8.391,78.28803,8.11763,76.60983,7.94362,78.28803,8.11763,76.52592,7.93492,78.28803,8.11763,-0.126,-0.143,0.034,48.051,43.049,58.055,40.763,40.95,40.389,8.433,8.108,7.784,-32.87
002293.SZ,2024-01-09,9.42,9.14,9.45,9.06,9.13,0.29,3.1763,43102.5,40034.11,8.391,76.69374,7.95232,79.04322,8.19593,79.29495,8.22204,76.02246,7.88271,76.60983,7.94362,-0.105,-0.136,0.061,63.284,49.794,90.264,60.149,51.96,46.344,8.433,8.108,7.784,81.585
002293.SZ,2024-01-10,9.41,9.33,9.51,9.22,9.42,-0.01,-0.1062,42715.98,40144.31,8.391,78.28803,8.11763,78.95931,8.18723,79.79841,8.27424,77.36502,8.02192,79.04322,8.19593,-0.088,-0.126,0.077,68.43,56.006,93.279,59.345,51.598,46.178,8.36,8.092,7.824,120.645
002293.SZ,2024-01-11,9.43,9.45,9.46,9.35,9.41,0.02,0.2125,28781.4,27077.1,8.391,79.29495,8.22204,79.12713,8.20463,79.37886,8.23074,78.45585,8.13503,78.95931,8.18723,-0.072,-0.115,0.087,73.028,61.68,95.723,60.609,52.323,46.577,8.33,8.085,7.839,134.19
002293.SZ,2024-01-12,9.52,9.42,9.63,9.36,9.43,0.09,0.9544,33685.12,32039.44,8.391,79.04322,8.19593,79.88232,8.28294,80.80533,8.37865,78.53976,8.14373,79.12713,8.20463,-0.052,-0.103,0.1,75.586,66.315,94.127,66.268,55.587,48.376,8.32,8.082,7.845,171.122
002293.SZ,2024-01-15,9.61,9.5,9.63,9.46,9.52,0.09,0.9454,27066.98,25909.6,8.391,79.7145,8.26554,80.63751,8.36124,80.80533,8.37865,79.37886,8.23074,79.88232,8.28294,-0.03,-0.088,0.116,82.554,71.728,104.206,71.229,58.673,50.128,8.341,8.087,7.832,164.956
002293.SZ,2024-01-16,9.55,9.59,9.63,9.43,9.61,-0.06,-0.6243,23942.4,22779.72,8.391,80.46969,8.34384,80.13405,8.30904,80.80533,8.37865,79.12713,8.20463,80.63751,8.36124,-0.017,-0.074,0.114,83.691,75.716,99.642,63.731,55.85,48.972,8.368,8.096,7.824,124.708
002293.SZ,2024-01-17,9.47,9.53,9.6,9.44,9.55,-0.08,-0.8377,27510.0,26217.14,8.391,79.96623,8.29164,79.46277,8.23944,80.5536,8.35254,79.21104,8.21333,80.13405,8.30904,-0.012,-0.061,0.1,79.771,77.067,85.177,54.545,52.198,47.449,8.381,8.102,7.823,88.447
002293.SZ,2024-01-18,9.51,9.41,9.55,9.32,9.47,0.04,0.4224,47703.14,44992.26,8.391,78.95931,8.18723,79.79841,8.27424,80.13405,8.30904,78.20412,8.10893,79.46277,8.23944,-0.005,-0.05,0.091,79.496,77.877,82.735,58.163,53.844,48.288,8.4,8.116,7.832,55.154
002293.SZ,2024-01-19,9.51,9.49,9.7,9.38,9.51,0.0,0.0,44056.34,42088.24,8.391,79.63059,8.25684,79.79841,8.27424,81.3927,8.43955,78.70758,8.16113,79.79841,8.27424,0.001,-0.04,0.082,76.435,77.396,74.512,58.163,53.844,48.288,8.407,8.118,7.83,82.369
002293.SZ,2024-01-22,9.12,9.42,9.47,9.02,9.51,-0.39,-4.1009,49679.88,46154.35,8.391,79.04322,8.19593,76.52592,7.93492,79.46277,8.23944,75.68682,7.84791,79.79841,8.27424,-0.022,-0.036,0.029,55.859,70.217,27.142,27.467,38.47,41.291,8.411,8.112,7.814,-90.95
002293.SZ,2024-01-23,9.06,9.08,9.08,8.84,9.12,-0.06,-0.6579,61957.87,55511.04,8.391,76.19028,7.90011,76.02246,7.88271,76.19028,7.90011,74.17644,7.6913,76.52592,7.93492,-0.044,-0.038,-0.012,45.766,62.067,13.165,25.028,36.711,40.352,8.418,8.106,7.793,-174.103
002293.SZ,2024-01-24,9.2,9.04,9.41,8.92,9.06,0.14,1.5453,46821.18,42925.96,8.391,75.85464,7.86531,77.1972,8.00452,78.95931,8.18723,74.84772,7.7609,76.02246,7.88271,-0.05,-0.04,-0.02,44.464,56.199,20.994,39.955,43.31,43.48,8.408,8.113,7.818,-86.887
002293.SZ,2024-01-25,9.3,9.19,9.38,9.12,9.2,0.1,1.087,51191.08,47444.97,8.391,77.11329,7.99582,78.0363,8.09153,78.70758,8.16113,76.52592,7.93492,77.1972,8.00452,-0.048,-0.042,-0.013,47.472,53.29,35.836,48.708,47.57,45.607,8.402,8.123,7.844,-42.792
002293.SZ,2024-01-26,9.33,9.31,9.41,9.24,9.3,0.03,0.3226,49564.5,46148.83,8.391,78.12021,8.10023,78.28803,8.11763,78.95931,8.18723,77.53284,8.03932,78.0363,8.09153,-0.044,-0.042,-0.003,50.64,52.407,47.107,51.266,48.828,46.24,8.403,8.127,7.852,-21.18
002293.SZ,2024-01-29,9.15,9.35,9.36,9.12,9.33,-0.18,-1.9293,40799.81,37522.78,8.391,78.45585,8.13503,76.77765,7.96102,78.53976,8.14373,76.52592,7.93492,78.28803,8.11763,-0.052,-0.044,-0.016,45.776,50.197,36.934,37.723,42.199,43.099,8.406,8.121,7.837,-71.272
002293.SZ,2024-01-30,8.95,9.15,9.2,8.94,9.15,-0.2,-2.1858,42016.33,38134.47,8.391,76.77765,7.96102,75.09945,7.78701,77.1972,8.00452,75.01554,7.77831,76.77765,7.96102,-0.072,-0.05,-0.045,34.781,45.058,14.226,27.897,36.235,39.952,8.425,8.106,7.786,-124.277
002293.SZ,2024-01-31,8.84,8.96,9.02,8.8,8.95,-0.11,-1.2291,51583.61,45860.23,8.391,75.18336,7.79571,74.17644,7.6913,75.68682,7.84791,73.8408,7.6565,75.09945,7.78701,-0.095,-0.059,-0.072,24.669,38.262,-2.517,23.804,33.403,38.346,8.455,8.092,7.73,-144.862
002293.SZ,2024-02-01,8.9,8.85,8.99,8.62,8.84,0.06,0.6787,44168.29,38933.64,8.391,74.26035,7.7,74.6799,7.7435,75.43509,7.82181,72.33042,7.49989,74.17644,7.6913,-0.107,-0.069,-0.077,27.426,34.65,12.979,30.48,36.363,39.725,8.472,8.08,7.689,-135.826
002293.SZ,2024-02-02,8.79,8.91,8.97,8.52,8.9,-0.11,-1.236,43996.37,38621.29,8.391,74.76381,7.7522,73.75689,7.6478,75.26727,7.80441,71.49132,7.41288,74.6799,7.7435,-0.123,-0.08,-0.088,28.396,32.565,20.059,25.554,33.394,38.095,8.49,8.057,7.623,-136.717
002293.SZ,2024-02-05,8.89,8.79,9.13,8.57,8.79,0.1,1.1377,68729.73,60557.02,8.391,73.75689,7.6478,74.59599,7.7348,76.60983,7.94362,71.91087,7.45639,73.75689,7.6478,-0.128,-0.089,-0.077,32.789,32.64,33.086,36.711,38.383,40.415,8.5,8.046,7.593,-87.583
002293.SZ,2024-02-06,9.23,8.73,9.33,8.72,8.89,0.34,3.8245,59580.66,53860.91,8.391,73.25343,7.59559,77.44893,8.03062,78.28803,8.11763,73.16952,7.58689,74.59599,7.7348,-0.106,-0.093,-0.027,48.451,37.91,69.532,60.725,51.778,47.408,8.486,8.038,7.59,-8.118
002293.SZ,2024-02-07,9.14,9.18,9.32,8.99,9.23,-0.09,-0.9751,63733.19,58266.65,8.391,77.02938,7.98712,76.69374,7.95232,78.20412,8.10893,75.43509,7.82181,77.44893,8.03062,-0.094,-0.093,-0.002,55.522,43.781,79.003,54.194,48.719,45.92,8.471,8.026,7.582,21.481
002293.SZ,2024-02-08,9.51,9.11,9.58,9.03,9.14,0.37,4.0481,62393.63,58210.91,8.391,76.44201,7.92622,79.79841,8.27424,80.38578,8.33514,75.77073,7.85661,76.69374,7.95232,-0.058,-0.086,0.056,68.146,51.903,100.634,70.074,59.459,52.34,8.481,8.03,7.579,119.515
002293.SZ,2024-02-19,9.71,9.51,9.73,9.42,9.51,0.2,2.103,57938.95,55777.47,8.391,79.79841,8.27424,81.47661,8.44825,81.64443,8.46565,79.04322,8.19593,79.79841,8.27424,-0.015,-0.072,0.113,78.213,60.673,113.294,75.568,63.916,55.331,8.513,8.038,7.563,177.778
002293.SZ,2024-02-20,9.62,9.62,9.69,9.53,9.71,-0.09,-0.9269,34493.17,33099.54,8.391,80.72142,8.36994,80.72142,8.36994,81.30879,8.43085,79.96623,8.29164,81.47661,8.44825,0.012,-0.055,0.135,82.445,67.93,111.475,68.752,60.643,53.747,8.514,8.038,7.563,143.371
002293.SZ,2024-02-21,9.62,9.61,9.81,9.6,9.62,0.0,0.0,38587.3,37451.32,8.391,80.63751,8.36124,80.72142,8.36994,82.31571,8.53526,80.5536,8.35254,80.72142,8.36994,0.034,-0.037,0.142,83.387,73.083,103.997,68.752,60.643,53.747,8.525,8.041,7.558,130.128
002293.SZ,2024-02-22,9.59,9.66,9.66,9.44,9.62,-0.03,-0.3119,43670.63,41648.71,8.391,81.05706,8.40475,80.46969,8.34384,81.05706,8.40475,79.21104,8.21333,80.72142,8.36994,0.048,-0.02,0.136,83.24,76.468,96.783,65.899,59.436,53.194,8.541,8.047,7.553,86.3
002293.SZ,2024-02-23,9.47,9.59,9.6,9.38,9.59,-0.12,-1.2513,40765.0,38544.31,8.391,80.46969,8.34384,79.46277,8.23944,80.5536,8.35254,78.70758,8.16113,80.46969,8.34384,0.05,-0.006,0.113,79.687,77.541,83.978,54.953,54.686,51.005,8.536,8.045,7.554,60.85
002293.SZ,2024-02-26,9.57,9.46,9.68,9.43,9.47,0.1,1.056,39758.03,38016.63,8.391,79.37886,8.23074,80.30187,8.32644,81.22488,8.42215,79.12713,8.20463,79.46277,8.23944,0.059,0.007,0.103,79.119,78.067,81.221,61.37,57.755,52.698,8.544,8.048,7.551,67.603
002293.SZ,2024-02-27,9.58,9.56,9.6,9.47,9.57,0.01,0.1045,30283.77,28853.31,8.391,80.21796,8.31774,80.38578,8.33514,80.5536,8.35254,79.46277,8.23944,80.30187,8.32644,0.065,0.019,0.093,76.729,77.621,74.946,62.019,58.065,52.868,8.576,8.068,7.559,57.242
002293.SZ,2024-02-28,9.39,9.58,9.69,9.39,9.58,-0.19,-1.9833,54321.32,51704.83,8.391,80.38578,8.33514,78.79149,8.16983,81.30879,8.43085,78.79149,8.16983,80.38578,8.33514,0.056,0.026,0.06,66.538,73.927,51.759,44.838,50.402,49.353,8.585,8.082,7.579,38.035
