股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
000705.SZ,2024-01-02,10.9,11.22,11.98,10.9,10.89,0.01,0.0918,1219217.85,1402398.36,5.554,62.31588,11.04598,60.5386,10.73094,66.53692,11.79419,60.5386,10.73094,60.48306,10.7211,0.378,0.271,0.213,67.106,61.915,77.489,73.119,67.013,63.73,10.826,9.522,8.218,234.657
000705.SZ,2024-01-03,11.16,10.69,11.5,10.61,10.9,0.26,2.3853,878961.63,974359.04,5.554,59.37226,10.5242,61.98264,10.98691,63.871,11.32163,58.92794,10.44544,60.5386,10.73094,0.434,0.304,0.261,67.598,63.809,75.176,76.718,69.391,65.364,11.042,9.628,8.214,156.882
000705.SZ,2024-01-04,10.46,10.75,10.78,10.21,11.16,-0.7,-6.2724,621623.76,649697.48,5.554,59.7055,10.58327,58.09484,10.29776,59.87212,10.6128,56.70634,10.05164,61.98264,10.98691,0.419,0.327,0.184,58.986,62.201,52.556,53.554,57.267,58.023,11.094,9.701,8.308,56.717
000705.SZ,2024-01-05,10.67,10.46,11.42,10.4,10.46,0.21,2.0076,634747.69,689579.2,5.554,58.09484,10.29776,59.26118,10.50451,63.42668,11.24288,57.7616,10.2387,58.09484,10.29776,0.418,0.345,0.147,55.927,60.11,47.561,58.107,59.578,59.448,11.148,9.791,8.433,90.966
000705.SZ,2024-01-08,11.08,10.58,11.29,10.48,10.67,0.41,3.8425,632287.43,693439.3,5.554,58.76132,10.4159,61.53832,10.90815,62.70466,11.11489,58.20592,10.31745,59.26118,10.50451,0.446,0.365,0.161,58.373,59.531,56.057,65.932,63.754,62.073,11.241,9.902,8.564,90.285
000705.SZ,2024-01-09,10.7,10.8,10.82,10.24,11.08,-0.38,-3.4296,511555.17,539821.2,5.554,59.9832,10.63249,59.4278,10.53404,60.09428,10.65218,56.87296,10.08118,61.53832,10.90815,0.432,0.379,0.107,54.834,57.965,48.571,54.591,57.725,58.416,11.235,9.996,8.756,33.351
000705.SZ,2024-01-10,9.8,10.55,10.58,9.78,10.7,-0.9,-8.4112,483998.76,486858.56,5.554,58.5947,10.38637,54.4292,9.648,58.76132,10.4159,54.31812,9.62831,59.4278,10.53404,0.346,0.372,-0.053,40.229,52.053,16.581,36.666,46.39,50.993,11.138,10.045,8.952,-50.567
000705.SZ,2024-01-11,9.85,9.51,9.96,9.33,9.8,0.05,0.5102,353022.9,340832.11,5.554,52.81854,9.3625,54.7069,9.69723,55.31784,9.80552,51.81882,9.18529,54.4292,9.648,0.278,0.353,-0.151,33.36,45.822,8.437,38.023,47.021,51.352,11.133,10.053,8.973,-95.945
000705.SZ,2024-01-12,9.25,9.7,9.77,9.22,9.85,-0.6,-6.0914,390155.24,368710.11,5.554,53.8738,9.54955,51.3745,9.10653,54.26258,9.61847,51.20788,9.077,54.7069,9.69723,0.175,0.317,-0.286,22.603,38.082,-8.357,29.059,40.747,47.044,11.119,9.984,8.849,-130.522
000705.SZ,2024-01-15,9.34,9.23,9.59,9.21,9.25,0.09,0.973,279742.32,262811.9,5.554,51.26342,9.08684,51.87436,9.19514,53.26286,9.44126,51.15234,9.06715,51.3745,9.10653,0.099,0.274,-0.35,16.961,31.042,-11.202,31.947,42.013,47.73,11.14,9.962,8.783,-124.099
000705.SZ,2024-01-16,9.07,9.25,9.33,8.93,9.34,-0.27,-2.8908,307649.02,278731.49,5.554,51.3745,9.10653,50.37478,8.92932,51.81882,9.18529,49.59722,8.7915,51.87436,9.19514,0.017,0.222,-0.411,13.181,25.088,-10.633,27.863,39.268,45.869,11.18,9.934,8.689,-128.645
000705.SZ,2024-01-17,8.73,9.04,9.08,8.73,9.07,-0.34,-3.7486,228556.0,202566.42,5.554,50.20816,8.89979,48.48642,8.5946,50.43032,8.93917,48.48642,8.5946,50.37478,8.92932,-0.074,0.163,-0.474,8.788,19.655,-12.947,23.353,36.033,43.634,11.229,9.915,8.602,-129.585
000705.SZ,2024-01-18,8.59,8.67,8.68,8.41,8.73,-0.14,-1.6037,220640.0,188208.41,5.554,48.15318,8.53553,47.70886,8.45677,48.20872,8.54537,46.70914,8.27956,48.48642,8.5946,-0.155,0.099,-0.51,7.942,15.75,-7.676,21.623,34.747,42.739,11.304,9.844,8.385,-131.307
000705.SZ,2024-01-19,8.63,8.63,8.79,8.5,8.59,0.04,0.4657,186378.01,161446.0,5.554,47.93102,8.49615,47.93102,8.49615,48.81966,8.65367,47.209,8.36816,47.70886,8.45677,-0.214,0.037,-0.502,8.337,13.279,-1.547,23.564,35.465,43.087,11.35,9.777,8.203,-103.288
000705.SZ,2024-01-22,8.07,8.57,8.68,7.99,8.63,-0.56,-6.489,214277.14,178043.96,5.554,47.59778,8.43708,44.82078,7.94483,48.20872,8.54537,44.37646,7.86607,47.93102,8.49615,-0.302,-0.031,-0.542,6.588,11.049,-2.334,16.641,30.364,39.574,11.463,9.702,7.94,-118.448
