股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
002467.SZ,2024-01-02,4.61,4.65,4.65,4.59,4.64,-0.03,-0.6466,187759.34,86751.12,11.873,55.20945,4.64097,54.73453,4.60105,55.20945,4.64097,54.49707,4.58109,55.09072,4.63099,-0.09,-0.063,-0.055,23.782,19.958,31.432,41.079,39.845,43.557,5.139,4.784,4.429,-52.178
002467.SZ,2024-01-03,4.58,4.6,4.64,4.54,4.61,-0.03,-0.6508,178079.97,81571.5,11.873,54.6158,4.59107,54.37834,4.57111,55.09072,4.63099,53.90342,4.53118,54.73453,4.60105,-0.091,-0.069,-0.045,27.567,22.494,37.712,37.506,38.239,42.682,5.138,4.771,4.405,-57.119
002467.SZ,2024-01-04,4.59,4.57,4.6,4.54,4.58,0.01,0.2183,145971.27,66751.17,11.873,54.25961,4.56113,54.49707,4.58109,54.6158,4.59107,53.90342,4.53118,54.37834,4.57111,-0.09,-0.073,-0.035,31.341,25.443,43.136,39.607,39.131,43.08,5.127,4.756,4.385,-55.633
002467.SZ,2024-01-05,4.49,4.6,4.6,4.46,4.59,-0.1,-2.1786,184895.83,83676.5,11.873,54.6158,4.59107,53.30977,4.48128,54.6158,4.59107,52.95358,4.45134,54.49707,4.58109,-0.096,-0.078,-0.038,27.243,26.043,29.643,28.221,33.806,40.171,5.109,4.732,4.355,-84.65
002467.SZ,2024-01-08,4.36,4.45,4.46,4.35,4.49,-0.13,-2.8953,183160.74,80732.45,11.873,52.83485,4.44136,51.76628,4.35153,52.95358,4.45134,51.64755,4.34155,53.30977,4.48128,-0.11,-0.084,-0.052,19.273,23.786,10.247,19.483,28.337,36.8,5.094,4.7,4.307,-158.005
002467.SZ,2024-01-09,4.33,4.37,4.4,4.3,4.36,-0.03,-0.6881,157991.6,68783.01,11.873,51.88501,4.36151,51.41009,4.32159,52.2412,4.39146,51.0539,4.29165,51.76628,4.35153,-0.122,-0.092,-0.061,15.706,21.093,4.932,17.945,27.228,36.071,5.065,4.666,4.267,-172.021
002467.SZ,2024-01-10,4.25,4.34,4.34,4.23,4.33,-0.08,-1.8476,160377.48,68582.02,11.873,51.52882,4.33157,50.46025,4.24175,51.52882,4.33157,50.22279,4.22179,51.41009,4.32159,-0.137,-0.101,-0.072,12.058,18.081,0.011,14.325,24.445,34.187,5.03,4.626,4.223,-182.317
002467.SZ,2024-01-11,4.36,4.25,4.38,4.24,4.25,0.11,2.5882,175667.5,75852.13,11.873,50.46025,4.24175,51.76628,4.35153,52.00374,4.37149,50.34152,4.23177,50.46025,4.24175,-0.138,-0.108,-0.059,18.356,18.173,18.723,35.72,34.489,38.776,4.981,4.595,4.209,-120.481
002467.SZ,2024-01-12,4.27,4.36,4.37,4.27,4.36,-0.09,-2.0642,160717.0,69315.8,11.873,51.76628,4.35153,50.69771,4.26171,51.88501,4.36151,50.69771,4.26171,51.76628,4.35153,-0.144,-0.115,-0.058,15.412,17.253,11.731,28.687,30.831,36.597,4.936,4.561,4.185,-107.892
002467.SZ,2024-01-15,4.27,4.28,4.3,4.23,4.27,0.0,0.0,126635.0,54065.06,11.873,50.81644,4.27169,50.69771,4.26171,51.0539,4.29165,50.22279,4.22179,50.69771,4.26171,-0.148,-0.122,-0.052,13.527,16.011,8.559,28.687,30.831,36.597,4.892,4.529,4.166,-105.737
002467.SZ,2024-01-16,4.23,4.28,4.28,4.16,4.27,-0.04,-0.9368,183682.36,77232.13,11.873,50.81644,4.27169,50.22279,4.22179,50.81644,4.27169,49.39168,4.15192,50.69771,4.26171,-0.152,-0.128,-0.048,14.321,15.447,12.068,25.476,29.193,35.629,4.868,4.501,4.134,-106.69
