股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
002058.SZ,2024-01-02,13.93,14.08,14.35,13.79,13.92,0.01,0.0718,88827.0,124707.23,2.386,33.59488,14.08,33.23698,13.93,34.2391,14.35,32.90294,13.79,33.21312,13.92,0.277,0.247,0.06,73.604,64.679,91.454,73.15,64.549,61.064,13.954,13.263,12.573,206.104
002058.SZ,2024-01-03,13.7,13.9,14.04,13.5,13.93,-0.23,-1.6511,56292.0,77280.81,2.386,33.1654,13.9,32.6882,13.7,33.49944,14.04,32.211,13.5,33.23698,13.93,0.277,0.253,0.048,69.879,66.412,76.812,59.533,58.97,58.44,13.944,13.324,12.703,110.024
002058.SZ,2024-01-04,14.24,13.69,14.38,13.56,13.7,0.54,3.9416,120151.0,169443.32,2.386,32.66434,13.69,33.97664,14.24,34.31068,14.38,32.35416,13.56,32.6882,13.7,0.317,0.266,0.102,76.678,69.834,90.367,73.455,66.407,62.398,14.09,13.394,12.698,153.671
002058.SZ,2024-01-05,13.49,14.12,14.19,13.37,14.24,-0.75,-5.2669,100626.0,137648.61,2.386,33.69032,14.12,32.18714,13.49,33.85734,14.19,31.90082,13.37,33.97664,14.24,0.285,0.27,0.031,63.85,67.84,55.872,46.686,52.099,54.83,14.087,13.421,12.755,55.24
002058.SZ,2024-01-08,12.76,13.25,13.29,12.7,13.49,-0.73,-5.4114,79524.0,103244.62,2.386,31.6145,13.25,30.44536,12.76,31.70994,13.29,30.3022,12.7,32.18714,13.49,0.198,0.256,-0.114,43.757,59.812,11.648,32.747,42.399,48.817,14.119,13.396,12.673,-108.937
002058.SZ,2024-01-09,14.04,12.75,14.04,12.75,12.76,1.28,10.0313,61323.0,85022.73,2.386,30.4215,12.75,33.49944,14.04,33.49944,14.04,30.4215,12.75,30.44536,12.76,0.23,0.251,-0.04,55.759,58.461,50.354,58.695,57.526,57.371,14.201,13.426,12.65,31.527
002058.SZ,2024-01-10,13.57,14.04,14.2,13.47,14.04,-0.47,-3.3476,125776.0,172223.8,2.386,33.49944,14.04,32.37802,13.57,33.8812,14.2,32.13942,13.47,33.49944,14.04,0.215,0.244,-0.056,54.435,57.119,49.066,50.167,52.05,53.918,14.21,13.432,12.653,53.622
002058.SZ,2024-01-11,13.69,13.61,13.79,13.28,13.57,0.12,0.8843,84718.0,114893.62,2.386,32.47346,13.61,32.66434,13.69,32.90294,13.79,31.68608,13.28,32.37802,13.57,0.211,0.237,-0.053,55.933,56.723,54.351,52.291,53.289,54.646,14.217,13.435,12.653,5.875
002058.SZ,2024-01-12,13.68,13.68,14.02,13.56,13.69,-0.01,-0.073,67859.0,93302.76,2.386,32.64048,13.68,32.64048,13.68,33.45172,14.02,32.35416,13.56,32.66434,13.69,0.204,0.23,-0.053,56.733,56.727,56.745,52.069,53.164,54.571,14.241,13.454,12.666,46.32
002058.SZ,2024-01-15,13.36,13.65,13.65,13.16,13.68,-0.32,-2.3392,51962.0,69206.56,2.386,32.5689,13.65,31.87696,13.36,32.5689,13.65,31.39976,13.16,32.64048,13.68,0.171,0.218,-0.096,50.917,54.79,43.171,44.772,49.145,52.183,14.242,13.46,12.677,-57.161
002058.SZ,2024-01-16,13.25,13.41,13.69,12.91,13.36,-0.11,-0.8234,42006.0,55273.52,2.386,31.99626,13.41,31.6145,13.25,32.66434,13.69,30.80326,12.91,31.87696,13.36,0.134,0.201,-0.135,44.857,51.479,31.614,42.325,47.791,51.377,14.235,13.47,12.705,-80.996
002058.SZ,2024-01-17,12.77,13.2,13.22,12.73,13.25,-0.48,-3.6226,36059.0,46592.06,2.386,31.4952,13.2,30.46922,12.77,31.54292,13.22,30.37378,12.73,31.6145,13.25,0.065,0.174,-0.218,31.461,44.806,4.769,32.909,42.247,47.999,14.246,13.466,12.685,-158.294
