股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
000702.SZ,2024-01-02,6.38,6.29,6.4,6.24,6.27,0.11,1.7544,56273.89,35678.94,2.553,16.05837,6.29,16.28814,6.38,16.3392,6.4,15.93072,6.24,16.00731,6.27,0.051,0.043,0.015,67.565,48.73,105.235,75.719,66.06,61.5,6.375,6.153,5.931,179.268
000702.SZ,2024-01-03,6.32,6.37,6.39,6.28,6.38,-0.06,-0.9404,44126.88,27905.48,2.553,16.26261,6.37,16.13496,6.32,16.31367,6.39,16.03284,6.28,16.28814,6.38,0.06,0.047,0.027,73.044,56.835,105.461,66.417,61.558,59.209,6.396,6.163,5.93,140.884
000702.SZ,2024-01-04,6.31,6.32,6.35,6.28,6.32,-0.01,-0.1582,34296.0,21651.53,2.553,16.13496,6.32,16.10943,6.31,16.21155,6.35,16.03284,6.28,16.13496,6.32,0.066,0.051,0.031,76.029,63.233,101.621,64.824,60.805,58.828,6.394,6.162,5.931,109.673
000702.SZ,2024-01-05,6.16,6.24,6.34,6.12,6.31,-0.15,-2.3772,58497.98,36375.3,2.553,15.93072,6.24,15.72648,6.16,16.18602,6.34,15.62436,6.12,16.10943,6.31,0.058,0.052,0.012,68.019,64.828,74.401,45.279,50.66,53.442,6.366,6.152,5.939,38.465
000702.SZ,2024-01-08,6.08,6.16,6.22,6.06,6.16,-0.08,-1.2987,43800.96,26839.43,2.553,15.72648,6.16,15.52224,6.08,15.87966,6.22,15.47118,6.06,15.72648,6.16,0.045,0.051,-0.012,56.911,62.189,46.354,37.955,46.178,50.851,6.365,6.154,5.942,-16.428
000702.SZ,2024-01-09,6.14,6.08,6.21,6.08,6.08,0.06,0.9868,37320.0,22937.89,2.553,15.52224,6.08,15.67542,6.14,15.85413,6.21,15.52224,6.08,15.52224,6.08,0.038,0.048,-0.02,53.587,59.322,42.117,45.839,49.811,52.648,6.366,6.155,5.945,-1.313
000702.SZ,2024-01-10,6.13,6.12,6.2,6.07,6.14,-0.01,-0.1629,40683.96,24977.94,2.553,15.62436,6.12,15.64989,6.13,15.8286,6.2,15.49671,6.07,15.67542,6.14,0.032,0.045,-0.026,47.629,55.424,32.039,44.703,49.207,52.315,6.363,6.152,5.942,-8.743
000702.SZ,2024-01-11,6.16,6.1,6.26,6.1,6.13,0.03,0.4894,41881.0,25859.84,2.553,15.5733,6.1,15.72648,6.16,15.98178,6.26,15.5733,6.1,15.64989,6.13,0.029,0.042,-0.025,41.557,50.802,23.067,49.233,51.146,53.24,6.363,6.153,5.944,14.351
000702.SZ,2024-01-12,6.15,6.19,6.28,6.13,6.16,-0.01,-0.1623,39573.0,24518.82,2.553,15.80307,6.19,15.70095,6.15,16.03284,6.28,15.64989,6.13,15.72648,6.16,0.026,0.039,-0.025,36.528,46.044,17.496,47.671,50.446,52.883,6.359,6.15,5.942,19.344
000702.SZ,2024-01-15,6.15,6.15,6.18,6.07,6.15,0.0,0.0,37055.0,22735.55,2.553,15.70095,6.15,15.70095,6.15,15.77754,6.18,15.49671,6.07,15.70095,6.15,0.023,0.036,-0.025,33.443,41.844,16.642,47.671,50.446,52.883,6.352,6.146,5.941,-29.565
000702.SZ,2024-01-16,6.11,6.15,6.21,6.05,6.15,-0.04,-0.6504,38604.0,23599.83,2.553,15.70095,6.15,15.59883,6.11,15.85413,6.21,15.44565,6.05,15.70095,6.15,0.018,0.032,-0.029,28.962,37.55,11.787,40.305,47.36,51.384,6.351,6.146,5.941,-52.216
000702.SZ,2024-01-17,6.0,6.15,6.15,5.99,6.11,-0.11,-1.8003,38890.0,23606.7,2.553,15.70095,6.15,15.318,6.0,15.70095,6.15,15.29247,5.99,15.59883,6.11,0.004,0.026,-0.045,20.26,31.787,-2.792,26.694,40.016,47.518,6.354,6.139,5.924,-125.419
000702.SZ,2024-01-18,5.87,6.0,6.0,5.68,6.0,-0.13,-2.1667,58750.0,34134.51,2.553,15.318,6.0,14.98611,5.87,15.318,6.0,14.50104,5.68,15.318,6.0,-0.017,0.018,-0.069,24.062,29.212,13.764,18.049,33.348,43.484,6.372,6.127,5.882,-242.491
000702.SZ,2024-01-19,5.8,5.87,5.91,5.76,5.87,-0.07,-1.1925,46776.0,27206.93,2.553,14.98611,5.87,14.8074,5.8,15.08823,5.91,14.70528,5.76,14.98611,5.87,-0.039,0.007,-0.09,22.708,27.044,14.037,14.926,30.375,41.504,6.395,6.111,5.828,-200.304
000702.SZ,2024-01-22,5.42,5.75,5.8,5.35,5.8,-0.38,-6.5517,62645.0,35113.33,2.553,14.67975,5.75,13.83726,5.42,14.8074,5.8,13.65855,5.35,14.8074,5.8,-0.086,-0.012,-0.147,17.648,23.912,5.12,7.017,19.88,32.994,6.494,6.08,5.667,-241.722
000702.SZ,2024-01-23,5.28,5.39,5.44,5.15,5.42,-0.14,-2.583,88748.57,46554.83,2.553,13.76067,5.39,13.47984,5.28,13.88832,5.44,13.14795,5.15,13.83726,5.42,-0.133,-0.036,-0.193,15.6,21.141,4.517,5.685,17.456,30.583,6.584,6.042,5.501,-217.671
000702.SZ,2024-01-24,5.45,5.27,5.46,5.17,5.28,0.17,3.2197,76012.0,40346.92,2.553,13.45431,5.27,13.91385,5.45,13.93938,5.46,13.19901,5.17,13.47984,5.28,-0.154,-0.06,-0.189,19.25,20.511,16.727,26.119,28.935,36.465,6.617,6.018,5.42,-146.521
000702.SZ,2024-01-25,5.64,5.49,5.65,5.42,5.45,0.19,3.4862,57675.01,32068.77,2.553,14.01597,5.49,14.39892,5.64,14.42445,5.65,13.83726,5.42,13.91385,5.45,-0.154,-0.079,-0.152,28.242,23.088,38.55,42.753,39.237,42.179,6.617,5.996,5.376,-77.643
000702.SZ,2024-01-26,5.87,5.62,5.99,5.62,5.64,0.23,4.078,74544.01,43792.0,2.553,14.34786,5.62,14.98611,5.87,15.29247,5.99,14.34786,5.62,14.39892,5.64,-0.134,-0.09,-0.089,41.469,29.215,65.978,56.862,49.001,48.078,6.605,5.984,5.364,-11.001
000702.SZ,2024-01-29,5.61,5.91,5.94,5.59,5.87,-0.26,-4.4293,68121.0,38956.29,2.553,15.08823,5.91,14.32233,5.61,15.16482,5.94,14.27127,5.59,14.98611,5.87,-0.138,-0.099,-0.077,42.98,33.803,61.332,42.615,40.897,42.914,6.578,5.952,5.325,-33.271
000702.SZ,2024-01-30,5.41,5.6,5.64,5.37,5.61,-0.2,-3.5651,46789.0,25741.38,2.553,14.2968,5.6,13.81173,5.41,14.39892,5.64,13.70961,5.37,14.32233,5.61,-0.155,-0.111,-0.089,38.849,35.485,45.577,34.61,35.913,39.508,6.539,5.903,5.267,-81.615
000702.SZ,2024-01-31,4.99,5.35,5.38,4.95,5.41,-0.42,-7.7634,86855.88,44386.41,2.553,13.65855,5.35,12.73947,4.99,13.73514,5.38,12.63735,4.95,13.81173,5.41,-0.2,-0.129,-0.144,27.181,32.717,16.11,23.491,28.075,33.654,6.557,5.836,5.116,-143.901
000702.SZ,2024-02-01,4.8,4.97,4.97,4.64,4.99,-0.19,-3.8076,119301.53,57071.79,2.553,12.68841,4.97,12.2544,4.8,12.68841,4.97,11.84592,4.64,12.73947,4.99,-0.249,-0.153,-0.192,22.072,29.169,7.877,20.002,25.345,31.454,6.577,5.761,4.945,-173.07
000702.SZ,2024-02-02,4.47,4.84,4.92,4.32,4.8,-0.33,-6.875,109735.0,50901.25,2.553,12.35652,4.84,11.41191,4.47,12.56076,4.92,11.02896,4.32,12.2544,4.8,-0.31,-0.184,-0.252,17.708,25.349,2.428,15.274,21.402,28.123,6.645,5.676,4.708,-179.628
000702.SZ,2024-02-05,4.02,4.46,4.46,4.02,4.47,-0.45,-10.0671,91736.0,37559.23,2.553,11.38638,4.46,10.26306,4.02,11.38638,4.46,10.26306,4.02,11.41191,4.47,-0.39,-0.225,-0.33,11.806,20.834,-6.252,11.014,17.379,24.439,6.762,5.574,4.385,-193.052
000702.SZ,2024-02-06,3.63,3.65,3.8,3.62,4.02,-0.39,-9.7015,182464.53,66393.43,2.553,9.31845,3.65,9.26739,3.63,9.7014,3.8,9.24186,3.62,10.26306,4.02,-0.48,-0.276,-0.407,8.011,16.56,-9.087,8.538,14.757,21.851,6.877,5.448,4.019,-193.244
000702.SZ,2024-02-07,3.27,3.59,3.63,3.27,3.63,-0.36,-9.9174,114839.16,37943.1,2.553,9.16527,3.59,8.34831,3.27,9.26739,3.63,8.34831,3.27,9.26739,3.63,-0.573,-0.336,-0.476,5.341,12.82,-9.618,6.836,12.811,19.829,6.983,5.305,3.627,-169.418
000702.SZ,2024-02-08,3.37,3.22,3.39,2.94,3.27,0.1,3.0581,272040.14,84158.8,2.553,8.22066,3.22,8.60361,3.37,8.65467,3.39,7.50582,2.94,8.34831,3.27,-0.632,-0.395,-0.474,8.338,11.326,2.362,12.642,16.162,21.923,6.993,5.166,3.338,-144.649
000702.SZ,2024-02-19,3.48,3.3,3.49,3.21,3.37,0.11,3.2641,172577.64,58403.17,2.553,8.4249,3.3,8.88444,3.48,8.90997,3.49,8.19513,3.21,8.60361,3.37,-0.662,-0.448,-0.428,12.225,11.626,13.425,19.282,19.858,24.197,6.941,5.032,3.123,-106.269
000702.SZ,2024-02-20,3.57,3.48,3.6,3.39,3.48,0.09,2.5862,120830.01,42624.64,2.553,8.88444,3.48,9.11421,3.57,9.1908,3.6,8.65467,3.39,8.88444,3.48,-0.671,-0.493,-0.356,16.757,13.336,23.598,24.888,22.892,26.036,6.84,4.903,2.966,-81.257
000702.SZ,2024-02-21,3.93,3.55,3.93,3.48,3.57,0.36,10.084,245865.83,94213.81,2.553,9.06315,3.55,10.03329,3.93,10.03329,3.93,8.88444,3.48,9.11421,3.57,-0.642,-0.523,-0.238,27.427,18.033,46.216,43.666,33.824,32.836,6.692,4.794,2.896,-52.171
