股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
000685.SZ,2024-01-02,7.4,7.3,7.44,7.3,7.31,0.09,1.2312,90567.93,66918.21,16.191,118.1943,6.75898,119.8134,6.85157,120.46104,6.88861,118.1943,6.75898,118.35621,6.76824,-0.012,-0.017,0.01,59.064,44.188,88.815,73.871,60.47,53.677,6.925,6.766,6.608,67.823
000685.SZ,2024-01-03,7.55,7.43,7.56,7.38,7.4,0.15,2.027,111252.74,83529.08,16.191,120.29913,6.87935,122.24205,6.99045,122.40396,6.99971,119.48958,6.83305,119.8134,6.85157,0.008,-0.012,0.04,71.968,53.448,109.009,84.226,70.051,59.694,6.964,6.781,6.597,148.847
000685.SZ,2024-01-04,7.59,7.57,7.6,7.53,7.55,0.04,0.5298,105099.54,79525.53,16.191,122.56587,7.00897,122.88969,7.02749,123.0516,7.03675,121.91823,6.97194,122.24205,6.99045,0.026,-0.004,0.061,80.632,62.51,116.877,86.002,72.024,61.1,7.006,6.796,6.586,176.68
000685.SZ,2024-01-05,7.53,7.59,7.64,7.52,7.59,-0.06,-0.7905,87177.79,66124.92,16.191,122.88969,7.02749,121.91823,6.97194,123.69924,7.07378,121.75632,6.96268,122.88969,7.02749,0.036,0.004,0.065,80.17,68.396,103.717,71.514,65.016,57.937,7.028,6.804,6.581,148.893
000685.SZ,2024-01-08,7.45,7.53,7.55,7.44,7.53,-0.08,-1.0624,65754.68,49320.09,16.191,121.91823,6.97194,120.62295,6.89786,122.24205,6.99045,120.46104,6.88861,121.91823,6.97194,0.037,0.01,0.054,74.83,70.541,83.409,56.331,56.956,54.043,7.037,6.813,6.588,83.119
000685.SZ,2024-01-09,7.49,7.43,7.56,7.41,7.45,0.04,0.5369,70374.4,52655.09,16.191,120.29913,6.87935,121.27059,6.9349,122.40396,6.99971,119.97531,6.86083,120.62295,6.89786,0.041,0.017,0.049,73.786,71.623,78.113,61.265,59.682,55.6,7.046,6.816,6.586,72.768
000685.SZ,2024-01-10,7.46,7.51,7.53,7.43,7.49,-0.03,-0.4005,49673.05,37173.29,16.191,121.59441,6.95342,120.78486,6.90712,121.91823,6.97194,120.29913,6.87935,121.27059,6.9349,0.041,0.022,0.039,69.481,70.909,66.625,55.61,56.742,54.164,7.05,6.818,6.586,57.127
000685.SZ,2024-01-11,7.48,7.43,7.52,7.42,7.46,0.02,0.2681,64557.55,48236.29,16.191,120.29913,6.87935,121.10868,6.92564,121.75632,6.96268,120.13722,6.87009,120.78486,6.90712,0.042,0.026,0.033,65.979,69.265,59.405,58.662,58.238,54.973,7.056,6.821,6.585,49.663
000685.SZ,2024-01-12,7.5,7.51,7.61,7.49,7.48,0.02,0.2674,74244.58,56092.15,16.191,121.59441,6.95342,121.4325,6.94416,123.21351,7.04601,121.27059,6.9349,121.10868,6.92564,0.044,0.029,0.03,63.594,67.375,56.031,61.814,59.757,55.787,7.062,6.823,6.583,70.145
000685.SZ,2024-01-15,7.48,7.46,7.5,7.42,7.5,-0.02,-0.2667,58459.05,43644.73,16.191,120.78486,6.90712,121.10868,6.92564,121.4325,6.94416,120.13722,6.87009,121.4325,6.94416,0.044,0.032,0.023,55.216,63.322,39.005,56.633,57.477,54.754,7.069,6.826,6.583,29.529
