股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
000065.SZ,2024-01-02,11.25,11.21,11.43,11.17,11.22,0.03,0.2674,100914.04,113932.08,17.462,195.74902,10.94499,196.4475,10.98405,199.59066,11.15979,195.05054,10.90594,195.92364,10.95476,-0.067,-0.026,-0.082,24.799,28.651,17.093,43.28,45.935,45.228,12.144,11.169,10.193,-44.992
000065.SZ,2024-01-03,11.3,11.25,11.33,11.15,11.25,0.05,0.4444,90462.26,101711.93,17.462,196.4475,10.98405,197.3206,11.03287,197.84446,11.06216,194.7013,10.88641,196.4475,10.98405,-0.069,-0.034,-0.07,27.948,28.417,27.01,45.89,47.023,45.766,12.145,11.174,10.204,-50.005
000065.SZ,2024-01-04,11.22,11.25,11.3,11.14,11.3,-0.08,-0.708,67427.42,75503.17,17.462,196.4475,10.98405,195.92364,10.95476,197.3206,11.03287,194.52668,10.87665,197.3206,11.03287,-0.077,-0.043,-0.068,28.221,28.351,27.96,42.165,45.427,45.028,12.145,11.177,10.209,-56.873
000065.SZ,2024-01-05,11.12,11.2,11.53,11.03,11.22,-0.1,-0.8913,159479.1,180372.3,17.462,195.5744,10.93523,194.17744,10.85712,201.33686,11.25743,192.60586,10.76925,195.92364,10.95476,-0.09,-0.052,-0.075,28.511,28.405,28.724,37.59,43.417,44.099,12.144,11.179,10.214,-49.645
000065.SZ,2024-01-08,10.68,11.16,11.16,10.67,11.12,-0.44,-3.9568,101195.68,109820.88,17.462,194.87592,10.89618,186.49416,10.42752,194.87592,10.89618,186.31954,10.41776,194.17744,10.85712,-0.133,-0.068,-0.129,19.395,25.401,7.382,23.897,35.81,40.286,12.159,11.171,10.182,-105.098
000065.SZ,2024-01-09,10.79,10.58,10.93,10.58,10.68,0.11,1.03,72928.5,78579.37,17.462,184.74796,10.32989,188.41498,10.53492,190.85966,10.67161,184.74796,10.32989,186.49416,10.42752,-0.157,-0.086,-0.142,20.298,23.7,13.494,31.394,38.737,41.603,12.172,11.157,10.141,-117.846
000065.SZ,2024-01-10,10.58,10.74,10.78,10.54,10.79,-0.21,-1.9462,55926.05,59525.39,17.462,187.54188,10.4861,184.74796,10.32989,188.24036,10.52516,184.04948,10.29083,188.41498,10.53492,-0.19,-0.107,-0.166,14.879,20.76,3.117,25.614,35.378,39.852,12.201,11.127,10.052,-148.551
000065.SZ,2024-01-11,10.57,10.56,10.63,10.42,10.58,-0.01,-0.0945,69529.42,73186.14,17.462,184.39872,10.31036,184.57334,10.32012,185.62106,10.3787,181.95404,10.17367,184.74796,10.32989,-0.215,-0.128,-0.173,14.424,18.648,5.976,25.347,35.219,39.769,12.225,11.1,9.975,-143.389
000065.SZ,2024-01-12,10.56,10.57,10.77,10.54,10.57,-0.01,-0.0946,61647.0,65643.42,17.462,184.57334,10.32012,184.39872,10.31036,188.06574,10.5154,184.04948,10.29083,184.57334,10.32012,-0.232,-0.149,-0.166,13.82,17.039,7.383,25.034,35.047,39.683,12.245,11.071,9.897,-107.608
000065.SZ,2024-01-15,10.86,10.55,10.88,10.38,10.56,0.3,2.8409,104798.1,112415.72,17.462,184.2241,10.3006,189.63732,10.60327,189.98656,10.62279,181.25556,10.13461,184.39872,10.31036,-0.22,-0.163,-0.114,23.126,19.068,31.244,48.094,43.976,43.525,12.171,11.016,9.862,-71.674
