股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
000007.SZ,2024-01-02,4.84,4.87,4.89,4.8,4.87,-0.03,-0.616,7274.5,3522.08,8.284,40.34308,4.87,40.09456,4.84,40.50876,4.89,39.7632,4.8,40.34308,4.87,-0.033,-0.032,-0.002,48.639,37.192,71.534,48.275,46.263,47.848,5.006,4.874,4.743,-20.488
000007.SZ,2024-01-03,4.94,4.84,5.04,4.81,4.84,0.1,2.0661,16690.5,8218.55,8.284,40.09456,4.84,40.92296,4.94,41.75136,5.04,39.84604,4.81,40.09456,4.84,-0.023,-0.03,0.013,55.343,43.242,79.544,65.728,55.203,51.745,5.004,4.874,4.744,92.665
000007.SZ,2024-01-04,4.9,4.94,5.0,4.88,4.94,-0.04,-0.8097,11038.0,5444.44,8.284,40.92296,4.94,40.5916,4.9,41.42,5.0,40.42592,4.88,40.92296,4.94,-0.019,-0.028,0.018,55.645,47.377,72.183,56.566,51.466,50.18,4.999,4.872,4.745,93.964
000007.SZ,2024-01-05,4.9,4.96,4.97,4.87,4.9,0.0,0.0,9100.0,4467.91,8.284,41.08864,4.96,40.5916,4.9,41.17148,4.97,40.34308,4.87,40.5916,4.9,-0.015,-0.025,0.021,55.847,50.2,67.141,56.566,51.466,50.18,4.999,4.872,4.745,91.717
000007.SZ,2024-01-08,4.75,4.9,4.9,4.75,4.9,-0.15,-3.0612,11944.0,5746.63,8.284,40.5916,4.9,39.349,4.75,40.5916,4.9,39.349,4.75,40.5916,4.9,-0.023,-0.025,0.002,40.356,46.919,27.231,32.274,39.527,44.664,5.005,4.868,4.73,-67.932
000007.SZ,2024-01-09,4.75,4.75,4.77,4.68,4.75,0.0,0.0,8646.0,4079.61,8.284,39.349,4.75,39.349,4.75,39.51468,4.77,38.76912,4.68,39.349,4.75,-0.03,-0.026,-0.009,33.386,42.408,15.342,32.274,39.527,44.664,4.994,4.856,4.719,-139.452
000007.SZ,2024-01-10,4.7,4.75,4.76,4.68,4.75,-0.05,-1.0526,3897.28,1835.31,8.284,39.349,4.75,38.9348,4.7,39.43184,4.76,38.76912,4.68,39.349,4.75,-0.039,-0.028,-0.021,24.109,36.308,-0.289,26.758,36.196,42.951,4.994,4.845,4.696,-141.379
000007.SZ,2024-01-11,4.78,4.7,4.79,4.66,4.7,0.08,1.7021,5737.78,2710.68,8.284,38.9348,4.7,39.59752,4.78,39.68036,4.79,38.60344,4.66,38.9348,4.7,-0.039,-0.031,-0.017,26.599,33.072,13.653,44.854,44.378,46.385,4.984,4.838,4.691,-89.673
000007.SZ,2024-01-12,4.66,4.74,4.75,4.62,4.78,-0.12,-2.5105,20951.5,9808.14,8.284,39.26616,4.74,38.60344,4.66,39.349,4.75,38.27208,4.62,39.59752,4.78,-0.048,-0.034,-0.028,20.907,29.017,4.688,31.047,36.681,42.391,4.979,4.823,4.667,-135.95
000007.SZ,2024-01-15,4.63,4.62,4.68,4.59,4.66,-0.03,-0.6438,7136.0,3305.44,8.284,38.27208,4.62,38.35492,4.63,38.76912,4.68,38.02356,4.59,38.60344,4.66,-0.057,-0.039,-0.037,16.901,24.978,0.747,28.422,35.024,41.459,4.966,4.806,4.645,-143.034
000007.SZ,2024-01-16,4.59,4.61,4.61,4.54,4.63,-0.04,-0.8639,6556.5,2995.76,8.284,38.18924,4.61,38.02356,4.59,38.18924,4.61,37.60936,4.54,38.35492,4.63,-0.067,-0.044,-0.045,14.891,21.616,1.44,25.036,32.865,40.23,4.973,4.791,4.609,-150.306
000007.SZ,2024-01-17,4.56,4.6,4.63,4.54,4.59,-0.03,-0.6536,8059.0,3687.01,8.284,38.1064,4.6,37.77504,4.56,38.35492,4.63,37.60936,4.54,38.02356,4.59,-0.076,-0.051,-0.051,11.477,18.236,-2.04,22.611,31.287,39.317,4.985,4.778,4.571,-122.902
000007.SZ,2024-01-18,4.33,4.57,4.59,4.33,4.56,-0.23,-5.0439,25452.0,11127.47,8.284,37.85788,4.57,35.86972,4.33,38.02356,4.59,35.86972,4.33,37.77504,4.56,-0.101,-0.061,-0.08,7.652,14.708,-6.461,11.957,22.323,33.278,5.04,4.756,4.471,-177.299
000007.SZ,2024-01-19,4.27,4.22,4.36,4.19,4.33,-0.06,-1.3857,7882.0,3366.8,8.284,34.95848,4.22,35.37268,4.27,36.11824,4.36,34.70996,4.19,35.86972,4.33,-0.124,-0.073,-0.101,9.546,12.987,2.662,10.42,20.64,31.942,5.077,4.726,4.376,-192.73
