股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
002313.SZ,2024-01-02,11.19,11.36,11.66,11.13,11.38,-0.19,-1.6696,234431.34,264467.98,2.686,30.51296,11.36,30.05634,11.19,31.31876,11.66,29.89518,11.13,30.56668,11.38,0.331,0.524,-0.387,31.703,29.602,35.906,50.971,52.238,54.697,13.495,11.366,9.236,-24.882
002313.SZ,2024-01-03,11.11,11.14,11.32,10.89,11.19,-0.08,-0.7149,201698.0,223443.07,2.686,29.92204,11.14,29.84146,11.11,30.40552,11.32,29.25054,10.89,30.05634,11.19,0.304,0.48,-0.352,37.862,32.355,48.875,49.497,51.584,54.315,13.495,11.392,9.288,-33.638
002313.SZ,2024-01-04,10.87,11.0,11.1,10.81,11.11,-0.24,-2.1602,144827.0,157810.67,2.686,29.546,11.0,29.19682,10.87,29.8146,11.1,29.03566,10.81,29.84146,11.11,0.261,0.436,-0.352,45.07,36.594,62.024,44.83,49.554,53.154,13.429,11.448,9.466,-40.422
002313.SZ,2024-01-05,10.46,10.99,11.01,10.36,10.87,-0.41,-3.7718,175736.0,185589.17,2.686,29.51914,10.99,28.09556,10.46,29.57286,11.01,27.82696,10.36,29.19682,10.87,0.191,0.387,-0.393,42.867,38.685,51.232,37.569,46.168,51.201,13.439,11.434,9.429,-61.227
002313.SZ,2024-01-08,10.17,10.54,10.59,10.13,10.46,-0.29,-2.7725,133645.0,137054.18,2.686,28.31044,10.54,27.31662,10.17,28.44474,10.59,27.20918,10.13,28.09556,10.46,0.111,0.332,-0.442,36.442,37.937,33.45,33.028,43.856,49.85,13.463,11.41,9.356,-81.176
002313.SZ,2024-01-09,10.2,10.17,10.47,10.13,10.17,0.03,0.295,136446.0,139956.48,2.686,27.31662,10.17,27.3972,10.2,28.12242,10.47,27.20918,10.13,27.31662,10.17,0.049,0.275,-0.452,31.741,35.872,23.48,34.018,44.171,49.993,13.485,11.376,9.267,-76.669
002313.SZ,2024-01-10,9.88,10.1,10.3,9.83,10.2,-0.32,-3.1373,117578.0,116597.96,2.686,27.1286,10.1,26.53768,9.88,27.6658,10.3,26.40338,9.83,27.3972,10.2,-0.025,0.215,-0.481,22.072,31.272,3.671,28.605,41.46,48.46,13.459,11.272,9.085,-98.635
002313.SZ,2024-01-11,10.07,9.85,10.1,9.77,9.88,0.19,1.9231,116487.0,116329.34,2.686,26.4571,9.85,27.04802,10.07,27.1286,10.1,26.24222,9.77,26.53768,9.88,-0.068,0.159,-0.453,20.005,27.516,4.984,35.875,43.699,49.421,13.182,11.118,9.053,-91.819
002313.SZ,2024-01-12,9.59,9.99,10.05,9.58,10.07,-0.48,-4.7666,141564.5,137824.74,2.686,26.83314,9.99,25.75874,9.59,26.9943,10.05,25.73188,9.58,27.04802,10.07,-0.139,0.099,-0.476,13.497,22.843,-5.195,27.413,39.532,47.107,13.018,10.968,8.917,-107.955
002313.SZ,2024-01-15,9.41,9.48,9.6,9.38,9.59,-0.18,-1.877,117270.5,111069.84,2.686,25.46328,9.48,25.27526,9.41,25.7856,9.6,25.19468,9.38,25.75874,9.59,-0.207,0.038,-0.49,9.514,18.4,-8.259,24.783,38.048,46.259,12.922,10.833,8.744,-128.199
002313.SZ,2024-01-16,9.24,9.39,9.4,9.14,9.41,-0.17,-1.8066,100602.3,92815.18,2.686,25.22154,9.39,24.81864,9.24,25.2484,9.4,24.55004,9.14,25.27526,9.41,-0.272,-0.024,-0.496,8.043,14.948,-5.766,22.352,36.631,45.453,12.494,10.63,8.765,-137.744
002313.SZ,2024-01-17,8.99,9.2,9.32,8.99,9.24,-0.25,-2.7056,70341.93,64352.39,2.686,24.7112,9.2,24.14714,8.99,25.03352,9.32,24.14714,8.99,24.81864,9.24,-0.34,-0.087,-0.505,5.362,11.752,-7.419,19.054,34.566,44.269,12.241,10.454,8.667,-127.232
002313.SZ,2024-01-18,9.03,9.05,9.14,8.7,8.99,0.04,0.4449,102901.63,91426.6,2.686,24.3083,9.05,24.25458,9.03,24.55004,9.14,23.3682,8.7,24.14714,8.99,-0.386,-0.147,-0.477,9.395,10.967,6.251,21.284,35.204,44.511,11.792,10.264,8.737,-121.223
002313.SZ,2024-01-19,8.9,8.99,9.13,8.86,9.03,-0.13,-1.4396,74760.08,67051.7,2.686,24.14714,8.99,23.9054,8.9,24.52318,9.13,23.79796,8.86,24.25458,9.03,-0.428,-0.203,-0.449,10.03,10.654,8.78,19.219,34.028,43.867,11.653,10.132,8.612,-106.637
002313.SZ,2024-01-22,8.4,8.9,9.0,8.28,8.9,-0.5,-5.618,84196.6,72632.75,2.686,23.9054,8.9,22.5624,8.4,24.174,9.0,22.24008,8.28,23.9054,8.9,-0.496,-0.262,-0.468,8.667,9.992,6.016,13.275,29.847,41.459,11.724,10.033,8.342,-126.774
002313.SZ,2024-01-23,8.31,8.4,8.51,8.16,8.4,-0.09,-1.0714,83022.1,68880.21,2.686,22.5624,8.4,22.32066,8.31,22.85786,8.51,21.91776,8.16,22.5624,8.4,-0.55,-0.319,-0.462,8.355,9.446,6.173,12.443,29.144,41.036,11.789,9.941,8.093,-129.659
002313.SZ,2024-01-24,8.37,8.36,8.54,8.04,8.31,0.06,0.722,85485.0,70705.91,2.686,22.45496,8.36,22.48182,8.37,22.93844,8.54,21.59544,8.04,22.32066,8.31,-0.582,-0.372,-0.42,11.043,9.978,13.171,16.621,30.337,41.452,11.842,9.872,7.901,-115.734
002313.SZ,2024-01-25,8.79,8.43,8.82,8.3,8.37,0.42,5.0179,112388.0,97038.71,2.686,22.64298,8.43,23.60994,8.79,23.69052,8.82,22.2938,8.3,22.48182,8.37,-0.567,-0.411,-0.312,23.387,14.448,41.266,40.475,38.278,44.318,11.756,9.774,7.792,-72.971
