股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
002007.SZ,2024-01-02,21.72,22.27,22.27,21.72,22.13,-0.41,-1.8527,120706.84,264131.95,42.668,950.21636,20.96312,926.74896,20.4454,950.21636,20.96312,926.74896,20.4454,944.24284,20.83134,-0.341,-0.261,-0.161,19.245,19.842,18.051,27.325,33.031,40.424,22.77,21.335,19.9,-74.135
002007.SZ,2024-01-03,21.85,21.7,22.12,21.64,21.72,0.13,0.5985,109861.8,240075.94,42.668,925.8956,20.42657,932.2958,20.56777,943.81616,20.82192,923.33552,20.37009,926.74896,20.4454,-0.343,-0.277,-0.131,23.436,21.04,28.228,35.78,36.531,41.934,22.639,21.246,19.853,-78.059
002007.SZ,2024-01-04,21.71,21.7,21.83,21.47,21.85,-0.14,-0.6407,82734.76,178889.82,42.668,925.8956,20.42657,926.32228,20.43598,931.44244,20.54894,916.08196,20.21007,932.2958,20.56777,-0.351,-0.292,-0.117,25.263,22.448,30.893,31.104,34.418,40.773,22.451,21.142,19.834,-138.07
002007.SZ,2024-01-05,21.28,21.68,21.72,21.21,21.71,-0.43,-1.9807,80514.87,172720.24,42.668,925.04224,20.40774,907.97504,20.03122,926.74896,20.4454,904.98828,19.96533,926.32228,20.43598,-0.385,-0.311,-0.149,18.982,21.293,14.362,20.992,28.83,37.447,22.321,21.031,19.742,-215.707
002007.SZ,2024-01-08,20.91,21.22,21.45,20.82,21.28,-0.37,-1.7387,82743.62,174496.2,42.668,905.41496,19.97474,892.18788,19.68293,915.2286,20.19124,888.34776,19.59821,907.97504,20.03122,-0.435,-0.336,-0.199,14.682,19.089,5.868,15.716,25.017,34.892,22.154,20.896,19.638,-247.939
002007.SZ,2024-01-09,20.76,20.9,21.05,20.58,20.91,-0.15,-0.7174,97993.12,203559.44,42.668,891.7612,19.67352,885.78768,19.54173,898.1614,19.81471,878.10744,19.3723,892.18788,19.68293,-0.481,-0.365,-0.233,13.276,17.151,5.526,14.004,23.635,33.913,21.909,20.748,19.587,-209.781
002007.SZ,2024-01-10,20.5,20.76,20.8,20.4,20.76,-0.26,-1.2524,70411.8,144878.97,42.668,885.78768,19.54173,874.694,19.29699,887.4944,19.57939,870.4272,19.20286,885.78768,19.54173,-0.531,-0.398,-0.266,10.605,14.969,1.877,11.417,21.399,32.275,21.825,20.62,19.414,-181.446
002007.SZ,2024-01-11,20.37,20.35,20.48,20.11,20.5,-0.13,-0.6341,105339.02,214167.76,42.668,868.2938,19.15579,869.14716,19.17462,873.84064,19.27816,858.05348,18.92988,874.694,19.29699,-0.574,-0.433,-0.281,11.028,13.655,5.772,10.278,20.349,31.482,21.741,20.492,19.243,-159.957
002007.SZ,2024-01-12,19.98,20.32,20.4,19.96,20.37,-0.39,-1.9146,92021.95,185489.13,42.668,867.01376,19.12755,852.50664,18.80751,870.4272,19.20286,851.65328,18.78868,869.14716,19.17462,-0.63,-0.472,-0.315,7.64,11.65,-0.38,7.562,17.534,29.233,21.688,20.351,19.013,-143.827
002007.SZ,2024-01-15,19.8,19.93,20.1,19.7,19.98,-0.18,-0.9009,89192.1,177484.59,42.668,850.37324,18.76044,844.8264,18.63807,857.6268,18.92046,840.5596,18.54394,852.50664,18.80751,-0.68,-0.514,-0.333,6.471,9.924,-0.435,6.596,16.392,28.261,21.739,20.236,18.734,-134.403
002007.SZ,2024-01-16,19.65,19.79,19.88,19.39,19.8,-0.15,-0.7576,100154.31,196032.26,42.668,844.39972,18.62866,838.4262,18.49687,848.23984,18.71337,827.33252,18.25213,844.8264,18.63807,-0.723,-0.556,-0.335,7.866,9.238,5.122,5.849,15.476,27.466,21.704,20.099,18.493,-128.403
002007.SZ,2024-01-17,18.98,19.61,19.69,18.97,19.65,-0.67,-3.4097,111521.69,214886.83,42.668,836.71948,18.45922,809.83864,17.86619,840.13292,18.53452,809.41196,17.85678,838.4262,18.49687,-0.799,-0.605,-0.389,5.365,7.947,0.201,3.64,12.163,24.285,21.753,19.939,18.125,-136.422
002007.SZ,2024-01-18,18.89,18.85,18.9,18.21,18.98,-0.09,-0.4742,164624.73,304849.32,42.668,804.2918,17.74382,805.99852,17.78147,806.4252,17.79088,776.98428,17.14138,809.83864,17.86619,-0.856,-0.655,-0.403,10.573,8.822,14.074,3.431,11.793,23.897,21.784,19.788,17.792,-149.366
002007.SZ,2024-01-19,19.04,18.8,19.27,18.74,18.89,0.15,0.7941,124822.32,237878.81,42.668,802.1584,17.69675,812.39872,17.92267,822.21236,18.13917,799.59832,17.64027,805.99852,17.78147,-0.88,-0.7,-0.36,16.79,11.478,27.414,13.374,16.415,25.954,21.761,19.651,17.541,-106.559
002007.SZ,2024-01-22,18.13,18.93,18.93,17.98,19.04,-0.91,-4.7794,137387.2,254348.94,42.668,807.70524,17.81912,773.57084,17.06607,807.70524,17.81912,767.17064,16.92487,812.39872,17.92267,-0.957,-0.751,-0.411,12.967,11.974,14.951,7.644,12.188,22.161,21.81,19.473,17.135,-133.593
002007.SZ,2024-01-23,18.48,18.07,18.57,17.91,18.13,0.35,1.9305,105230.33,192417.17,42.668,771.01076,17.00959,788.50464,17.39553,792.34476,17.48025,764.18388,16.85898,773.57084,17.06607,-0.98,-0.797,-0.366,16.037,13.329,21.455,22.891,20.751,26.474,21.727,19.304,16.88,-116.744
002007.SZ,2024-01-24,18.53,18.58,18.65,17.97,18.48,0.05,0.2706,85526.78,156817.07,42.668,792.77144,17.48966,790.63804,17.4426,795.7582,17.55556,766.74396,16.91546,788.50464,17.39553,-0.983,-0.834,-0.297,18.991,15.216,26.542,25.013,21.937,27.076,21.618,19.144,16.671,-97.537
002007.SZ,2024-01-25,18.97,18.5,19.07,18.34,18.53,0.44,2.3745,106712.8,201068.01,42.668,789.358,17.41436,809.41196,17.85678,813.67876,17.95091,782.53112,17.26375,790.63804,17.4426,-0.941,-0.855,-0.171,28.795,19.742,46.9,41.899,31.745,32.177,21.421,19.0,16.58,-57.337
002007.SZ,2024-01-26,18.85,18.89,19.15,18.8,18.97,-0.12,-0.6326,102515.1,194172.58,42.668,805.99852,17.78147,804.2918,17.74382,817.0922,18.02621,802.1584,17.69675,809.41196,17.85678,-0.907,-0.866,-0.082,35.102,24.862,55.581,39.023,30.601,31.549,21.194,18.851,16.509,-38.101
002007.SZ,2024-01-29,18.59,18.87,19.0,18.51,18.85,-0.26,-1.3793,73599.42,137863.9,42.668,805.14516,17.76264,793.19812,17.49908,810.692,17.88502,789.78468,17.42377,804.2918,17.74382,-0.889,-0.87,-0.037,36.135,28.62,51.166,33.114,28.199,30.216,20.911,18.685,16.458,-52.611
002007.SZ,2024-01-30,18.12,18.43,18.66,18.12,18.59,-0.47,-2.5282,72273.12,132699.86,42.668,786.37124,17.34847,773.14416,17.05666,796.18488,17.56497,773.14416,17.05666,793.19812,17.49908,-0.9,-0.876,-0.047,29.237,28.826,30.06,24.926,24.42,27.985,20.696,18.515,16.335,-88.227
002007.SZ,2024-01-31,17.6,18.03,18.13,17.56,18.12,-0.52,-2.8698,92824.28,164835.3,42.668,769.30404,16.97194,750.9568,16.56717,773.57084,17.06607,749.25008,16.52952,773.14416,17.05666,-0.937,-0.888,-0.098,20.271,25.974,8.865,18.765,21.019,25.786,20.439,18.315,16.192,-141.678
002007.SZ,2024-02-01,17.76,17.54,18.08,17.46,17.6,0.16,0.9091,96953.44,172551.94,42.668,748.39672,16.51069,757.78368,16.71778,771.43744,17.019,744.98328,16.43539,750.9568,16.56717,-0.944,-0.9,-0.089,19.431,23.793,10.707,25.558,24.546,27.612,20.125,18.129,16.134,-130.747
002007.SZ,2024-02-02,17.63,17.9,18.1,16.99,17.76,-0.13,-0.732,119851.22,210704.2,42.668,763.7572,16.84957,752.23684,16.59541,772.2908,17.03783,724.92932,15.99297,757.78368,16.71778,-0.949,-0.909,-0.078,22.831,23.472,21.547,23.632,23.611,27.048,19.858,17.957,16.057,-137.122
002007.SZ,2024-02-05,17.6,17.47,17.94,16.51,17.63,-0.03,-0.1702,174932.55,301845.14,42.668,745.40996,16.4448,750.9568,16.56717,765.46392,16.88722,704.44868,15.54114,752.23684,16.59541,-0.943,-0.916,-0.054,28.983,25.309,36.331,23.148,23.387,26.916,19.62,17.802,15.984,-150.866
002007.SZ,2024-02-06,18.61,17.53,18.63,17.32,17.6,1.01,5.7386,178386.42,325463.55,42.668,747.97004,16.50128,794.05148,17.5179,794.90484,17.53673,739.00976,16.3036,750.9568,16.56717,-0.853,-0.903,0.102,45.837,32.152,73.208,57.916,43.194,37.64,19.336,17.701,16.065,-17.546
002007.SZ,2024-02-07,18.89,18.65,19.08,18.47,18.61,0.28,1.5046,178847.69,336721.42,42.668,795.7582,17.55556,805.99852,17.78147,814.10544,17.96032,788.07796,17.38612,794.05148,17.5179,-0.751,-0.873,0.244,60.609,41.638,98.551,63.422,47.314,40.179,19.089,17.625,16.161,82.639
002007.SZ,2024-02-08,18.98,18.88,19.15,18.66,18.89,0.09,0.4764,159388.97,301899.27,42.668,805.57184,17.77206,809.83864,17.86619,817.0922,18.02621,796.18488,17.56497,805.99852,17.78147,-0.656,-0.83,0.347,71.593,51.623,111.533,65.179,48.62,40.986,18.847,17.559,16.272,103.782
002007.SZ,2024-02-19,19.08,19.17,19.18,18.82,18.98,0.1,0.5269,117735.24,223761.27,42.668,817.94556,18.04504,814.10544,17.96032,818.37224,18.05445,803.01176,17.71558,809.83864,17.86619,-0.566,-0.777,0.421,79.813,61.019,117.401,67.274,50.119,41.893,18.688,17.517,16.346,100.563
002007.SZ,2024-02-20,19.24,18.93,19.44,18.85,19.08,0.16,0.8386,102365.91,197037.03,42.668,807.70524,17.81912,820.93232,18.11093,829.46592,18.2992,804.2918,17.74382,814.10544,17.96032,-0.478,-0.717,0.479,84.267,68.769,115.263,70.665,52.537,43.348,18.58,17.491,16.401,101.907
002007.SZ,2024-02-21,19.28,19.14,19.57,19.05,19.24,0.04,0.2079,101152.84,195736.32,42.668,816.66552,18.0168,822.63904,18.14858,835.01276,18.42157,812.8254,17.93208,820.93232,18.11093,-0.4,-0.654,0.507,86.352,74.63,109.797,71.549,53.156,43.716,18.508,17.473,16.438,99.177
002007.SZ,2024-02-22,19.53,19.18,19.53,19.16,19.28,0.25,1.2967,81298.38,157690.73,42.668,818.37224,18.05445,833.30604,18.38391,833.30604,18.38391,817.51888,18.03563,822.63904,18.14858,-0.316,-0.586,0.541,90.466,79.908,111.58,76.795,56.982,46.001,18.596,17.499,16.402,99.962
