股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
002442.SZ,2024-01-02,6.66,6.52,6.78,6.46,6.87,-0.21,-3.0568,827788.57,548362.37,2.584,16.84768,6.22904,17.20944,6.36279,17.51952,6.47744,16.69264,6.17172,17.75208,6.56342,0.274,0.15,0.247,73.057,71.718,75.734,65.408,66.179,65.063,6.496,5.566,4.636,108.375
002442.SZ,2024-01-03,6.88,6.57,7.15,6.42,6.66,0.22,3.3033,978555.96,667344.3,2.584,16.97688,6.27681,17.77792,6.57297,18.4756,6.83092,16.58928,6.1335,17.20944,6.36279,0.306,0.182,0.249,73.746,72.394,76.45,70.128,69.26,67.35,6.648,5.63,4.611,109.951
002442.SZ,2024-01-04,6.54,6.7,7.07,6.48,6.88,-0.34,-4.9419,732076.13,488634.03,2.584,17.3128,6.40101,16.89936,6.24815,18.26888,6.75449,16.74432,6.19082,17.77792,6.57297,0.302,0.206,0.192,67.682,70.823,61.401,55.966,60.04,60.918,6.719,5.673,4.626,79.86
002442.SZ,2024-01-05,6.04,6.38,6.48,5.89,6.54,-0.5,-7.6453,740339.31,453898.35,2.584,16.48592,6.09529,15.60736,5.77046,16.74432,6.19082,15.21976,5.62715,16.89936,6.24815,0.257,0.216,0.082,54.822,65.49,33.486,41.262,49.473,53.132,6.731,5.693,4.656,-0.486
002442.SZ,2024-01-08,5.99,5.92,6.12,5.89,6.04,-0.05,-0.8278,354018.71,212312.8,2.584,15.29728,5.65581,15.47816,5.72269,15.81408,5.84689,15.21976,5.62715,15.60736,5.77046,0.215,0.216,-0.002,42.465,57.815,11.766,40.0,48.542,52.432,6.732,5.719,4.707,-27.925
002442.SZ,2024-01-09,6.02,5.91,6.04,5.84,5.99,0.03,0.5008,344552.0,205487.1,2.584,15.27144,5.64626,15.55568,5.75135,15.60736,5.77046,15.09056,5.57938,15.47816,5.72269,0.182,0.209,-0.054,32.206,49.279,-1.939,41.292,49.168,52.821,6.733,5.745,4.758,-42.32
002442.SZ,2024-01-10,5.74,5.95,5.96,5.74,6.02,-0.28,-4.6512,329281.92,191869.5,2.584,15.3748,5.68448,14.83216,5.48385,15.40064,5.69403,14.83216,5.48385,15.55568,5.75135,0.132,0.193,-0.122,21.471,40.009,-15.606,33.269,43.744,48.926,6.727,5.756,4.785,-77.522
002442.SZ,2024-01-11,6.06,5.76,6.07,5.72,5.74,0.32,5.5749,364804.5,217288.47,2.584,14.88384,5.50295,15.65904,5.78957,15.68488,5.79912,14.78048,5.46474,14.83216,5.48385,0.116,0.178,-0.123,21.141,33.72,-4.016,47.31,50.546,53.054,6.725,5.783,4.841,-62.765
002442.SZ,2024-01-12,5.98,6.06,6.09,5.94,6.06,-0.08,-1.3201,233559.0,140106.89,2.584,15.65904,5.78957,15.45232,5.71314,15.73656,5.81823,15.34896,5.67492,15.65904,5.78957,0.097,0.162,-0.13,20.155,29.198,2.068,44.501,48.932,51.959,6.717,5.806,4.895,-58.948
002442.SZ,2024-01-15,5.94,5.99,6.01,5.89,5.98,-0.04,-0.6689,153632.0,91174.64,2.584,15.47816,5.72269,15.34896,5.67492,15.52984,5.7418,15.21976,5.62715,15.45232,5.71314,0.077,0.145,-0.135,18.565,25.654,4.387,42.97,48.095,51.405,6.708,5.826,4.944,-71.95
