股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
002454.SZ,2024-01-02,7.53,7.52,7.57,7.47,7.51,0.02,0.2663,65283.0,49167.98,2.932,22.04864,7.21818,22.07796,7.22777,22.19524,7.26617,21.90204,7.17018,22.01932,7.20858,-0.152,-0.153,0.002,62.161,39.095,108.293,57.215,45.65,45.987,7.769,7.29,6.812,26.43
002454.SZ,2024-01-03,7.38,7.5,7.5,7.35,7.53,-0.15,-1.992,67857.34,50314.35,2.932,21.99,7.19898,21.63816,7.08379,21.99,7.19898,21.5502,7.055,22.07796,7.22777,-0.149,-0.152,0.007,59.695,45.961,87.161,41.672,39.707,43.333,7.705,7.259,6.813,-17.666
002454.SZ,2024-01-04,7.35,7.4,7.4,7.3,7.38,-0.03,-0.4065,60608.0,44583.46,2.932,21.6968,7.10299,21.5502,7.055,21.6968,7.10299,21.4036,7.00701,21.63816,7.08379,-0.147,-0.151,0.009,55.669,49.197,68.613,39.122,38.61,42.817,7.605,7.222,6.84,-42.606
002454.SZ,2024-01-05,7.21,7.35,7.42,7.15,7.35,-0.14,-1.9048,88042.42,63960.88,2.932,21.5502,7.055,21.13972,6.92062,21.75544,7.12219,20.9638,6.86303,21.5502,7.055,-0.154,-0.152,-0.005,41.875,46.757,32.111,29.136,33.85,40.471,7.545,7.187,6.83,-97.08
002454.SZ,2024-01-08,7.03,7.2,7.2,7.01,7.21,-0.18,-2.4965,64817.69,46081.41,2.932,21.1104,6.91102,20.61196,6.74784,21.1104,6.91102,20.55332,6.72865,21.13972,6.92062,-0.172,-0.156,-0.033,29.107,40.873,5.574,20.903,28.86,37.7,7.546,7.155,6.763,-210.112
002454.SZ,2024-01-09,7.08,7.07,7.17,7.03,7.03,0.05,0.7112,54363.09,38632.96,2.932,20.72924,6.78624,20.75856,6.79584,21.02244,6.88222,20.61196,6.74784,20.61196,6.74784,-0.181,-0.161,-0.039,23.571,35.106,0.502,27.712,31.902,38.913,7.513,7.121,6.729,-160.269
002454.SZ,2024-01-10,7.01,7.09,7.1,6.95,7.08,-0.07,-0.9887,49225.3,34609.14,2.932,20.78788,6.80543,20.55332,6.72865,20.8172,6.81503,20.3774,6.67105,20.75856,6.79584,-0.19,-0.167,-0.047,18.94,29.717,-2.615,24.211,29.946,37.837,7.482,7.085,6.688,-163.636
002454.SZ,2024-01-11,7.15,7.01,7.16,6.98,7.01,0.14,1.9971,53606.0,38033.94,2.932,20.55332,6.72865,20.9638,6.86303,20.99312,6.87262,20.46536,6.69985,20.55332,6.72865,-0.185,-0.17,-0.029,23.379,27.605,14.929,41.844,38.211,41.227,7.416,7.054,6.691,-97.992
002454.SZ,2024-01-12,7.06,7.12,7.2,7.06,7.15,-0.09,-1.2587,51481.0,36697.73,2.932,20.87584,6.83423,20.69992,6.77664,21.1104,6.91102,20.69992,6.77664,20.9638,6.86303,-0.186,-0.173,-0.025,21.5,25.57,13.361,35.477,35.291,39.772,7.364,7.022,6.679,-78.365
002454.SZ,2024-01-15,7.07,7.07,7.1,6.98,7.06,0.01,0.1416,53164.5,37503.58,2.932,20.72924,6.78624,20.72924,6.78624,20.8172,6.81503,20.46536,6.69985,20.69992,6.77664,-0.183,-0.175,-0.016,21.606,24.249,16.321,36.76,35.885,40.018,7.32,6.995,6.669,-89.515
002454.SZ,2024-01-16,7.01,7.05,7.09,6.91,7.07,-0.06,-0.8487,65035.0,45461.82,2.932,20.6706,6.76704,20.55332,6.72865,20.78788,6.80543,20.26012,6.63266,20.72924,6.78624,-0.184,-0.177,-0.014,20.94,23.146,16.529,32.156,33.852,39.022,7.296,6.97,6.643,-93.168
002454.SZ,2024-01-17,6.91,7.0,7.01,6.91,7.01,-0.1,-1.4265,57057.0,39661.44,2.932,20.524,6.71905,20.26012,6.63266,20.55332,6.72865,20.26012,6.63266,20.55332,6.72865,-0.19,-0.18,-0.021,13.96,20.084,1.712,25.714,30.69,37.404,7.285,6.942,6.599,-100.46
002454.SZ,2024-01-18,6.79,6.82,6.96,6.59,6.91,-0.12,-1.7366,111161.71,75050.22,2.932,19.99624,6.54627,19.90828,6.51748,20.40672,6.68065,19.32188,6.3255,20.26012,6.63266,-0.202,-0.184,-0.035,20.236,20.134,20.438,19.958,27.346,35.557,7.295,6.913,6.532,-142.769
