股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
002158.SZ,2024-01-02,22.33,22.33,22.48,22.21,22.26,0.07,0.3145,50596.48,113060.17,4.178,93.29474,20.93171,93.29474,20.93171,93.92144,21.07232,92.79338,20.81923,93.00228,20.8661,-0.136,-0.252,0.232,73.589,59.289,102.189,68.156,57.226,49.898,20.892,20.349,19.806,201.899
002158.SZ,2024-01-03,22.23,22.28,22.48,22.03,22.33,-0.1,-0.4478,34839.3,77683.18,4.178,93.08584,20.88484,92.87694,20.83798,93.92144,21.07232,92.04134,20.6505,93.29474,20.93171,-0.098,-0.221,0.247,76.646,65.075,99.787,63.312,55.124,49.008,20.948,20.367,19.786,138.321
002158.SZ,2024-01-04,21.68,22.26,22.32,21.48,22.23,-0.55,-2.4741,38956.81,84566.88,4.178,93.00228,20.8661,90.57904,20.32242,93.25296,20.92234,89.74344,20.13494,92.87694,20.83798,-0.108,-0.199,0.182,66.04,65.396,67.326,43.097,45.171,44.455,20.937,20.359,19.78,22.169
002158.SZ,2024-01-05,21.23,21.69,21.86,21.11,21.68,-0.45,-2.0756,27019.91,58060.74,4.178,90.62082,20.33179,88.69894,19.90059,91.33108,20.49114,88.19758,19.78811,90.57904,20.32242,-0.148,-0.188,0.081,48.624,59.806,26.261,32.811,38.902,41.188,20.946,20.335,19.723,-77.642
002158.SZ,2024-01-08,20.73,21.31,21.4,20.7,21.23,-0.5,-2.3552,37604.0,79258.06,4.178,89.03318,19.97559,86.60994,19.4319,89.4092,20.05995,86.4846,19.40378,88.69894,19.90059,-0.215,-0.194,-0.043,32.978,50.863,-2.792,24.89,33.3,37.954,21.024,20.301,19.578,-160.475
002158.SZ,2024-01-09,20.79,20.8,21.36,20.5,20.73,0.06,0.2894,40602.76,84847.24,4.178,86.9024,19.49752,86.86062,19.48815,89.24208,20.02245,85.649,19.21631,86.60994,19.4319,-0.261,-0.207,-0.107,26.867,42.864,-5.127,27.414,34.534,38.558,21.053,20.253,19.452,-141.506
002158.SZ,2024-01-10,20.81,20.8,21.06,20.43,20.79,0.02,0.0962,29856.4,62056.92,4.178,86.9024,19.49752,86.94418,19.50689,87.98868,19.74124,85.35654,19.15069,86.86062,19.48815,-0.292,-0.224,-0.136,24.09,36.606,-0.942,28.376,34.971,38.765,21.078,20.214,19.351,-129.726
002158.SZ,2024-01-11,21.19,20.88,21.27,20.63,20.81,0.38,1.826,24636.53,51758.36,4.178,87.23664,19.57251,88.53182,19.8631,88.86606,19.93809,86.19214,19.33817,86.94418,19.50689,-0.285,-0.236,-0.097,28.418,33.877,17.5,45.003,42.884,42.606,21.072,20.195,19.318,-74.72
002158.SZ,2024-01-12,21.21,21.2,21.54,21.08,21.19,0.02,0.0944,21300.0,45396.93,4.178,88.5736,19.87247,88.61538,19.88185,89.99412,20.19118,88.07224,19.75999,88.53182,19.8631,-0.275,-0.244,-0.061,31.628,33.127,28.63,45.797,43.28,42.803,21.062,20.176,19.289,-32.942
002158.SZ,2024-01-15,21.26,21.25,21.54,20.9,21.21,0.05,0.2357,26912.77,57325.04,4.178,88.7825,19.91934,88.82428,19.92872,89.99412,20.19118,87.3202,19.59126,88.61538,19.88185,-0.26,-0.247,-0.025,34.581,33.612,36.52,48.049,44.333,43.31,21.045,20.156,19.266,-34.834
002158.SZ,2024-01-16,21.37,21.3,21.57,21.07,21.26,0.11,0.5174,25772.08,54860.36,4.178,88.9914,19.96621,89.28386,20.03183,90.11946,20.2193,88.03046,19.75061,88.82428,19.92872,-0.237,-0.245,0.017,39.633,35.619,47.66,53.184,46.708,44.442,21.044,20.154,19.263,-18.866
002158.SZ,2024-01-17,20.76,21.4,21.4,20.75,21.37,-0.61,-2.8545,20492.0,43234.29,4.178,89.4092,20.05995,86.73528,19.46003,89.4092,20.05995,86.6935,19.45065,89.28386,20.03183,-0.262,-0.248,-0.027,34.114,35.117,32.108,32.082,37.126,39.839,21.056,20.117,19.177,-70.236
002158.SZ,2024-01-18,20.57,20.66,20.66,19.96,20.76,-0.19,-0.9152,35120.0,71321.87,4.178,86.31748,19.36629,85.94146,19.28192,86.31748,19.36629,83.39288,18.71012,86.73528,19.46003,-0.292,-0.257,-0.07,35.372,35.202,35.712,27.939,34.707,38.542,21.083,20.075,19.068,-135.243
002158.SZ,2024-01-19,20.3,20.68,20.76,20.3,20.57,-0.27,-1.3126,23114.92,47330.19,4.178,86.40104,19.38504,84.8134,19.02883,86.73528,19.46003,84.8134,19.02883,85.94146,19.28192,-0.333,-0.272,-0.122,30.621,33.675,24.512,22.896,31.522,36.766,21.099,20.007,18.914,-115.353
