股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
002215.SZ,2024-01-02,8.51,8.25,8.62,8.21,8.26,0.25,3.0266,213821.23,181602.76,8.485,70.00125,7.85031,72.20735,8.09772,73.1407,8.20239,69.66185,7.81225,70.0861,7.85983,-0.116,-0.059,-0.114,54.398,34.031,95.132,61.874,52.392,52.967,9.316,8.192,7.068,9.274
002215.SZ,2024-01-03,8.31,8.47,8.55,8.26,8.51,-0.2,-2.3502,137580.31,114965.03,8.485,71.86795,8.05966,70.51035,7.90741,72.54675,8.13578,70.0861,7.85983,72.20735,8.09772,-0.106,-0.068,-0.076,59.265,42.443,92.911,51.357,47.616,50.142,9.292,8.166,7.041,14.307
002215.SZ,2024-01-04,8.31,8.25,8.42,8.25,8.31,0.0,0.0,94351.0,78485.26,8.485,70.00125,7.85031,70.51035,7.90741,71.4437,8.01208,70.00125,7.85031,70.51035,7.90741,-0.098,-0.074,-0.047,62.51,49.132,89.267,51.357,47.616,50.142,9.218,8.123,7.028,27.2
002215.SZ,2024-01-05,8.17,8.33,8.35,8.13,8.31,-0.14,-1.6847,97993.0,80578.5,8.485,70.68005,7.92644,69.32245,7.77419,70.84975,7.94547,68.98305,7.73613,70.51035,7.90741,-0.1,-0.079,-0.042,60.007,52.757,74.507,43.845,44.256,48.183,9.137,8.073,7.01,20.29
002215.SZ,2024-01-08,8.05,8.2,8.24,8.0,8.17,-0.12,-1.4688,106200.0,86094.86,8.485,69.577,7.80274,68.30425,7.66,69.9164,7.8408,67.88,7.61243,69.32245,7.77419,-0.11,-0.086,-0.049,54.338,53.284,56.446,38.111,41.516,46.556,9.064,8.023,6.982,-16.71
002215.SZ,2024-01-09,7.93,8.02,8.16,7.82,8.05,-0.12,-1.4907,131720.12,104896.51,8.485,68.0497,7.63146,67.28605,7.54582,69.2376,7.76467,66.3527,7.44115,68.30425,7.66,-0.126,-0.094,-0.065,44.827,50.465,33.552,32.941,38.89,44.972,8.946,7.958,6.97,-60.346
002215.SZ,2024-01-10,7.95,7.91,8.02,7.78,7.93,0.02,0.2522,110863.4,87820.22,8.485,67.11635,7.52679,67.45575,7.56485,68.0497,7.63146,66.0133,7.40308,67.28605,7.54582,-0.135,-0.102,-0.067,36.631,45.854,18.186,34.712,39.585,45.296,8.766,7.886,7.007,-71.735
002215.SZ,2024-01-11,8.07,7.93,8.11,7.89,7.95,0.12,1.5094,70819.14,56892.03,8.485,67.28605,7.54582,68.47395,7.67903,68.81335,7.7171,66.94665,7.50775,67.45575,7.56485,-0.132,-0.108,-0.048,35.929,42.545,22.695,45.144,43.77,47.239,8.523,7.818,7.113,-24.674
002215.SZ,2024-01-12,7.88,8.1,8.1,7.86,8.07,-0.19,-2.3544,90112.0,71609.42,8.485,68.7285,7.70758,66.8618,7.49824,68.7285,7.70758,66.6921,7.47921,68.47395,7.67903,-0.142,-0.115,-0.055,27.921,37.67,8.421,34.631,39.092,44.62,8.295,7.752,7.209,-53.817
002215.SZ,2024-01-15,7.89,7.91,8.01,7.84,7.88,0.01,0.1269,89661.0,71089.55,8.485,67.11635,7.52679,66.94665,7.50775,67.96485,7.62194,66.5224,7.46018,66.8618,7.49824,-0.148,-0.122,-0.053,23.376,32.906,4.316,35.578,39.464,44.788,8.08,7.697,7.313,-68.821
