股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
000029.SZ,2024-01-02,11.52,11.84,11.84,11.51,11.76,-0.24,-2.0408,23528.93,27295.43,2.291,27.12544,11.84,26.39232,11.52,27.12544,11.84,26.36941,11.51,26.94216,11.76,-0.192,-0.151,-0.082,37.395,26.465,59.256,41.322,41.233,45.279,12.66,11.904,11.149,-34.682
000029.SZ,2024-01-03,11.53,11.5,11.64,11.43,11.52,0.01,0.0868,17657.0,20387.58,2.291,26.3465,11.5,26.41523,11.53,26.66724,11.64,26.18613,11.43,26.39232,11.52,-0.191,-0.159,-0.063,41.597,31.509,61.773,41.999,41.538,45.403,12.605,11.863,11.121,-49.037
000029.SZ,2024-01-04,11.5,11.58,11.58,11.35,11.53,-0.03,-0.2602,26330.0,30142.26,2.291,26.52978,11.58,26.3465,11.5,26.52978,11.58,26.00285,11.35,26.41523,11.53,-0.19,-0.165,-0.049,42.883,35.3,58.048,40.324,40.844,45.082,12.545,11.821,11.097,-57.995
000029.SZ,2024-01-05,11.38,11.57,11.59,11.32,11.5,-0.12,-1.0435,23524.51,26936.07,2.291,26.50687,11.57,26.07158,11.38,26.55269,11.59,25.93412,11.32,26.3465,11.5,-0.196,-0.171,-0.05,37.679,36.093,40.852,33.847,38.069,43.789,12.48,11.773,11.066,-70.275
000029.SZ,2024-01-08,11.18,11.49,11.53,11.11,11.38,-0.2,-1.7575,34952.0,39340.3,2.291,26.32359,11.49,25.61338,11.18,26.41523,11.53,25.45301,11.11,26.07158,11.38,-0.215,-0.18,-0.07,28.231,33.472,17.747,25.618,33.884,41.709,12.451,11.724,10.996,-132.026
000029.SZ,2024-01-09,11.08,11.21,11.29,11.07,11.18,-0.1,-0.8945,22796.89,25434.62,2.291,25.68211,11.21,25.38428,11.08,25.86539,11.29,25.36137,11.07,25.61338,11.18,-0.235,-0.191,-0.089,19.242,28.729,0.269,22.356,31.967,40.701,12.426,11.671,10.917,-167.139
000029.SZ,2024-01-10,11.16,11.1,11.31,10.88,11.08,0.08,0.722,32292.88,35955.98,2.291,25.4301,11.1,25.56756,11.16,25.91121,11.31,24.92608,10.88,25.38428,11.08,-0.242,-0.201,-0.082,22.352,26.603,13.849,30.812,35.168,41.874,12.333,11.612,10.892,-150.691
000029.SZ,2024-01-11,11.2,11.15,11.24,11.06,11.16,0.04,0.3584,21252.0,23717.17,2.291,25.54465,11.15,25.6592,11.2,25.75084,11.24,25.33846,11.06,25.56756,11.16,-0.242,-0.209,-0.065,25.786,26.331,24.696,35.056,36.79,42.468,12.239,11.56,10.881,-105.253
000029.SZ,2024-01-12,11.22,11.2,11.36,11.17,11.2,0.02,0.1786,18892.52,21263.69,2.291,25.6592,11.2,25.70502,11.22,26.02576,11.36,25.59047,11.17,25.6592,11.2,-0.237,-0.215,-0.044,28.996,27.219,32.55,37.361,37.641,42.773,12.111,11.506,10.902,-59.305
000029.SZ,2024-01-15,11.26,11.15,11.31,11.01,11.22,0.04,0.3565,23585.07,26397.37,2.291,25.54465,11.15,25.79666,11.26,25.91121,11.31,25.22391,11.01,25.70502,11.22,-0.227,-0.217,-0.02,35.997,30.145,47.702,42.279,39.421,43.4,11.925,11.452,10.979,-72.303
000029.SZ,2024-01-16,11.14,11.33,11.37,11.01,11.26,-0.12,-1.0657,25055.0,28001.08,2.291,25.95703,11.33,25.52174,11.14,26.04867,11.37,25.22391,11.01,25.79666,11.26,-0.227,-0.219,-0.015,36.205,32.165,44.284,32.963,36.054,41.962,11.855,11.414,10.972,-72.552
000029.SZ,2024-01-17,10.84,11.1,11.18,10.82,11.14,-0.3,-2.693,29470.0,32330.49,2.291,25.4301,11.1,24.83444,10.84,25.61338,11.18,24.78862,10.82,25.52174,11.14,-0.248,-0.225,-0.045,25.002,29.778,15.452,19.845,29.242,38.623,11.813,11.361,10.909,-129.961
000029.SZ,2024-01-18,10.47,10.71,10.81,10.16,10.84,-0.37,-3.4133,51331.93,53511.72,2.291,24.53661,10.71,23.98677,10.47,24.76571,10.81,23.27656,10.16,24.83444,10.84,-0.291,-0.238,-0.105,24.211,27.922,16.788,12.489,23.315,35.036,11.887,11.304,10.722,-232.119
000029.SZ,2024-01-19,10.58,10.41,10.8,10.35,10.47,0.11,1.0506,39902.22,42328.23,2.291,23.84931,10.41,24.23878,10.58,24.7428,10.8,23.71185,10.35,23.98677,10.47,-0.312,-0.253,-0.119,27.711,27.852,27.429,22.71,28.045,36.856,11.895,11.252,10.61,-174.336
000029.SZ,2024-01-22,9.87,10.52,10.55,9.8,10.58,-0.71,-6.7108,36497.43,37326.64,2.291,24.10132,10.52,22.61217,9.87,24.17005,10.55,22.4518,9.8,24.23878,10.58,-0.382,-0.279,-0.207,19.96,25.221,9.438,11.924,19.553,31.007,12.041,11.171,10.301,-212.883
000029.SZ,2024-01-23,9.98,9.87,10.04,9.67,9.87,0.11,1.1145,38906.63,38393.58,2.291,22.61217,9.87,22.86418,9.98,23.00164,10.04,22.15397,9.67,22.61217,9.87,-0.424,-0.308,-0.233,19.385,23.276,11.604,19.07,23.469,32.733,12.103,11.099,10.095,-177.874
000029.SZ,2024-01-24,10.56,9.96,10.56,9.95,9.98,0.58,5.8116,68850.33,70842.66,2.291,22.81836,9.96,24.19296,10.56,24.19296,10.56,22.79545,9.95,22.86418,9.98,-0.406,-0.327,-0.157,30.374,25.642,39.839,46.524,40.213,40.87,12.095,11.066,10.038,-80.596
000029.SZ,2024-01-25,11.2,10.54,11.35,10.42,10.56,0.64,6.0606,65112.5,71165.92,2.291,24.14714,10.54,25.6592,11.2,26.00285,11.35,23.87222,10.42,24.19296,10.56,-0.336,-0.329,-0.013,50.25,33.845,83.06,63.099,52.676,48.099,12.07,11.054,10.038,26.678
000029.SZ,2024-01-26,11.89,11.2,12.31,11.2,11.2,0.69,6.1607,140012.13,165359.06,2.291,25.6592,11.2,27.23999,11.89,28.20221,12.31,25.6592,11.2,25.6592,11.2,-0.222,-0.308,0.172,61.53,43.073,98.444,73.661,61.994,54.375,12.115,11.066,10.017,146.677
