股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
000532.SZ,2024-01-02,11.95,11.92,12.08,11.84,11.99,-0.04,-0.3336,84198.5,100648.03,4.489,53.50888,11.81316,53.64355,11.84289,54.22712,11.97172,53.14976,11.73387,53.82311,11.88253,0.116,0.09,0.052,47.875,42.465,58.694,59.274,57.431,56.498,12.082,11.578,11.073,79.158
000532.SZ,2024-01-03,12.46,11.86,12.86,11.76,11.95,0.51,4.2678,287977.05,358264.47,4.489,53.23954,11.7537,55.93294,12.34832,57.72854,12.74473,52.79064,11.65459,53.64355,11.84289,0.164,0.105,0.119,57.587,47.506,77.75,72.364,65.937,61.843,12.22,11.63,11.04,155.869
000532.SZ,2024-01-04,12.1,12.35,12.39,11.94,12.46,-0.36,-2.8892,162324.86,196108.43,4.489,55.43915,12.2393,54.3169,11.99154,55.61871,12.27895,53.59866,11.83298,55.93294,12.34832,0.172,0.118,0.107,57.165,50.726,70.045,56.878,57.144,56.711,12.255,11.664,11.072,91.893
000532.SZ,2024-01-05,12.75,12.05,13.31,11.8,12.1,0.65,5.3719,432283.22,556366.06,4.489,54.09245,11.94199,57.23475,12.63572,59.74859,13.1907,52.9702,11.69423,54.3169,11.99154,0.227,0.14,0.174,62.92,54.79,79.179,70.539,66.059,62.564,12.442,11.717,10.991,152.82
000532.SZ,2024-01-08,12.65,12.46,13.3,12.45,12.75,-0.1,-0.7843,449852.28,579993.55,4.489,55.93294,12.34832,56.78585,12.53661,59.7037,13.18079,55.88805,12.33841,57.23475,12.63572,0.26,0.164,0.192,65.142,58.241,78.944,66.641,63.831,61.235,12.566,11.757,10.948,146.974
000532.SZ,2024-01-09,12.36,12.3,12.68,12.04,12.65,-0.29,-2.2925,291463.73,359625.31,4.489,55.2147,12.18975,55.48404,12.24921,56.92052,12.56635,54.04756,11.93208,56.78585,12.53661,0.26,0.183,0.153,62.032,59.505,67.088,55.894,57.675,57.536,12.617,11.78,10.943,66.374
000532.SZ,2024-01-10,13.6,12.26,13.6,12.06,12.36,1.24,10.0324,504197.71,670297.02,4.489,55.03514,12.15011,61.0504,13.4781,61.0504,13.4781,54.13734,11.9519,55.48404,12.24921,0.355,0.218,0.275,74.688,64.566,94.933,75.865,70.807,66.551,12.98,11.862,10.744,151.032
000532.SZ,2024-01-11,13.1,13.21,13.85,12.86,13.6,-0.5,-3.6765,575537.74,754372.61,4.489,59.29969,13.0916,58.8059,12.98258,62.17265,13.72586,57.72854,12.74473,61.0504,13.4781,0.386,0.251,0.269,71.164,66.765,79.961,62.231,62.304,61.094,13.143,11.93,10.718,149.006
000532.SZ,2024-01-12,12.99,12.81,13.6,12.7,13.1,-0.11,-0.8397,433766.75,569629.94,4.489,57.50409,12.69518,58.31211,12.87357,61.0504,13.4781,57.0103,12.58617,58.8059,12.98258,0.397,0.28,0.233,67.06,66.863,67.453,59.412,60.559,59.965,13.262,11.986,10.71,106.501
000532.SZ,2024-01-15,12.96,12.7,13.3,12.64,12.99,-0.03,-0.2309,306673.23,396556.25,4.489,57.0103,12.58617,58.17744,12.84384,59.7037,13.18079,56.74096,12.5267,58.31211,12.87357,0.399,0.304,0.189,63.845,65.857,59.821,58.544,60.058,59.651,13.365,12.044,10.723,76.846
000532.SZ,2024-01-16,14.26,12.72,14.26,12.51,12.96,1.3,10.0309,585224.44,795961.07,4.489,57.10008,12.60599,64.01314,14.13218,64.01314,14.13218,56.15739,12.39787,58.17744,12.84384,0.498,0.343,0.311,75.897,69.204,89.283,76.44,71.28,67.369,13.751,12.179,10.607,150.025
