股票代码,交易日期,收盘价,开盘价,最高价,最低价,昨收价,涨跌额,涨跌幅,成交量(手),成交额(千元),复权因子,开盘价后复权,开盘价前复权,收盘价后复权,收盘价前复权,最高价后复权,最高价前复权,最低价后复权,最低价前复权,昨收价后复权,昨收价前复权,MACD_DIF(基于前复权价格计算),MACD_DEA,MACD,KDJ_K,KDJ_D,KDJ_J,RSI_6,RSI_12,RSI_24,BOLL_UPPER,BOLL_MID,BOLL_LOWER,CCI
000721.SZ,2024-01-02,10.96,10.91,11.05,10.85,10.93,0.03,0.2745,135474.02,148489.13,4.69,51.1679,10.91,51.4024,10.96,51.8245,11.05,50.8865,10.85,51.2617,10.93,-0.218,-0.142,-0.153,26.268,21.277,36.25,45.284,43.997,45.258,12.398,11.378,10.358,-46.965
000721.SZ,2024-01-03,10.98,10.94,11.05,10.81,10.96,0.02,0.1825,124981.84,136430.7,4.69,51.3086,10.94,51.4962,10.98,51.8245,11.05,50.6989,10.81,51.4024,10.96,-0.21,-0.155,-0.109,35.381,25.978,54.187,46.382,44.434,45.459,12.182,11.3,10.418,-41.005
000721.SZ,2024-01-04,10.87,10.9,11.03,10.83,10.98,-0.11,-1.0018,94700.0,103089.11,4.69,51.121,10.9,50.9803,10.87,51.7307,11.03,50.7927,10.83,51.4962,10.98,-0.209,-0.166,-0.087,38.283,30.08,54.689,40.956,42.449,44.521,12.08,11.243,10.406,-40.125
000721.SZ,2024-01-05,10.71,10.91,11.11,10.65,10.87,-0.16,-1.4719,163611.0,178555.57,4.69,51.1679,10.91,50.2299,10.71,52.1059,11.11,49.9485,10.65,50.9803,10.87,-0.22,-0.177,-0.086,38.342,32.834,49.359,34.012,39.64,43.17,12.036,11.194,10.352,-51.758
000721.SZ,2024-01-08,10.57,10.68,10.83,10.55,10.71,-0.14,-1.3072,105171.84,112483.84,4.69,50.0892,10.68,49.5733,10.57,50.7927,10.83,49.4795,10.55,50.2299,10.71,-0.236,-0.189,-0.096,31.203,32.29,29.028,28.872,37.284,42.006,12.042,11.158,10.275,-89.327
000721.SZ,2024-01-09,10.98,10.53,11.1,10.52,10.57,0.41,3.8789,277593.85,302978.81,4.69,49.3857,10.53,51.4962,10.98,52.059,11.1,49.3388,10.52,49.5733,10.57,-0.214,-0.194,-0.041,47.031,37.204,66.686,53.545,47.291,46.421,12.01,11.134,10.259,-17.928
000721.SZ,2024-01-10,11.61,10.93,11.99,10.59,10.98,0.63,5.7377,595836.11,673770.7,4.69,51.2617,10.93,54.4509,11.61,56.2331,11.99,49.6671,10.59,51.4962,10.98,-0.144,-0.184,0.08,56.071,43.493,81.227,71.667,58.413,52.249,12.0,11.131,10.263,192.311
000721.SZ,2024-01-11,11.63,11.5,11.8,11.39,11.61,0.02,0.1723,460171.25,533211.71,4.69,53.935,11.5,54.5447,11.63,55.342,11.8,53.4191,11.39,54.4509,11.61,-0.086,-0.164,0.157,62.551,49.845,87.961,72.082,58.715,52.421,11.998,11.131,10.264,226.756
000721.SZ,2024-01-12,11.28,11.49,11.61,11.25,11.63,-0.35,-3.0095,246712.06,280857.04,4.69,53.8881,11.49,52.9032,11.28,54.4509,11.61,52.7625,11.25,54.5447,11.63,-0.067,-0.145,0.155,58.934,52.875,71.052,55.129,51.572,49.195,11.883,11.098,10.312,130.603
000721.SZ,2024-01-15,11.92,11.1,12.1,11.01,11.28,0.64,5.6738,623829.86,738630.61,4.69,52.059,11.1,55.9048,11.92,56.749,12.1,51.6369,11.01,52.9032,11.28,-0.001,-0.116,0.231,68.825,58.192,90.092,70.403,61.029,54.534,11.912,11.104,10.295,154.121
